location,date,aqi
"Malonecpalska, Prievidza, Slovakia",2022-11-04,38.0
"Malonecpalska, Prievidza, Slovakia",2022-11-03,50.0
"Malonecpalska, Prievidza, Slovakia",2022-11-02,36.0
"Malonecpalska, Prievidza, Slovakia",2022-11-01,37.0
"Malonecpalska, Prievidza, Slovakia",2022-10-31,42.0
"Malonecpalska, Prievidza, Slovakia",2022-10-30,46.0
"Malonecpalska, Prievidza, Slovakia",2022-10-29,51.0
"Malonecpalska, Prievidza, Slovakia",2022-10-28,60.0
"Malonecpalska, Prievidza, Slovakia",2022-10-27,37.0
"Malonecpalska, Prievidza, Slovakia",2022-10-26,49.0
"Malonecpalska, Prievidza, Slovakia",2022-10-25,52.0
"Malonecpalska, Prievidza, Slovakia",2022-10-24,53.0
"Malonecpalska, Prievidza, Slovakia",2022-10-23,59.0
"Malonecpalska, Prievidza, Slovakia",2022-10-22,43.0
"Malonecpalska, Prievidza, Slovakia",2022-10-21,44.0
"Malonecpalska, Prievidza, Slovakia",2022-10-20,44.0
"Malonecpalska, Prievidza, Slovakia",2022-10-19,53.0
"Malonecpalska, Prievidza, Slovakia",2022-10-18,53.0
"Malonecpalska, Prievidza, Slovakia",2022-10-17,57.0
"Malonecpalska, Prievidza, Slovakia",2022-10-16,58.0
"Malonecpalska, Prievidza, Slovakia",2022-10-15,63.0
"Malonecpalska, Prievidza, Slovakia",2022-10-14,56.0
"Malonecpalska, Prievidza, Slovakia",2022-10-13,55.0
"Malonecpalska, Prievidza, Slovakia",2022-10-03,14.0
"Malonecpalska, Prievidza, Slovakia",2022-10-02,44.0
"Malonecpalska, Prievidza, Slovakia",2022-10-01,23.0
"Malonecpalska, Prievidza, Slovakia",2022-09-30,14.0
"Malonecpalska, Prievidza, Slovakia",2022-09-29,19.0
"Malonecpalska, Prievidza, Slovakia",2022-09-28,33.0
"Malonecpalska, Prievidza, Slovakia",2022-09-27,31.0
"Malonecpalska, Prievidza, Slovakia",2022-09-26,45.0
"Malonecpalska, Prievidza, Slovakia",2022-09-25,29.0
"Malonecpalska, Prievidza, Slovakia",2022-09-24,27.0
"Malonecpalska, Prievidza, Slovakia",2022-09-23,32.0
"Malonecpalska, Prievidza, Slovakia",2022-09-22,25.0
"Malonecpalska, Prievidza, Slovakia",2022-09-21,19.0
"Malonecpalska, Prievidza, Slovakia",2022-09-20,16.0
"Malonecpalska, Prievidza, Slovakia",2022-09-19,26.0
"Malonecpalska, Prievidza, Slovakia",2022-09-18,27.0
"Malonecpalska, Prievidza, Slovakia",2022-09-17,31.0
"Malonecpalska, Prievidza, Slovakia",2022-09-16,28.0
"Malonecpalska, Prievidza, Slovakia",2022-09-15,30.0
"Malonecpalska, Prievidza, Slovakia",2022-09-14,25.0
"Malonecpalska, Prievidza, Slovakia",2022-09-13,19.0
"Malonecpalska, Prievidza, Slovakia",2022-09-12,19.0
"Malonecpalska, Prievidza, Slovakia",2022-09-11,18.0
"Malonecpalska, Prievidza, Slovakia",2022-09-10,24.0
"Malonecpalska, Prievidza, Slovakia",2022-09-09,48.0
"Malonecpalska, Prievidza, Slovakia",2022-09-08,39.0
"Malonecpalska, Prievidza, Slovakia",2022-09-07,38.0
"Malonecpalska, Prievidza, Slovakia",2022-09-06,33.0
"Malonecpalska, Prievidza, Slovakia",2022-09-03,26.0
"Malonecpalska, Prievidza, Slovakia",2022-06-15,32.0
"Malonecpalska, Prievidza, Slovakia",2022-06-14,36.0
"Malonecpalska, Prievidza, Slovakia",2022-06-13,38.0
"Malonecpalska, Prievidza, Slovakia",2022-06-12,40.0
"Malonecpalska, Prievidza, Slovakia",2022-06-11,42.0
"Malonecpalska, Prievidza, Slovakia",2022-06-10,36.0
