location,date,aqi
"Pudong Huinan, Shanghai",2022-11-16,129.0
"Pudong Huinan, Shanghai",2022-11-15,62.0
"Pudong Huinan, Shanghai",2022-11-14,47.0
"Pudong Huinan, Shanghai",2022-11-13,41.0
"Pudong Huinan, Shanghai",2022-11-12,72.0
"Pudong Huinan, Shanghai",2022-11-11,98.0
"Pudong Huinan, Shanghai",2022-11-10,66.0
"Pudong Huinan, Shanghai",2022-11-09,63.0
"Pudong Huinan, Shanghai",2022-11-08,47.0
"Pudong Huinan, Shanghai",2022-11-05,43.0
"Pudong Huinan, Shanghai",2022-11-04,51.0
"Pudong Huinan, Shanghai",2022-11-03,79.0
"Pudong Huinan, Shanghai",2022-11-02,51.0
"Pudong Huinan, Shanghai",2022-11-01,44.0
"Pudong Huinan, Shanghai",2022-10-31,56.0
"Pudong Huinan, Shanghai",2022-10-30,41.0
"Pudong Huinan, Shanghai",2022-10-29,40.0
"Pudong Huinan, Shanghai",2022-10-28,40.0
"Pudong Huinan, Shanghai",2022-10-27,32.0
"Pudong Huinan, Shanghai",2022-10-26,39.0
"Pudong Huinan, Shanghai",2022-10-25,41.0
"Pudong Huinan, Shanghai",2022-10-24,75.0
"Pudong Huinan, Shanghai",2022-10-23,77.0
"Pudong Huinan, Shanghai",2022-10-22,71.0
"Pudong Huinan, Shanghai",2022-10-21,77.0
"Pudong Huinan, Shanghai",2022-10-20,64.0
"Pudong Huinan, Shanghai",2022-10-19,55.0
"Pudong Huinan, Shanghai",2022-10-18,93.0
"Pudong Huinan, Shanghai",2022-10-17,80.0
"Pudong Huinan, Shanghai",2022-10-16,74.0
"Pudong Huinan, Shanghai",2022-10-15,59.0
"Pudong Huinan, Shanghai",2022-10-14,55.0
"Pudong Huinan, Shanghai",2022-10-13,59.0
"Pudong Huinan, Shanghai",2022-10-12,70.0
"Pudong Huinan, Shanghai",2022-10-11,63.0
"Pudong Huinan, Shanghai",2022-10-10,77.0
"Pudong Huinan, Shanghai",2022-10-09,48.0
"Pudong Huinan, Shanghai",2022-10-08,38.0
"Pudong Huinan, Shanghai",2022-10-07,39.0
"Pudong Huinan, Shanghai",2022-10-06,32.0
"Pudong Huinan, Shanghai",2022-10-05,41.0
"Pudong Huinan, Shanghai",2022-10-04,53.0
"Pudong Huinan, Shanghai",2022-10-03,53.0
"Pudong Huinan, Shanghai",2022-10-02,63.0
"Pudong Huinan, Shanghai",2022-10-01,27.0
"Pudong Huinan, Shanghai",2022-09-30,43.0
"Pudong Huinan, Shanghai",2022-09-29,44.0
"Pudong Huinan, Shanghai",2022-09-28,42.0
"Pudong Huinan, Shanghai",2022-09-27,50.0
"Pudong Huinan, Shanghai",2022-09-26,49.0
"Pudong Huinan, Shanghai",2022-09-25,41.0
"Pudong Huinan, Shanghai",2022-09-24,59.0
"Pudong Huinan, Shanghai",2022-09-23,56.0
"Pudong Huinan, Shanghai",2022-09-22,41.0
"Pudong Huinan, Shanghai",2022-09-21,40.0
"Pudong Huinan, Shanghai",2022-09-20,72.0
"Pudong Huinan, Shanghai",2022-09-19,70.0
"Pudong Huinan, Shanghai",2022-09-18,105.0
"Pudong Huinan, Shanghai",2022-09-17,86.0
"Pudong Huinan, Shanghai",2022-09-16,58.0
"Pudong Huinan, Shanghai",2022-09-15,31.0
"Pudong Huinan, Shanghai",2022-09-14,34.0
"Pudong Huinan, Shanghai",2022-09-13,48.0
"Pudong Huinan, Shanghai",2022-09-12,50.0
"Pudong Huinan, Shanghai",2022-09-11,50.0
"Pudong Huinan, Shanghai",2022-09-10,48.0
"Pudong Huinan, Shanghai",2022-09-09,64.0
"Pudong Huinan, Shanghai",2022-09-08,93.0
"Pudong Huinan, Shanghai",2022-09-07,90.0
"Pudong Huinan, Shanghai",2022-09-06,81.0
"Pudong Huinan, Shanghai",2022-09-04,21.0
"Pudong Huinan, Shanghai",2022-09-03,33.0
"Pudong Huinan, Shanghai",2022-09-02,49.0
"Pudong Huinan, Shanghai",2022-09-01,51.0
"Pudong Huinan, Shanghai",2022-08-31,74.0
"Pudong Huinan, Shanghai",2022-08-30,57.0
"Pudong Huinan, Shanghai",2022-08-29,58.0
"Pudong Huinan, Shanghai",2022-08-28,53.0
"Pudong Huinan, Shanghai",2022-08-27,47.0
"Pudong Huinan, Shanghai",2022-08-26,46.0
"Pudong Huinan, Shanghai",2022-08-25,45.0
"Pudong Huinan, Shanghai",2022-08-24,92.0
"Pudong Huinan, Shanghai",2022-08-23,86.0
"Pudong Huinan, Shanghai",2022-08-22,93.0
"Pudong Huinan, Shanghai",2022-08-21,80.0
"Pudong Huinan, Shanghai",2022-08-20,73.0
"Pudong Huinan, Shanghai",2022-08-19,60.0
"Pudong Huinan, Shanghai",2022-08-18,73.0
"Pudong Huinan, Shanghai",2022-08-17,88.0
"Pudong Huinan, Shanghai",2022-08-16,60.0
"Pudong Huinan, Shanghai",2022-08-15,60.0
"Pudong Huinan, Shanghai",2022-08-14,80.0
"Pudong Huinan, Shanghai",2022-08-13,90.0
"Pudong Huinan, Shanghai",2022-08-12,77.0
"Pudong Huinan, Shanghai",2022-08-11,62.0
"Pudong Huinan, Shanghai",2022-08-10,41.0
"Pudong Huinan, Shanghai",2022-08-09,39.0
"Pudong Huinan, Shanghai",2022-08-08,58.0
"Pudong Huinan, Shanghai",2022-08-07,69.0
"Pudong Huinan, Shanghai",2022-08-06,45.0
"Pudong Huinan, Shanghai",2022-08-05,55.0
"Pudong Huinan, Shanghai",2022-08-04,36.0
"Pudong Huinan, Shanghai",2022-08-03,98.0
"Pudong Huinan, Shanghai",2022-08-02,63.0
"Pudong Huinan, Shanghai",2022-08-01,48.0
"Pudong Huinan, Shanghai",2022-07-31,43.0
"Pudong Huinan, Shanghai",2022-07-30,34.0
"Pudong Huinan, Shanghai",2022-07-29,64.0
"Pudong Huinan, Shanghai",2022-07-28,88.0
"Pudong Huinan, Shanghai",2022-07-27,79.0
"Pudong Huinan, Shanghai",2022-07-26,81.0
"Pudong Huinan, Shanghai",2022-07-25,90.0
"Pudong Huinan, Shanghai",2022-07-24,97.0
"Pudong Huinan, Shanghai",2022-07-23,110.0
"Pudong Huinan, Shanghai",2022-07-22,95.0
"Pudong Huinan, Shanghai",2022-07-21,90.0
"Pudong Huinan, Shanghai",2022-07-20,75.0
"Pudong Huinan, Shanghai",2022-07-19,79.0
"Pudong Huinan, Shanghai",2022-07-18,107.0
"Pudong Huinan, Shanghai",2022-07-17,96.0
"Pudong Huinan, Shanghai",2022-07-16,99.0
"Pudong Huinan, Shanghai",2022-07-15,104.0
"Pudong Huinan, Shanghai",2022-07-14,115.0
"Pudong Huinan, Shanghai",2022-07-13,110.0
"Pudong Huinan, Shanghai",2022-07-12,85.0
"Pudong Huinan, Shanghai",2022-07-11,129.0
"Pudong Huinan, Shanghai",2022-07-10,103.0
"Pudong Huinan, Shanghai",2022-07-09,102.0
"Pudong Huinan, Shanghai",2022-07-08,72.0
"Pudong Huinan, Shanghai",2022-07-07,75.0
"Pudong Huinan, Shanghai",2022-07-06,63.0
"Pudong Huinan, Shanghai",2022-07-05,64.0
"Pudong Huinan, Shanghai",2022-07-03,23.0
"Pudong Huinan, Shanghai",2022-07-02,26.0
"Pudong Huinan, Shanghai",2022-07-01,23.0
"Pudong Huinan, Shanghai",2022-06-30,42.0
"Pudong Huinan, Shanghai",2022-06-29,43.0
"Pudong Huinan, Shanghai",2022-06-28,37.0
"Pudong Huinan, Shanghai",2022-06-27,45.0
"Pudong Huinan, Shanghai",2022-06-26,60.0
"Pudong Huinan, Shanghai",2022-06-25,63.0
"Pudong Huinan, Shanghai",2022-06-24,58.0
