location,date,aqi
"Benigánim, Valencia, Spain",2022-10-04,29.0
"Benigánim, Valencia, Spain",2022-10-03,30.0
"Benigánim, Valencia, Spain",2022-10-02,36.0
"Benigánim, Valencia, Spain",2022-10-01,37.0
"Benigánim, Valencia, Spain",2022-09-30,32.0
"Benigánim, Valencia, Spain",2022-09-29,32.0
"Benigánim, Valencia, Spain",2022-09-28,35.0
"Benigánim, Valencia, Spain",2022-09-27,31.0
"Benigánim, Valencia, Spain",2022-09-26,31.0
"Benigánim, Valencia, Spain",2022-09-24,40.0
"Benigánim, Valencia, Spain",2022-09-23,39.0
"Benigánim, Valencia, Spain",2022-09-22,35.0
"Benigánim, Valencia, Spain",2022-09-21,39.0
"Benigánim, Valencia, Spain",2022-09-18,35.0
"Benigánim, Valencia, Spain",2022-09-17,37.0
"Benigánim, Valencia, Spain",2022-09-16,37.0
"Benigánim, Valencia, Spain",2022-09-15,39.0
"Benigánim, Valencia, Spain",2022-09-14,43.0
"Benigánim, Valencia, Spain",2022-09-13,39.0
"Benigánim, Valencia, Spain",2022-09-12,34.0
"Benigánim, Valencia, Spain",2022-09-11,38.0
"Benigánim, Valencia, Spain",2022-09-10,38.0
"Benigánim, Valencia, Spain",2022-09-09,38.0
"Benigánim, Valencia, Spain",2022-09-08,39.0
"Benigánim, Valencia, Spain",2022-09-07,40.0
"Benigánim, Valencia, Spain",2022-09-06,29.0
"Benigánim, Valencia, Spain",2022-06-15,39.0
"Benigánim, Valencia, Spain",2022-06-14,44.0
"Benigánim, Valencia, Spain",2022-06-13,41.0
"Benigánim, Valencia, Spain",2022-06-12,41.0
"Benigánim, Valencia, Spain",2022-06-11,37.0
"Benigánim, Valencia, Spain",2022-06-10,43.0
"Benigánim, Valencia, Spain",2022-06-09,46.0
"Benigánim, Valencia, Spain",2022-06-08,51.0
"Benigánim, Valencia, Spain",2022-06-07,44.0
"Benigánim, Valencia, Spain",2022-06-06,45.0
"Benigánim, Valencia, Spain",2022-06-05,48.0
"Benigánim, Valencia, Spain",2022-06-04,54.0
"Benigánim, Valencia, Spain",2022-06-03,57.0
"Benigánim, Valencia, Spain",2022-06-02,45.0
"Benigánim, Valencia, Spain",2022-06-01,30.0
"Benigánim, Valencia, Spain",2022-05-31,55.0
"Benigánim, Valencia, Spain",2022-05-30,43.0
"Benigánim, Valencia, Spain",2022-05-29,44.0
"Benigánim, Valencia, Spain",2022-05-28,47.0
"Benigánim, Valencia, Spain",2022-05-27,43.0
"Benigánim, Valencia, Spain",2022-05-26,41.0
"Benigánim, Valencia, Spain",2022-05-25,51.0
"Benigánim, Valencia, Spain",2022-05-24,41.0
"Benigánim, Valencia, Spain",2022-05-23,48.0
"Benigánim, Valencia, Spain",2022-05-22,47.0
"Benigánim, Valencia, Spain",2022-05-21,62.0
"Benigánim, Valencia, Spain",2022-05-20,68.0
"Benigánim, Valencia, Spain",2022-05-19,64.0
"Benigánim, Valencia, Spain",2022-05-18,59.0
"Benigánim, Valencia, Spain",2022-05-17,29.0
"Benigánim, Valencia, Spain",2022-03-22,40.0
"Benigánim, Valencia, Spain",2022-03-21,50.0
"Benigánim, Valencia, Spain",2022-03-20,56.0
"Benigánim, Valencia, Spain",2022-03-19,59.0
"Benigánim, Valencia, Spain",2022-03-18,44.0
"Benigánim, Valencia, Spain",2022-03-17,51.0
"Benigánim, Valencia, Spain",2022-03-16,85.0
"Benigánim, Valencia, Spain",2022-03-15,51.0
"Benigánim, Valencia, Spain",2022-03-14,32.0
"Benigánim, Valencia, Spain",2022-03-12,69.0
"Benigánim, Valencia, Spain",2022-03-11,55.0
"Benigánim, Valencia, Spain",2022-03-10,49.0
"Benigánim, Valencia, Spain",2022-03-09,51.0
"Benigánim, Valencia, Spain",2022-03-08,38.0
"Benigánim, Valencia, Spain",2022-03-07,34.0
"Benigánim, Valencia, Spain",2022-03-06,54.0
"Benigánim, Valencia, Spain",2022-03-05,38.0
"Benigánim, Valencia, Spain",2022-03-04,66.0
"Benigánim, Valencia, Spain",2022-03-03,66.0
"Benigánim, Valencia, Spain",2022-03-02,57.0
"Benigánim, Valencia, Spain",2022-02-28,64.0
"Benigánim, Valencia, Spain",2022-02-27,61.0
"Benigánim, Valencia, Spain",2022-02-26,66.0
"Benigánim, Valencia, Spain",2022-02-25,66.0
"Benigánim, Valencia, Spain",2022-02-24,75.0
"Benigánim, Valencia, Spain",2022-02-23,50.0
"Benigánim, Valencia, Spain",2022-02-22,24.0
"Benigánim, Valencia, Spain",2021-12-29,27.0
"Benigánim, Valencia, Spain",2021-12-28,26.0
"Benigánim, Valencia, Spain",2021-12-27,26.0
"Benigánim, Valencia, Spain",2021-12-26,34.0
"Benigánim, Valencia, Spain",2021-12-25,79.0
"Benigánim, Valencia, Spain",2021-12-24,83.0
"Benigánim, Valencia, Spain",2021-12-23,84.0
"Benigánim, Valencia, Spain",2021-12-22,72.0
"Benigánim, Valencia, Spain",2021-12-21,81.0
"Benigánim, Valencia, Spain",2021-12-20,82.0
"Benigánim, Valencia, Spain",2021-12-19,85.0
"Benigánim, Valencia, Spain",2021-12-18,96.0
"Benigánim, Valencia, Spain",2021-12-17,88.0
"Benigánim, Valencia, Spain",2021-12-16,102.0
"Benigánim, Valencia, Spain",2021-12-15,97.0
"Benigánim, Valencia, Spain",2021-12-14,85.0
"Benigánim, Valencia, Spain",2021-12-13,57.0
"Benigánim, Valencia, Spain",2021-12-12,29.0
"Benigánim, Valencia, Spain",2021-12-11,24.0
"Benigánim, Valencia, Spain",2021-12-10,25.0
"Benigánim, Valencia, Spain",2021-12-09,30.0
"Benigánim, Valencia, Spain",2021-12-08,26.0
"Benigánim, Valencia, Spain",2021-12-07,28.0
"Benigánim, Valencia, Spain",2021-12-06,29.0
"Benigánim, Valencia, Spain",2021-12-05,27.0
"Benigánim, Valencia, Spain",2021-12-04,27.0
"Benigánim, Valencia, Spain",2021-12-03,27.0
"Benigánim, Valencia, Spain",2021-12-02,57.0
"Benigánim, Valencia, Spain",2021-12-01,43.0
"Benigánim, Valencia, Spain",2021-11-30,26.0
"Benigánim, Valencia, Spain",2021-08-31,46.0
