location,date,aqi
"Tartu, Estonia",2022-11-16,11.0
"Tartu, Estonia",2022-11-15,25.0
"Tartu, Estonia",2022-11-14,21.0
"Tartu, Estonia",2022-11-13,20.0
"Tartu, Estonia",2022-11-12,22.0
"Tartu, Estonia",2022-11-11,44.0
"Tartu, Estonia",2022-11-10,27.0
"Tartu, Estonia",2022-11-09,24.0
"Tartu, Estonia",2022-11-08,26.0
"Tartu, Estonia",2022-11-07,23.0
"Tartu, Estonia",2022-11-05,13.0
"Tartu, Estonia",2022-11-04,14.0
"Tartu, Estonia",2022-11-03,13.0
"Tartu, Estonia",2022-11-02,28.0
"Tartu, Estonia",2022-11-01,42.0
"Tartu, Estonia",2022-10-31,21.0
"Tartu, Estonia",2022-10-30,22.0
"Tartu, Estonia",2022-10-29,24.0
"Tartu, Estonia",2022-10-28,16.0
"Tartu, Estonia",2022-10-27,25.0
"Tartu, Estonia",2022-10-26,15.0
"Tartu, Estonia",2022-10-25,33.0
"Tartu, Estonia",2022-10-24,46.0
"Tartu, Estonia",2022-10-23,31.0
"Tartu, Estonia",2022-10-22,38.0
"Tartu, Estonia",2022-10-21,18.0
"Tartu, Estonia",2022-10-20,16.0
"Tartu, Estonia",2022-10-19,18.0
"Tartu, Estonia",2022-10-18,21.0
"Tartu, Estonia",2022-10-17,42.0
"Tartu, Estonia",2022-10-16,35.0
"Tartu, Estonia",2022-10-15,21.0
"Tartu, Estonia",2022-10-14,43.0
"Tartu, Estonia",2022-10-13,26.0
"Tartu, Estonia",2022-10-12,21.0
"Tartu, Estonia",2022-10-11,21.0
"Tartu, Estonia",2022-10-10,20.0
"Tartu, Estonia",2022-10-09,18.0
"Tartu, Estonia",2022-10-08,26.0
"Tartu, Estonia",2022-10-07,23.0
"Tartu, Estonia",2022-10-06,23.0
"Tartu, Estonia",2022-10-05,12.0
"Tartu, Estonia",2022-10-04,16.0
"Tartu, Estonia",2022-10-02,28.0
"Tartu, Estonia",2022-09-30,13.0
"Tartu, Estonia",2022-09-29,11.0
"Tartu, Estonia",2022-09-28,12.0
"Tartu, Estonia",2022-09-27,27.0
"Tartu, Estonia",2022-09-26,21.0
"Tartu, Estonia",2022-09-25,31.0
"Tartu, Estonia",2022-09-24,17.0
"Tartu, Estonia",2022-09-23,11.0
"Tartu, Estonia",2022-09-22,13.0
"Tartu, Estonia",2022-09-21,11.0
"Tartu, Estonia",2022-09-20,25.0
