location,date,aqi
"Budapest Pesthidegkút, Budapest, Hungary",2022-10-24,19.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-10-23,25.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-10-22,19.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-10-21,22.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-10-20,23.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-10-19,33.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-10-18,29.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-10-17,26.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-10-16,31.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-10-15,29.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-10-14,26.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-10-13,29.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-10-12,24.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-10-11,26.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-10-10,23.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-10-09,28.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-10-08,30.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-10-07,29.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-10-06,24.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-10-05,23.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-10-04,21.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-10-03,27.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-10-02,27.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-10-01,47.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-09-30,25.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-09-29,28.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-09-28,52.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-09-27,47.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-09-24,36.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-09-23,25.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-09-22,26.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-09-21,23.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-09-20,25.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-09-19,27.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-09-18,23.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-09-17,29.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-09-16,29.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-09-15,45.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-09-14,38.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-09-13,34.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-09-12,32.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-09-11,36.0
"Budapest Pesthidegkút, Budapest, Hungary",2022-09-10,36.0
