location,date,aqi
"Istanbul Esenyurt, Turkey",2022-11-16,33.0
"Istanbul Esenyurt, Turkey",2022-11-15,35.0
"Istanbul Esenyurt, Turkey",2022-11-14,35.0
"Istanbul Esenyurt, Turkey",2022-11-13,36.0
"Istanbul Esenyurt, Turkey",2022-11-12,48.0
"Istanbul Esenyurt, Turkey",2022-11-11,40.0
"Istanbul Esenyurt, Turkey",2022-11-10,34.0
"Istanbul Esenyurt, Turkey",2022-11-09,38.0
"Istanbul Esenyurt, Turkey",2022-11-08,60.0
"Istanbul Esenyurt, Turkey",2022-11-05,57.0
"Istanbul Esenyurt, Turkey",2022-11-04,70.0
"Istanbul Esenyurt, Turkey",2022-11-03,64.0
"Istanbul Esenyurt, Turkey",2022-11-02,56.0
"Istanbul Esenyurt, Turkey",2022-11-01,63.0
"Istanbul Esenyurt, Turkey",2022-10-31,34.0
"Istanbul Esenyurt, Turkey",2022-10-30,36.0
"Istanbul Esenyurt, Turkey",2022-10-29,40.0
"Istanbul Esenyurt, Turkey",2022-10-28,60.0
"Istanbul Esenyurt, Turkey",2022-10-27,116.0
"Istanbul Esenyurt, Turkey",2022-10-26,110.0
"Istanbul Esenyurt, Turkey",2022-10-25,86.0
"Istanbul Esenyurt, Turkey",2022-10-24,58.0
"Istanbul Esenyurt, Turkey",2022-10-23,44.0
"Istanbul Esenyurt, Turkey",2022-10-22,38.0
"Istanbul Esenyurt, Turkey",2022-10-21,55.0
"Istanbul Esenyurt, Turkey",2022-10-20,30.0
"Istanbul Esenyurt, Turkey",2022-10-19,30.0
"Istanbul Esenyurt, Turkey",2022-10-18,29.0
"Istanbul Esenyurt, Turkey",2022-10-17,25.0
"Istanbul Esenyurt, Turkey",2022-10-16,29.0
"Istanbul Esenyurt, Turkey",2022-10-15,30.0
"Istanbul Esenyurt, Turkey",2022-10-14,30.0
"Istanbul Esenyurt, Turkey",2022-10-13,33.0
"Istanbul Esenyurt, Turkey",2022-10-12,47.0
"Istanbul Esenyurt, Turkey",2022-10-11,65.0
"Istanbul Esenyurt, Turkey",2022-10-10,44.0
"Istanbul Esenyurt, Turkey",2022-10-09,31.0
"Istanbul Esenyurt, Turkey",2022-10-08,29.0
"Istanbul Esenyurt, Turkey",2022-10-07,34.0
"Istanbul Esenyurt, Turkey",2022-10-06,36.0
"Istanbul Esenyurt, Turkey",2022-10-05,35.0
"Istanbul Esenyurt, Turkey",2022-10-04,45.0
"Istanbul Esenyurt, Turkey",2022-10-03,53.0
"Istanbul Esenyurt, Turkey",2022-10-02,64.0
"Istanbul Esenyurt, Turkey",2022-10-01,36.0
"Istanbul Esenyurt, Turkey",2022-09-30,36.0
"Istanbul Esenyurt, Turkey",2022-09-29,37.0
"Istanbul Esenyurt, Turkey",2022-09-28,50.0
"Istanbul Esenyurt, Turkey",2022-09-27,60.0
"Istanbul Esenyurt, Turkey",2022-09-26,56.0
"Istanbul Esenyurt, Turkey",2022-09-25,46.0
"Istanbul Esenyurt, Turkey",2022-09-24,26.0
"Istanbul Esenyurt, Turkey",2022-09-23,30.0
"Istanbul Esenyurt, Turkey",2022-09-22,41.0
"Istanbul Esenyurt, Turkey",2022-09-21,40.0
"Istanbul Esenyurt, Turkey",2022-09-20,36.0
"Istanbul Esenyurt, Turkey",2022-09-19,54.0
"Istanbul Esenyurt, Turkey",2022-09-18,37.0
"Istanbul Esenyurt, Turkey",2022-09-17,43.0
"Istanbul Esenyurt, Turkey",2022-09-16,72.0
"Istanbul Esenyurt, Turkey",2022-09-15,50.0
"Istanbul Esenyurt, Turkey",2022-09-14,50.0
"Istanbul Esenyurt, Turkey",2022-09-13,50.0
"Istanbul Esenyurt, Turkey",2022-09-12,95.0
"Istanbul Esenyurt, Turkey",2022-09-10,43.0
"Istanbul Esenyurt, Turkey",2022-09-09,49.0
"Istanbul Esenyurt, Turkey",2022-09-08,44.0
"Istanbul Esenyurt, Turkey",2022-09-07,38.0
"Istanbul Esenyurt, Turkey",2022-09-06,35.0
"Istanbul Esenyurt, Turkey",2022-09-05,39.0
"Istanbul Esenyurt, Turkey",2022-09-04,53.0
"Istanbul Esenyurt, Turkey",2022-09-03,54.0
"Istanbul Esenyurt, Turkey",2022-09-02,49.0
"Istanbul Esenyurt, Turkey",2022-08-31,59.0
"Istanbul Esenyurt, Turkey",2022-08-30,68.0
"Istanbul Esenyurt, Turkey",2022-08-29,71.0
"Istanbul Esenyurt, Turkey",2022-08-27,55.0
"Istanbul Esenyurt, Turkey",2022-08-26,63.0
"Istanbul Esenyurt, Turkey",2022-08-25,61.0
"Istanbul Esenyurt, Turkey",2022-08-24,51.0
"Istanbul Esenyurt, Turkey",2022-08-23,45.0
"Istanbul Esenyurt, Turkey",2022-08-22,45.0
"Istanbul Esenyurt, Turkey",2022-08-21,53.0
"Istanbul Esenyurt, Turkey",2022-08-20,61.0
"Istanbul Esenyurt, Turkey",2022-08-19,70.0
"Istanbul Esenyurt, Turkey",2022-08-18,55.0
"Istanbul Esenyurt, Turkey",2022-08-17,33.0
"Istanbul Esenyurt, Turkey",2022-08-16,42.0
"Istanbul Esenyurt, Turkey",2022-08-15,49.0
"Istanbul Esenyurt, Turkey",2022-08-14,50.0
"Istanbul Esenyurt, Turkey",2022-08-13,47.0
"Istanbul Esenyurt, Turkey",2022-08-12,45.0
"Istanbul Esenyurt, Turkey",2022-08-11,48.0
"Istanbul Esenyurt, Turkey",2022-08-10,42.0
"Istanbul Esenyurt, Turkey",2022-08-09,40.0
"Istanbul Esenyurt, Turkey",2022-08-08,37.0
"Istanbul Esenyurt, Turkey",2022-08-07,35.0
"Istanbul Esenyurt, Turkey",2022-08-06,37.0
"Istanbul Esenyurt, Turkey",2022-08-05,37.0
"Istanbul Esenyurt, Turkey",2022-08-04,39.0
"Istanbul Esenyurt, Turkey",2022-08-03,54.0
