location,date,aqi
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-11-14,29.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-11-13,53.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-11-11,51.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-11-10,46.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-11-09,40.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-11-08,31.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-11-05,25.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-11-04,25.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-11-03,33.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-11-02,29.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-10-31,29.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-10-30,32.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-10-29,29.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-10-28,28.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-10-27,17.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-10-26,27.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-10-25,28.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-10-24,42.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-10-23,46.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-10-22,32.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-10-21,35.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-10-20,28.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-10-19,28.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-10-18,37.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-10-17,37.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-10-16,36.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-10-15,32.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-10-14,35.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-10-13,36.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-10-12,34.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-10-11,26.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-10-10,23.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-10-09,19.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-10-08,32.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-10-07,32.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-10-06,29.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-10-05,36.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-10-04,40.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-10-03,41.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-10-02,36.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-09-30,34.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-09-29,36.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-09-28,42.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-09-27,32.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-09-26,40.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-09-25,38.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-09-24,36.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-09-23,30.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-09-22,18.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-09-21,32.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-09-20,30.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-09-19,26.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-09-18,29.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-09-17,44.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-09-16,53.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-09-15,47.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-09-14,46.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-09-13,35.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-09-12,31.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-09-11,31.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-09-10,30.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-09-09,24.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-09-08,33.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-09-07,40.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-09-06,35.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-09-05,24.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-09-04,22.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-09-03,23.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-09-02,30.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-08-31,27.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-08-30,30.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-08-29,32.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-08-28,32.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-08-27,41.0
"Mizoshiri, Maizuru, Kyoto Prefecture, Japan",2022-08-26,28.0
