location,date,aqi
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-11-16,34.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-11-15,28.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-11-14,35.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-11-13,59.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-11-12,62.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-11-11,29.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-11-10,30.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-11-09,33.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-11-08,32.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-11-07,28.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-11-05,28.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-11-04,28.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-11-03,28.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-11-02,28.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-11-01,17.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-10-31,25.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-10-30,26.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-10-29,27.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-10-28,29.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-10-27,20.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-10-26,21.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-10-25,23.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-10-24,38.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-10-23,42.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-10-22,34.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-10-21,31.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-10-20,25.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-10-19,22.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-10-18,46.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-10-17,34.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-10-16,29.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-10-14,27.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-10-13,29.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-10-12,27.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-10-11,23.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-10-10,24.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-10-09,20.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-10-08,28.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-10-07,30.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-10-06,24.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-10-05,37.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-10-04,41.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-10-03,38.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-10-02,34.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-09-30,23.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-09-29,22.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-09-28,43.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-09-27,38.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-09-26,32.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-09-25,34.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-09-24,29.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-09-23,28.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-09-22,20.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-09-21,36.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-09-20,26.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-09-19,27.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-09-18,33.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-09-17,50.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-09-16,43.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-09-15,41.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-09-14,46.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-09-13,40.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-09-12,31.0
"Nishimachi, Tottori-shi, Tottori-ken, Japan",2022-09-11,29.0
