location,date,aqi
"Puente Piedra, Lima, Peru",2022-09-25,99.0
"Puente Piedra, Lima, Peru",2019-10-03,80.0
"Puente Piedra, Lima, Peru",2019-10-02,84.0
"Puente Piedra, Lima, Peru",2019-09-30,91.0
"Puente Piedra, Lima, Peru",2019-09-29,117.0
"Puente Piedra, Lima, Peru",2019-09-28,129.0
"Puente Piedra, Lima, Peru",2019-09-21,81.0
"Puente Piedra, Lima, Peru",2019-09-20,88.0
"Puente Piedra, Lima, Peru",2019-09-19,56.0
"Puente Piedra, Lima, Peru",2019-09-18,71.0
"Puente Piedra, Lima, Peru",2019-01-18,66.0
"Puente Piedra, Lima, Peru",2019-01-17,65.0
"Puente Piedra, Lima, Peru",2019-01-16,64.0
"Puente Piedra, Lima, Peru",2019-01-15,64.0
"Puente Piedra, Lima, Peru",2019-01-14,62.0
"Puente Piedra, Lima, Peru",2019-01-13,62.0
"Puente Piedra, Lima, Peru",2019-01-12,62.0
"Puente Piedra, Lima, Peru",2019-01-11,62.0
"Puente Piedra, Lima, Peru",2019-01-10,62.0
"Puente Piedra, Lima, Peru",2019-01-09,61.0
"Puente Piedra, Lima, Peru",2019-01-06,60.0
"Puente Piedra, Lima, Peru",2019-01-05,60.0
"Puente Piedra, Lima, Peru",2019-01-04,60.0
"Puente Piedra, Lima, Peru",2019-01-03,59.0
"Puente Piedra, Lima, Peru",2019-01-02,59.0
"Puente Piedra, Lima, Peru",2018-12-30,59.0
"Puente Piedra, Lima, Peru",2018-12-29,59.0
"Puente Piedra, Lima, Peru",2018-12-28,73.0
"Puente Piedra, Lima, Peru",2018-12-27,77.0
"Puente Piedra, Lima, Peru",2018-12-26,61.0
"Puente Piedra, Lima, Peru",2018-12-25,62.0
"Puente Piedra, Lima, Peru",2018-12-24,57.0
"Puente Piedra, Lima, Peru",2018-12-23,58.0
"Puente Piedra, Lima, Peru",2018-12-22,59.0
"Puente Piedra, Lima, Peru",2018-12-21,57.0
"Puente Piedra, Lima, Peru",2018-12-20,59.0
"Puente Piedra, Lima, Peru",2018-12-14,65.0
"Puente Piedra, Lima, Peru",2018-12-10,65.0
"Puente Piedra, Lima, Peru",2018-12-09,65.0
"Puente Piedra, Lima, Peru",2018-12-08,71.0
"Puente Piedra, Lima, Peru",2018-12-07,65.0
"Puente Piedra, Lima, Peru",2018-12-06,80.0
"Puente Piedra, Lima, Peru",2018-12-05,55.0
"Puente Piedra, Lima, Peru",2018-12-04,66.0
"Puente Piedra, Lima, Peru",2018-12-03,51.0
"Puente Piedra, Lima, Peru",2018-12-02,53.0
"Puente Piedra, Lima, Peru",2018-12-01,56.0
"Puente Piedra, Lima, Peru",2018-11-30,51.0
"Puente Piedra, Lima, Peru",2018-11-29,71.0
"Puente Piedra, Lima, Peru",2018-11-28,65.0
"Puente Piedra, Lima, Peru",2018-11-27,64.0
"Puente Piedra, Lima, Peru",2018-11-26,51.0
"Puente Piedra, Lima, Peru",2018-10-13,55.0
"Puente Piedra, Lima, Peru",2018-10-12,56.0
"Puente Piedra, Lima, Peru",2018-10-11,54.0
"Puente Piedra, Lima, Peru",2018-10-10,59.0
"Puente Piedra, Lima, Peru",2018-10-09,55.0
"Puente Piedra, Lima, Peru",2018-10-08,53.0
"Puente Piedra, Lima, Peru",2018-10-07,54.0
"Puente Piedra, Lima, Peru",2018-10-06,53.0
"Puente Piedra, Lima, Peru",2018-10-05,66.0
"Puente Piedra, Lima, Peru",2018-10-04,66.0
"Puente Piedra, Lima, Peru",2018-10-03,57.0
"Puente Piedra, Lima, Peru",2018-10-02,92.0
"Puente Piedra, Lima, Peru",2018-10-01,70.0
"Puente Piedra, Lima, Peru",2018-09-30,98.0
"Puente Piedra, Lima, Peru",2018-09-29,69.0
"Puente Piedra, Lima, Peru",2018-09-28,262.0
"Puente Piedra, Lima, Peru",2018-09-27,503.0
"Puente Piedra, Lima, Peru",2018-09-26,56.0
"Puente Piedra, Lima, Peru",2018-09-17,100.0
"Puente Piedra, Lima, Peru",2018-09-16,114.0
"Puente Piedra, Lima, Peru",2018-09-15,92.0
"Puente Piedra, Lima, Peru",2018-09-14,85.0
"Puente Piedra, Lima, Peru",2018-09-13,90.0
"Puente Piedra, Lima, Peru",2018-09-12,84.0
"Puente Piedra, Lima, Peru",2018-09-11,74.0
"Puente Piedra, Lima, Peru",2018-09-10,75.0
"Puente Piedra, Lima, Peru",2018-09-09,101.0
"Puente Piedra, Lima, Peru",2018-09-08,98.0
"Puente Piedra, Lima, Peru",2018-09-07,94.0
"Puente Piedra, Lima, Peru",2018-09-06,87.0
"Puente Piedra, Lima, Peru",2018-09-05,89.0
"Puente Piedra, Lima, Peru",2018-09-04,88.0
"Puente Piedra, Lima, Peru",2018-09-03,58.0
"Puente Piedra, Lima, Peru",2018-09-02,79.0
"Puente Piedra, Lima, Peru",2018-09-01,91.0
"Puente Piedra, Lima, Peru",2018-08-31,91.0
"Puente Piedra, Lima, Peru",2018-08-30,99.0
"Puente Piedra, Lima, Peru",2018-08-29,97.0
"Puente Piedra, Lima, Peru",2018-08-28,85.0
"Puente Piedra, Lima, Peru",2018-08-27,102.0
