location,date,aqi
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-11-16,22.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-11-15,40.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-11-14,102.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-11-13,105.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-11-12,91.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-11-11,89.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-11-10,69.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-11-09,53.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-11-08,63.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-11-05,35.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-11-04,29.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-11-03,20.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-11-02,28.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-11-01,69.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-10-31,49.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-10-30,23.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-10-29,28.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-10-28,70.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-10-27,50.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-10-26,28.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-10-25,61.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-10-24,49.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-10-23,22.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-10-22,28.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-10-21,52.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-10-20,54.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-10-19,76.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-10-18,61.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-10-17,85.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-10-16,69.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-10-15,63.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-10-14,47.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-10-13,38.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-10-12,29.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-10-11,62.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-10-10,60.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-10-09,66.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-10-08,60.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-10-07,61.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-10-06,84.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-10-05,57.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-10-04,80.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-10-03,65.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-10-02,60.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-09-30,52.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-09-29,59.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-09-28,59.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-09-27,62.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-09-26,40.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-09-25,37.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-09-24,53.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-09-23,67.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-09-22,63.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-09-21,64.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-09-20,69.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-09-19,70.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-09-18,54.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-09-17,46.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-09-16,29.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-09-15,63.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-09-14,64.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-09-13,56.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-09-12,53.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-09-11,34.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-09-10,41.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-09-09,35.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-09-08,42.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-09-07,32.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-09-06,56.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-09-04,73.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-09-03,73.0
"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",2022-09-02,64.0
