location,date,aqi
"Dandae-dong, Seongnam-si, Gyeonggi, South Korea",2022-11-16,54.0
"Dandae-dong, Seongnam-si, Gyeonggi, South Korea",2022-11-15,49.0
"Dandae-dong, Seongnam-si, Gyeonggi, South Korea",2022-11-14,45.0
"Dandae-dong, Seongnam-si, Gyeonggi, South Korea",2022-11-13,86.0
"Dandae-dong, Seongnam-si, Gyeonggi, South Korea",2022-11-12,102.0
"Dandae-dong, Seongnam-si, Gyeonggi, South Korea",2022-11-11,149.0
"Dandae-dong, Seongnam-si, Gyeonggi, South Korea",2022-11-10,132.0
"Dandae-dong, Seongnam-si, Gyeonggi, South Korea",2022-11-09,75.0
"Dandae-dong, Seongnam-si, Gyeonggi, South Korea",2022-11-08,62.0
"Dandae-dong, Seongnam-si, Gyeonggi, South Korea",2022-11-07,42.0
"Dandae-dong, Seongnam-si, Gyeonggi, South Korea",2022-11-05,31.0
"Dandae-dong, Seongnam-si, Gyeonggi, South Korea",2022-11-04,58.0
"Dandae-dong, Seongnam-si, Gyeonggi, South Korea",2022-11-03,72.0
"Dandae-dong, Seongnam-si, Gyeonggi, South Korea",2022-11-02,81.0
"Dandae-dong, Seongnam-si, Gyeonggi, South Korea",2022-11-01,48.0
"Dandae-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-31,58.0
"Dandae-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-30,60.0
"Dandae-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-29,69.0
"Dandae-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-28,57.0
"Dandae-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-27,31.0
"Dandae-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-26,30.0
"Dandae-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-25,44.0
"Dandae-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-24,60.0
"Dandae-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-23,90.0
"Dandae-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-22,98.0
"Dandae-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-21,58.0
"Dandae-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-20,47.0
"Dandae-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-19,40.0
"Dandae-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-18,42.0
"Dandae-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-17,66.0
"Dandae-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-16,57.0
"Dandae-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-15,47.0
"Dandae-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-14,39.0
"Dandae-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-13,40.0
"Dandae-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-12,37.0
"Dandae-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-11,25.0
"Dandae-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-10,26.0
"Dandae-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-09,27.0
"Dandae-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-08,33.0
"Dandae-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-07,23.0
