location,date,aqi
"Parco Montecucco, Emilia Romagna, Italy",2022-11-13,78.0
"Parco Montecucco, Emilia Romagna, Italy",2022-11-12,80.0
"Parco Montecucco, Emilia Romagna, Italy",2022-11-11,119.0
"Parco Montecucco, Emilia Romagna, Italy",2022-11-10,109.0
"Parco Montecucco, Emilia Romagna, Italy",2022-11-09,107.0
"Parco Montecucco, Emilia Romagna, Italy",2022-11-08,68.0
"Parco Montecucco, Emilia Romagna, Italy",2022-11-07,59.0
"Parco Montecucco, Emilia Romagna, Italy",2022-11-05,38.0
"Parco Montecucco, Emilia Romagna, Italy",2022-11-04,76.0
"Parco Montecucco, Emilia Romagna, Italy",2022-11-03,72.0
"Parco Montecucco, Emilia Romagna, Italy",2022-11-02,59.0
"Parco Montecucco, Emilia Romagna, Italy",2022-10-31,63.0
"Parco Montecucco, Emilia Romagna, Italy",2022-10-30,70.0
"Parco Montecucco, Emilia Romagna, Italy",2022-10-29,89.0
"Parco Montecucco, Emilia Romagna, Italy",2022-10-28,99.0
"Parco Montecucco, Emilia Romagna, Italy",2022-10-27,87.0
"Parco Montecucco, Emilia Romagna, Italy",2022-10-26,76.0
"Parco Montecucco, Emilia Romagna, Italy",2022-10-25,76.0
"Parco Montecucco, Emilia Romagna, Italy",2022-10-24,80.0
"Parco Montecucco, Emilia Romagna, Italy",2022-10-23,95.0
"Parco Montecucco, Emilia Romagna, Italy",2022-10-22,147.0
"Parco Montecucco, Emilia Romagna, Italy",2022-10-21,142.0
"Parco Montecucco, Emilia Romagna, Italy",2022-10-20,85.0
"Parco Montecucco, Emilia Romagna, Italy",2022-10-19,99.0
"Parco Montecucco, Emilia Romagna, Italy",2022-10-18,104.0
"Parco Montecucco, Emilia Romagna, Italy",2022-10-17,151.0
"Parco Montecucco, Emilia Romagna, Italy",2022-10-16,149.0
"Parco Montecucco, Emilia Romagna, Italy",2022-10-15,104.0
"Parco Montecucco, Emilia Romagna, Italy",2022-10-14,85.0
"Parco Montecucco, Emilia Romagna, Italy",2022-10-13,74.0
"Parco Montecucco, Emilia Romagna, Italy",2022-10-12,70.0
"Parco Montecucco, Emilia Romagna, Italy",2022-10-11,59.0
"Parco Montecucco, Emilia Romagna, Italy",2022-10-10,85.0
"Parco Montecucco, Emilia Romagna, Italy",2022-10-09,76.0
"Parco Montecucco, Emilia Romagna, Italy",2022-10-08,82.0
"Parco Montecucco, Emilia Romagna, Italy",2022-10-07,99.0
"Parco Montecucco, Emilia Romagna, Italy",2022-10-06,68.0
"Parco Montecucco, Emilia Romagna, Italy",2022-10-05,72.0
"Parco Montecucco, Emilia Romagna, Italy",2022-10-04,42.0
"Parco Montecucco, Emilia Romagna, Italy",2022-10-03,38.0
"Parco Montecucco, Emilia Romagna, Italy",2022-10-02,38.0
"Parco Montecucco, Emilia Romagna, Italy",2022-10-01,30.0
"Parco Montecucco, Emilia Romagna, Italy",2022-09-30,55.0
"Parco Montecucco, Emilia Romagna, Italy",2022-09-29,46.0
"Parco Montecucco, Emilia Romagna, Italy",2022-09-28,59.0
"Parco Montecucco, Emilia Romagna, Italy",2022-09-27,53.0
"Parco Montecucco, Emilia Romagna, Italy",2022-09-26,46.0
"Parco Montecucco, Emilia Romagna, Italy",2022-09-25,61.0
"Parco Montecucco, Emilia Romagna, Italy",2022-09-22,50.0
"Parco Montecucco, Emilia Romagna, Italy",2022-09-21,42.0
"Parco Montecucco, Emilia Romagna, Italy",2022-09-20,53.0
"Parco Montecucco, Emilia Romagna, Italy",2022-09-19,39.0
"Parco Montecucco, Emilia Romagna, Italy",2022-09-18,34.0
"Parco Montecucco, Emilia Romagna, Italy",2022-09-17,55.0
