location,date,aqi
"Bokjeong-dong, Seongnam-si, Gyeonggi, South Korea",2022-11-16,58.0
"Bokjeong-dong, Seongnam-si, Gyeonggi, South Korea",2022-11-15,47.0
"Bokjeong-dong, Seongnam-si, Gyeonggi, South Korea",2022-11-14,39.0
"Bokjeong-dong, Seongnam-si, Gyeonggi, South Korea",2022-11-13,100.0
"Bokjeong-dong, Seongnam-si, Gyeonggi, South Korea",2022-11-12,120.0
"Bokjeong-dong, Seongnam-si, Gyeonggi, South Korea",2022-11-11,154.0
"Bokjeong-dong, Seongnam-si, Gyeonggi, South Korea",2022-11-10,131.0
"Bokjeong-dong, Seongnam-si, Gyeonggi, South Korea",2022-11-09,86.0
"Bokjeong-dong, Seongnam-si, Gyeonggi, South Korea",2022-11-08,62.0
"Bokjeong-dong, Seongnam-si, Gyeonggi, South Korea",2022-11-05,30.0
"Bokjeong-dong, Seongnam-si, Gyeonggi, South Korea",2022-11-04,55.0
"Bokjeong-dong, Seongnam-si, Gyeonggi, South Korea",2022-11-03,57.0
"Bokjeong-dong, Seongnam-si, Gyeonggi, South Korea",2022-11-02,91.0
"Bokjeong-dong, Seongnam-si, Gyeonggi, South Korea",2022-11-01,51.0
"Bokjeong-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-31,60.0
"Bokjeong-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-30,61.0
"Bokjeong-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-29,70.0
"Bokjeong-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-28,60.0
"Bokjeong-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-27,34.0
"Bokjeong-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-26,27.0
"Bokjeong-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-25,42.0
"Bokjeong-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-24,51.0
"Bokjeong-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-23,88.0
"Bokjeong-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-22,105.0
"Bokjeong-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-21,62.0
"Bokjeong-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-20,41.0
"Bokjeong-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-19,41.0
"Bokjeong-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-18,37.0
"Bokjeong-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-17,74.0
"Bokjeong-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-16,59.0
"Bokjeong-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-15,51.0
"Bokjeong-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-14,41.0
"Bokjeong-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-13,43.0
"Bokjeong-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-12,33.0
"Bokjeong-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-11,28.0
"Bokjeong-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-10,28.0
"Bokjeong-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-09,29.0
"Bokjeong-dong, Seongnam-si, Gyeonggi, South Korea",2022-10-08,35.0
