location,date,aqi
"Kladno-Svermov, Stredocesky, Czech Republic",2022-11-16,40.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-11-15,55.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-11-14,35.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-11-13,68.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-11-12,42.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-11-11,35.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-11-10,55.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-11-09,43.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-11-08,37.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-11-07,56.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-11-05,49.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-11-04,41.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-11-03,39.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-11-02,63.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-11-01,92.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-10-31,109.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-10-30,102.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-10-29,72.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-10-28,62.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-10-27,55.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-10-26,35.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-10-25,25.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-10-24,51.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-10-23,60.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-10-22,56.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-10-21,48.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-10-20,31.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-10-19,72.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-10-18,66.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-10-17,35.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-10-16,23.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-10-15,45.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-10-14,61.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-10-13,49.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-10-12,51.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-10-11,35.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-10-10,29.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-10-09,59.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-10-08,50.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-10-07,38.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-10-06,31.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-10-05,26.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-10-04,19.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-10-03,21.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-10-02,35.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-10-01,54.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-09-30,30.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-09-29,26.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-09-28,21.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-09-27,28.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-09-26,55.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-09-25,48.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-09-24,41.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-09-23,35.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-09-22,26.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-09-21,24.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-09-20,23.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-09-19,23.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-09-18,23.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-09-17,24.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-09-16,25.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-09-15,39.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-09-14,34.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-09-13,31.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-09-12,34.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-09-11,29.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-09-10,24.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-09-09,49.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-09-08,66.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-09-07,58.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-09-06,60.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-09-04,38.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-09-03,34.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-09-02,36.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-09-01,39.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-08-31,31.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-08-30,70.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-08-29,52.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-08-28,43.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-08-27,54.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-08-26,64.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-08-25,53.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-08-24,37.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-08-23,31.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-08-22,34.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-08-21,50.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-08-20,71.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-08-19,61.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-08-18,59.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-08-17,60.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-08-16,123.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-08-15,44.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-08-14,44.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-08-13,40.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-08-12,40.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-08-11,49.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-08-10,42.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-08-09,38.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-08-08,38.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-08-07,35.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-08-06,55.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-08-05,69.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-08-04,53.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-08-03,47.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-08-02,38.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-07-31,47.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-07-30,54.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-07-29,44.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-07-28,69.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-07-27,51.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-07-26,41.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-07-25,48.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-07-24,58.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-07-23,49.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-07-22,56.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-07-21,55.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-07-20,52.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-07-19,59.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-07-18,46.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-07-17,39.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-07-16,33.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-07-15,32.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-07-14,42.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-07-13,40.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-07-12,32.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-07-11,31.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-07-10,25.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-07-08,27.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-07-07,41.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-07-06,40.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-07-04,45.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-07-03,39.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-07-02,49.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-06-30,54.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-06-29,33.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-06-28,46.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-06-27,44.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-06-26,49.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-06-25,53.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-06-24,46.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-06-23,61.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-06-22,46.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-06-21,78.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-06-20,52.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-06-19,47.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-06-18,47.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-06-17,47.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-06-16,45.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-06-15,46.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-06-14,40.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-06-13,39.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-06-12,43.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-06-11,44.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-06-10,39.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-06-09,30.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-06-08,37.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-06-07,33.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-06-05,48.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-06-04,42.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-06-03,50.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-06-02,40.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-06-01,42.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-05-31,42.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-05-30,34.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-05-29,35.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-05-28,33.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-05-27,34.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-05-25,32.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-05-24,36.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-05-23,38.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-05-22,39.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-05-21,36.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-05-20,43.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-05-19,59.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-05-18,46.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-05-17,36.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-05-16,45.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-05-15,43.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-05-14,41.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-05-13,41.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-05-12,44.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-05-11,47.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-05-10,41.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-05-09,52.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-05-08,54.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-05-07,52.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-05-06,51.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-05-05,52.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-05-04,51.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-05-03,46.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-05-02,87.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-04-30,54.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-04-29,52.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-04-28,48.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-04-27,49.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-04-26,52.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-04-25,54.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-04-24,51.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-04-23,64.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-04-22,51.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-04-21,48.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-04-20,44.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-04-19,35.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-04-18,37.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-04-17,36.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-04-16,33.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-04-15,63.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-04-14,61.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-04-13,47.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-04-12,36.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-04-11,35.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-04-10,33.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-04-09,33.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-04-08,31.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-04-07,29.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-04-06,31.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-04-05,31.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-04-04,36.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-04-03,57.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-04-02,55.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-03-30,53.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-03-29,47.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-03-28,42.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-03-27,75.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-03-26,87.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-03-25,85.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-03-24,73.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-03-23,67.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-03-22,60.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-03-21,64.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-03-20,89.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-03-19,120.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-03-18,124.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-03-17,83.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-03-16,55.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-03-15,56.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-03-14,54.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-03-12,54.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-03-11,75.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-03-10,64.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-03-09,42.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-03-08,50.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-03-06,49.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-03-05,70.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-03-04,94.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-03-03,97.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-03-02,60.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-02-28,41.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-02-27,35.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-02-26,27.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-02-25,28.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-02-24,29.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-02-23,30.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-02-22,26.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-02-21,30.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-02-20,33.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-02-19,31.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-02-18,33.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-02-17,31.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-02-16,76.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-02-15,54.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-02-14,35.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-02-13,45.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-02-12,30.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-02-11,30.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-02-10,23.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-02-09,23.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-02-08,27.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-02-07,30.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-02-06,27.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-02-05,36.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-02-04,24.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-02-03,24.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-02-02,30.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-01-31,26.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-01-29,21.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-01-28,40.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-01-27,32.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-01-26,37.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-01-25,39.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-01-24,26.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-01-23,27.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-01-22,25.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-01-21,26.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-01-20,28.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-01-19,36.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-01-18,31.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-01-17,54.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-01-16,37.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-01-15,36.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-01-14,54.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-01-13,58.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-01-12,99.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-01-11,40.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-01-10,21.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-01-09,35.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-01-08,38.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-01-07,26.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-01-06,22.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-01-05,25.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-01-04,25.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-01-02,48.0
"Kladno-Svermov, Stredocesky, Czech Republic",2022-01-01,21.0
"Kladno-Svermov, Stredocesky, Czech Republic",2021-12-31,19.0
"Kladno-Svermov, Stredocesky, Czech Republic",2021-12-30,44.0
"Kladno-Svermov, Stredocesky, Czech Republic",2021-12-29,79.0
"Kladno-Svermov, Stredocesky, Czech Republic",2021-12-28,93.0
"Kladno-Svermov, Stredocesky, Czech Republic",2021-12-27,81.0
"Kladno-Svermov, Stredocesky, Czech Republic",2021-12-26,46.0
"Kladno-Svermov, Stredocesky, Czech Republic",2021-12-25,44.0
"Kladno-Svermov, Stredocesky, Czech Republic",2021-12-24,74.0
"Kladno-Svermov, Stredocesky, Czech Republic",2021-12-23,75.0
