location,date,aqi
"North OKC, Oklahoma, USA",2022-11-16,41.0
"North OKC, Oklahoma, USA",2022-11-15,26.0
"North OKC, Oklahoma, USA",2022-11-14,22.0
"North OKC, Oklahoma, USA",2022-11-13,28.0
"North OKC, Oklahoma, USA",2022-11-12,25.0
"North OKC, Oklahoma, USA",2022-11-11,23.0
"North OKC, Oklahoma, USA",2022-11-10,47.0
"North OKC, Oklahoma, USA",2022-11-09,42.0
"North OKC, Oklahoma, USA",2022-11-08,34.0
"North OKC, Oklahoma, USA",2022-11-07,22.0
"North OKC, Oklahoma, USA",2022-11-05,25.0
"North OKC, Oklahoma, USA",2022-11-04,52.0
"North OKC, Oklahoma, USA",2022-11-03,49.0
"North OKC, Oklahoma, USA",2022-10-28,24.0
"North OKC, Oklahoma, USA",2022-10-27,33.0
"North OKC, Oklahoma, USA",2022-10-26,31.0
"North OKC, Oklahoma, USA",2022-10-25,30.0
"North OKC, Oklahoma, USA",2022-10-24,26.0
"North OKC, Oklahoma, USA",2022-10-23,32.0
"North OKC, Oklahoma, USA",2022-10-22,35.0
"North OKC, Oklahoma, USA",2022-10-21,45.0
"North OKC, Oklahoma, USA",2022-10-20,37.0
"North OKC, Oklahoma, USA",2022-10-19,55.0
"North OKC, Oklahoma, USA",2022-10-18,31.0
"North OKC, Oklahoma, USA",2022-10-17,30.0
"North OKC, Oklahoma, USA",2022-10-16,36.0
"North OKC, Oklahoma, USA",2022-10-15,44.0
"North OKC, Oklahoma, USA",2022-10-14,42.0
"North OKC, Oklahoma, USA",2022-10-13,32.0
"North OKC, Oklahoma, USA",2022-10-12,41.0
"North OKC, Oklahoma, USA",2022-10-11,61.0
"North OKC, Oklahoma, USA",2022-10-10,43.0
"North OKC, Oklahoma, USA",2022-10-09,39.0
"North OKC, Oklahoma, USA",2022-10-08,51.0
"North OKC, Oklahoma, USA",2022-10-07,42.0
"North OKC, Oklahoma, USA",2022-10-06,47.0
"North OKC, Oklahoma, USA",2022-10-05,56.0
"North OKC, Oklahoma, USA",2022-10-04,45.0
"North OKC, Oklahoma, USA",2022-10-03,45.0
"North OKC, Oklahoma, USA",2022-10-02,44.0
"North OKC, Oklahoma, USA",2022-09-30,50.0
"North OKC, Oklahoma, USA",2022-09-29,42.0
"North OKC, Oklahoma, USA",2022-09-28,70.0
"North OKC, Oklahoma, USA",2022-09-27,52.0
"North OKC, Oklahoma, USA",2022-09-26,41.0
"North OKC, Oklahoma, USA",2022-09-25,52.0
"North OKC, Oklahoma, USA",2022-09-24,37.0
"North OKC, Oklahoma, USA",2022-09-23,49.0
"North OKC, Oklahoma, USA",2022-09-22,30.0
"North OKC, Oklahoma, USA",2022-09-21,36.0
"North OKC, Oklahoma, USA",2022-09-20,37.0
"North OKC, Oklahoma, USA",2022-09-19,43.0
"North OKC, Oklahoma, USA",2022-09-18,32.0
"North OKC, Oklahoma, USA",2022-09-17,47.0
"North OKC, Oklahoma, USA",2022-09-16,50.0
"North OKC, Oklahoma, USA",2022-09-15,50.0
"North OKC, Oklahoma, USA",2022-09-14,48.0
"North OKC, Oklahoma, USA",2022-09-13,56.0
"North OKC, Oklahoma, USA",2022-09-12,49.0
"North OKC, Oklahoma, USA",2022-09-11,44.0
"North OKC, Oklahoma, USA",2022-09-10,48.0
"North OKC, Oklahoma, USA",2022-09-09,43.0
"North OKC, Oklahoma, USA",2022-09-08,39.0
"North OKC, Oklahoma, USA",2022-09-07,38.0
"North OKC, Oklahoma, USA",2022-09-06,44.0
"North OKC, Oklahoma, USA",2022-09-05,44.0
"North OKC, Oklahoma, USA",2022-09-04,39.0
"North OKC, Oklahoma, USA",2022-09-03,43.0
"North OKC, Oklahoma, USA",2022-09-02,46.0
"North OKC, Oklahoma, USA",2022-08-31,43.0
"North OKC, Oklahoma, USA",2022-08-30,41.0
"North OKC, Oklahoma, USA",2022-08-29,31.0
"North OKC, Oklahoma, USA",2022-08-28,40.0
"North OKC, Oklahoma, USA",2022-08-27,39.0
"North OKC, Oklahoma, USA",2022-08-26,45.0
"North OKC, Oklahoma, USA",2022-08-25,44.0
"North OKC, Oklahoma, USA",2022-08-23,38.0
"North OKC, Oklahoma, USA",2022-08-22,40.0
"North OKC, Oklahoma, USA",2022-08-21,35.0
"North OKC, Oklahoma, USA",2022-08-20,51.0
"North OKC, Oklahoma, USA",2022-08-19,50.0
"North OKC, Oklahoma, USA",2022-08-18,37.0
"North OKC, Oklahoma, USA",2022-08-17,38.0
"North OKC, Oklahoma, USA",2022-08-16,35.0
"North OKC, Oklahoma, USA",2022-08-15,45.0
"North OKC, Oklahoma, USA",2022-08-14,54.0
"North OKC, Oklahoma, USA",2022-08-13,42.0
"North OKC, Oklahoma, USA",2022-08-12,46.0
"North OKC, Oklahoma, USA",2022-08-05,41.0
"North OKC, Oklahoma, USA",2022-08-04,42.0
"North OKC, Oklahoma, USA",2022-08-03,40.0
"North OKC, Oklahoma, USA",2022-08-02,50.0
"North OKC, Oklahoma, USA",2022-07-31,34.0
"North OKC, Oklahoma, USA",2022-07-30,44.0
"North OKC, Oklahoma, USA",2022-07-29,36.0
"North OKC, Oklahoma, USA",2022-07-28,46.0
"North OKC, Oklahoma, USA",2022-07-27,37.0
"North OKC, Oklahoma, USA",2022-07-26,39.0
"North OKC, Oklahoma, USA",2022-07-25,46.0
"North OKC, Oklahoma, USA",2022-07-24,51.0
"North OKC, Oklahoma, USA",2022-07-23,49.0
"North OKC, Oklahoma, USA",2022-07-22,49.0
"North OKC, Oklahoma, USA",2022-07-21,58.0
"North OKC, Oklahoma, USA",2022-07-20,53.0
"North OKC, Oklahoma, USA",2022-07-19,64.0
"North OKC, Oklahoma, USA",2022-07-18,45.0
"North OKC, Oklahoma, USA",2022-07-17,49.0
"North OKC, Oklahoma, USA",2022-07-16,59.0
"North OKC, Oklahoma, USA",2022-07-15,57.0
"North OKC, Oklahoma, USA",2022-07-14,44.0
"North OKC, Oklahoma, USA",2022-07-13,55.0
"North OKC, Oklahoma, USA",2022-07-12,45.0
"North OKC, Oklahoma, USA",2022-07-11,59.0
"North OKC, Oklahoma, USA",2022-07-10,41.0
"North OKC, Oklahoma, USA",2022-07-09,42.0
"North OKC, Oklahoma, USA",2022-07-08,55.0
"North OKC, Oklahoma, USA",2022-07-07,50.0
"North OKC, Oklahoma, USA",2022-07-06,42.0
"North OKC, Oklahoma, USA",2022-07-05,40.0
"North OKC, Oklahoma, USA",2022-07-03,37.0
"North OKC, Oklahoma, USA",2022-07-02,53.0
"North OKC, Oklahoma, USA",2022-06-30,63.0
"North OKC, Oklahoma, USA",2022-06-29,44.0
"North OKC, Oklahoma, USA",2022-06-28,44.0
"North OKC, Oklahoma, USA",2022-06-27,42.0
"North OKC, Oklahoma, USA",2022-06-26,51.0
"North OKC, Oklahoma, USA",2022-06-25,60.0
"North OKC, Oklahoma, USA",2022-06-24,62.0
"North OKC, Oklahoma, USA",2022-06-23,66.0
"North OKC, Oklahoma, USA",2022-06-22,62.0
"North OKC, Oklahoma, USA",2022-06-21,53.0
"North OKC, Oklahoma, USA",2022-06-20,53.0
"North OKC, Oklahoma, USA",2022-06-19,72.0
"North OKC, Oklahoma, USA",2022-06-18,99.0
"North OKC, Oklahoma, USA",2022-06-17,85.0
"North OKC, Oklahoma, USA",2022-06-16,65.0
"North OKC, Oklahoma, USA",2022-06-15,88.0
"North OKC, Oklahoma, USA",2022-06-14,77.0
"North OKC, Oklahoma, USA",2022-06-13,57.0
"North OKC, Oklahoma, USA",2022-06-12,42.0
"North OKC, Oklahoma, USA",2022-06-11,48.0
"North OKC, Oklahoma, USA",2022-06-10,50.0
"North OKC, Oklahoma, USA",2022-06-09,42.0
"North OKC, Oklahoma, USA",2022-06-08,40.0
"North OKC, Oklahoma, USA",2022-06-07,42.0
"North OKC, Oklahoma, USA",2022-06-06,48.0
"North OKC, Oklahoma, USA",2022-06-05,44.0
"North OKC, Oklahoma, USA",2022-06-04,37.0
"North OKC, Oklahoma, USA",2022-06-03,41.0
