location,date,aqi
"Toulouse Berthelot, France",2018-07-11,56.0
"Toulouse Berthelot, France",2018-07-10,50.0
"Toulouse Berthelot, France",2018-07-09,56.0
"Toulouse Berthelot, France",2018-07-08,52.0
"Toulouse Berthelot, France",2018-07-07,45.0
"Toulouse Berthelot, France",2018-07-06,42.0
"Toulouse Berthelot, France",2018-07-05,50.0
"Toulouse Berthelot, France",2018-07-04,52.0
"Toulouse Berthelot, France",2018-07-03,47.0
"Toulouse Berthelot, France",2018-07-01,45.0
"Toulouse Berthelot, France",2018-06-30,53.0
"Toulouse Berthelot, France",2018-06-29,53.0
"Toulouse Berthelot, France",2018-06-28,54.0
"Toulouse Berthelot, France",2018-06-27,43.0
"Toulouse Berthelot, France",2018-06-26,52.0
"Toulouse Berthelot, France",2018-06-25,45.0
"Toulouse Berthelot, France",2018-06-24,44.0
"Toulouse Berthelot, France",2018-06-23,53.0
"Toulouse Berthelot, France",2018-06-22,55.0
"Toulouse Berthelot, France",2018-06-21,44.0
"Toulouse Berthelot, France",2018-06-20,44.0
"Toulouse Berthelot, France",2018-06-19,36.0
"Toulouse Berthelot, France",2018-06-18,25.0
"Toulouse Berthelot, France",2018-06-17,28.0
"Toulouse Berthelot, France",2018-06-16,36.0
"Toulouse Berthelot, France",2018-06-15,49.0
"Toulouse Berthelot, France",2018-06-14,37.0
"Toulouse Berthelot, France",2018-06-13,35.0
"Toulouse Berthelot, France",2018-06-12,26.0
"Toulouse Berthelot, France",2018-06-11,38.0
"Toulouse Berthelot, France",2018-06-10,39.0
"Toulouse Berthelot, France",2018-06-09,34.0
"Toulouse Berthelot, France",2018-06-08,33.0
"Toulouse Berthelot, France",2018-06-07,38.0
"Toulouse Berthelot, France",2018-06-06,31.0
"Toulouse Berthelot, France",2018-06-05,38.0
"Toulouse Berthelot, France",2018-06-04,40.0
"Toulouse Berthelot, France",2018-06-03,33.0
"Toulouse Berthelot, France",2018-06-02,36.0
"Toulouse Berthelot, France",2018-06-01,38.0
"Toulouse Berthelot, France",2018-05-31,44.0
"Toulouse Berthelot, France",2018-05-30,26.0
"Toulouse Berthelot, France",2018-05-29,38.0
"Toulouse Berthelot, France",2018-05-28,42.0
"Toulouse Berthelot, France",2018-05-27,42.0
"Toulouse Berthelot, France",2018-05-26,58.0
"Toulouse Berthelot, France",2018-05-25,53.0
"Toulouse Berthelot, France",2018-05-24,48.0
"Toulouse Berthelot, France",2018-05-23,55.0
"Toulouse Berthelot, France",2018-05-22,44.0
"Toulouse Berthelot, France",2018-05-21,54.0
"Toulouse Berthelot, France",2018-05-20,57.0
"Toulouse Berthelot, France",2018-05-19,61.0
"Toulouse Berthelot, France",2018-05-18,54.0
"Toulouse Berthelot, France",2018-05-17,30.0
"Toulouse Berthelot, France",2018-05-16,32.0
"Toulouse Berthelot, France",2018-05-15,29.0
"Toulouse Berthelot, France",2018-05-14,30.0
"Toulouse Berthelot, France",2018-05-13,38.0
"Toulouse Berthelot, France",2018-05-12,36.0
"Toulouse Berthelot, France",2018-05-11,46.0
"Toulouse Berthelot, France",2018-05-10,53.0
"Toulouse Berthelot, France",2018-05-09,57.0
"Toulouse Berthelot, France",2018-05-08,63.0
"Toulouse Berthelot, France",2018-05-07,66.0
"Toulouse Berthelot, France",2018-05-06,48.0
"Toulouse Berthelot, France",2018-05-05,37.0
"Toulouse Berthelot, France",2018-05-04,33.0
"Toulouse Berthelot, France",2018-05-03,32.0
"Toulouse Berthelot, France",2018-05-02,38.0
"Toulouse Berthelot, France",2018-05-01,36.0
"Toulouse Berthelot, France",2018-04-30,33.0
"Toulouse Berthelot, France",2018-04-29,35.0
"Toulouse Berthelot, France",2018-04-28,34.0
