location,date,aqi
"San Martin De Porres, Lima, Peru",2022-11-09,62.0
"San Martin De Porres, Lima, Peru",2022-11-04,67.0
"San Martin De Porres, Lima, Peru",2022-10-26,53.0
"San Martin De Porres, Lima, Peru",2022-10-23,104.0
"San Martin De Porres, Lima, Peru",2022-10-21,87.0
"San Martin De Porres, Lima, Peru",2022-10-19,70.0
"San Martin De Porres, Lima, Peru",2022-09-23,99.0
"San Martin De Porres, Lima, Peru",2022-08-04,78.0
"San Martin De Porres, Lima, Peru",2022-08-03,86.0
"San Martin De Porres, Lima, Peru",2022-08-02,96.0
"San Martin De Porres, Lima, Peru",2022-07-31,76.0
"San Martin De Porres, Lima, Peru",2022-07-30,57.0
"San Martin De Porres, Lima, Peru",2022-07-29,59.0
"San Martin De Porres, Lima, Peru",2022-07-28,79.0
"San Martin De Porres, Lima, Peru",2022-07-27,78.0
"San Martin De Porres, Lima, Peru",2022-07-26,80.0
"San Martin De Porres, Lima, Peru",2022-06-16,131.0
"San Martin De Porres, Lima, Peru",2022-06-15,60.0
"San Martin De Porres, Lima, Peru",2022-04-06,71.0
"San Martin De Porres, Lima, Peru",2022-04-05,74.0
"San Martin De Porres, Lima, Peru",2022-04-04,62.0
"San Martin De Porres, Lima, Peru",2022-04-03,63.0
"San Martin De Porres, Lima, Peru",2022-04-02,67.0
"San Martin De Porres, Lima, Peru",2022-04-01,67.0
"San Martin De Porres, Lima, Peru",2022-03-31,70.0
"San Martin De Porres, Lima, Peru",2022-03-30,62.0
"San Martin De Porres, Lima, Peru",2022-03-29,61.0
"San Martin De Porres, Lima, Peru",2022-03-28,68.0
"San Martin De Porres, Lima, Peru",2022-03-27,72.0
"San Martin De Porres, Lima, Peru",2022-03-26,82.0
"San Martin De Porres, Lima, Peru",2022-03-25,85.0
"San Martin De Porres, Lima, Peru",2022-03-24,66.0
"San Martin De Porres, Lima, Peru",2022-03-23,66.0
"San Martin De Porres, Lima, Peru",2022-03-22,72.0
"San Martin De Porres, Lima, Peru",2022-03-21,71.0
"San Martin De Porres, Lima, Peru",2022-03-20,86.0
"San Martin De Porres, Lima, Peru",2022-03-19,84.0
"San Martin De Porres, Lima, Peru",2022-03-18,66.0
"San Martin De Porres, Lima, Peru",2022-03-17,59.0
"San Martin De Porres, Lima, Peru",2022-03-16,57.0
"San Martin De Porres, Lima, Peru",2022-03-15,57.0
"San Martin De Porres, Lima, Peru",2022-03-14,47.0
"San Martin De Porres, Lima, Peru",2022-03-12,72.0
"San Martin De Porres, Lima, Peru",2022-03-11,61.0
"San Martin De Porres, Lima, Peru",2022-03-10,56.0
"San Martin De Porres, Lima, Peru",2022-03-09,55.0
"San Martin De Porres, Lima, Peru",2022-03-08,65.0
"San Martin De Porres, Lima, Peru",2022-03-07,36.0
"San Martin De Porres, Lima, Peru",2022-03-06,39.0
"San Martin De Porres, Lima, Peru",2022-03-05,50.0
"San Martin De Porres, Lima, Peru",2022-03-04,66.0
"San Martin De Porres, Lima, Peru",2022-03-03,67.0
"San Martin De Porres, Lima, Peru",2022-02-19,82.0
"San Martin De Porres, Lima, Peru",2022-02-18,59.0
"San Martin De Porres, Lima, Peru",2022-02-17,55.0
"San Martin De Porres, Lima, Peru",2022-02-16,68.0
"San Martin De Porres, Lima, Peru",2022-02-15,67.0
"San Martin De Porres, Lima, Peru",2022-02-14,67.0
"San Martin De Porres, Lima, Peru",2022-02-13,65.0
"San Martin De Porres, Lima, Peru",2022-02-12,64.0
"San Martin De Porres, Lima, Peru",2022-02-11,71.0
"San Martin De Porres, Lima, Peru",2022-02-10,82.0
"San Martin De Porres, Lima, Peru",2022-02-09,66.0
"San Martin De Porres, Lima, Peru",2022-02-08,62.0
"San Martin De Porres, Lima, Peru",2022-02-06,75.0
"San Martin De Porres, Lima, Peru",2022-02-05,58.0
"San Martin De Porres, Lima, Peru",2022-02-04,52.0
"San Martin De Porres, Lima, Peru",2022-02-03,48.0
"San Martin De Porres, Lima, Peru",2022-02-02,50.0
"San Martin De Porres, Lima, Peru",2022-02-01,52.0
"San Martin De Porres, Lima, Peru",2022-01-31,52.0
"San Martin De Porres, Lima, Peru",2022-01-30,47.0
"San Martin De Porres, Lima, Peru",2022-01-29,47.0
"San Martin De Porres, Lima, Peru",2022-01-28,55.0
"San Martin De Porres, Lima, Peru",2022-01-27,54.0
"San Martin De Porres, Lima, Peru",2022-01-26,61.0
"San Martin De Porres, Lima, Peru",2022-01-25,65.0
"San Martin De Porres, Lima, Peru",2022-01-24,59.0
"San Martin De Porres, Lima, Peru",2022-01-23,69.0
"San Martin De Porres, Lima, Peru",2022-01-22,57.0
"San Martin De Porres, Lima, Peru",2022-01-21,56.0
"San Martin De Porres, Lima, Peru",2022-01-20,50.0
"San Martin De Porres, Lima, Peru",2022-01-19,58.0
"San Martin De Porres, Lima, Peru",2022-01-18,48.0
"San Martin De Porres, Lima, Peru",2022-01-17,44.0
"San Martin De Porres, Lima, Peru",2022-01-16,51.0
"San Martin De Porres, Lima, Peru",2022-01-15,41.0
"San Martin De Porres, Lima, Peru",2022-01-14,49.0
"San Martin De Porres, Lima, Peru",2022-01-13,49.0
"San Martin De Porres, Lima, Peru",2022-01-12,50.0
"San Martin De Porres, Lima, Peru",2022-01-11,40.0
"San Martin De Porres, Lima, Peru",2022-01-10,40.0
"San Martin De Porres, Lima, Peru",2022-01-09,51.0
"San Martin De Porres, Lima, Peru",2022-01-08,67.0
"San Martin De Porres, Lima, Peru",2022-01-07,61.0
"San Martin De Porres, Lima, Peru",2022-01-06,59.0
"San Martin De Porres, Lima, Peru",2022-01-05,52.0
"San Martin De Porres, Lima, Peru",2021-12-19,84.0
"San Martin De Porres, Lima, Peru",2021-12-18,79.0
"San Martin De Porres, Lima, Peru",2021-12-17,68.0
"San Martin De Porres, Lima, Peru",2021-12-16,58.0
"San Martin De Porres, Lima, Peru",2021-12-15,53.0
"San Martin De Porres, Lima, Peru",2021-12-14,55.0
"San Martin De Porres, Lima, Peru",2021-12-13,72.0
"San Martin De Porres, Lima, Peru",2021-12-12,64.0
"San Martin De Porres, Lima, Peru",2021-12-11,64.0
"San Martin De Porres, Lima, Peru",2021-12-10,61.0
"San Martin De Porres, Lima, Peru",2021-12-09,66.0
"San Martin De Porres, Lima, Peru",2021-12-08,65.0
"San Martin De Porres, Lima, Peru",2021-12-07,76.0
"San Martin De Porres, Lima, Peru",2019-09-18,162.0
"San Martin De Porres, Lima, Peru",2019-09-17,133.0
"San Martin De Porres, Lima, Peru",2019-09-16,88.0
"San Martin De Porres, Lima, Peru",2019-09-03,261.0
"San Martin De Porres, Lima, Peru",2019-09-02,30.0
"San Martin De Porres, Lima, Peru",2019-07-09,81.0
"San Martin De Porres, Lima, Peru",2019-05-16,376.0
"San Martin De Porres, Lima, Peru",2019-01-03,29.0
"San Martin De Porres, Lima, Peru",2018-12-30,37.0
"San Martin De Porres, Lima, Peru",2018-12-29,35.0
"San Martin De Porres, Lima, Peru",2018-12-28,30.0
"San Martin De Porres, Lima, Peru",2018-12-27,33.0
"San Martin De Porres, Lima, Peru",2018-12-26,33.0
"San Martin De Porres, Lima, Peru",2018-12-24,26.0
"San Martin De Porres, Lima, Peru",2018-12-22,38.0
"San Martin De Porres, Lima, Peru",2018-12-21,49.0
"San Martin De Porres, Lima, Peru",2018-12-15,323.0
"San Martin De Porres, Lima, Peru",2018-12-14,509.0
"San Martin De Porres, Lima, Peru",2018-12-13,333.0
"San Martin De Porres, Lima, Peru",2018-12-12,649.0
"San Martin De Porres, Lima, Peru",2018-12-11,424.0
"San Martin De Porres, Lima, Peru",2018-12-10,323.0
"San Martin De Porres, Lima, Peru",2018-12-09,220.0
"San Martin De Porres, Lima, Peru",2018-12-08,35.0
"San Martin De Porres, Lima, Peru",2018-12-06,30.0
