location,date,aqi
"Osaka Prefecture, Japan",2022-11-16,41.0
"Osaka Prefecture, Japan",2022-11-15,32.0
"Osaka Prefecture, Japan",2022-11-14,50.0
"Osaka Prefecture, Japan",2022-11-13,63.0
"Osaka Prefecture, Japan",2022-11-12,64.0
"Osaka Prefecture, Japan",2022-11-11,56.0
"Osaka Prefecture, Japan",2022-11-10,51.0
"Osaka Prefecture, Japan",2022-11-09,46.0
"Osaka Prefecture, Japan",2022-11-08,39.0
"Osaka Prefecture, Japan",2022-11-07,25.0
"Osaka Prefecture, Japan",2022-11-05,51.0
"Osaka Prefecture, Japan",2022-11-04,47.0
"Osaka Prefecture, Japan",2022-11-03,36.0
"Osaka Prefecture, Japan",2022-11-02,32.0
"Osaka Prefecture, Japan",2022-11-01,23.0
"Osaka Prefecture, Japan",2022-10-31,29.0
"Osaka Prefecture, Japan",2022-10-30,32.0
"Osaka Prefecture, Japan",2022-10-29,41.0
"Osaka Prefecture, Japan",2022-10-28,41.0
"Osaka Prefecture, Japan",2022-10-27,25.0
"Osaka Prefecture, Japan",2022-10-26,31.0
"Osaka Prefecture, Japan",2022-10-25,29.0
"Osaka Prefecture, Japan",2022-10-24,45.0
"Osaka Prefecture, Japan",2022-10-23,43.0
"Osaka Prefecture, Japan",2022-10-22,35.0
"Osaka Prefecture, Japan",2022-10-21,42.0
"Osaka Prefecture, Japan",2022-10-20,40.0
"Osaka Prefecture, Japan",2022-10-19,32.0
"Osaka Prefecture, Japan",2022-10-18,46.0
"Osaka Prefecture, Japan",2022-10-17,42.0
"Osaka Prefecture, Japan",2022-10-16,45.0
"Osaka Prefecture, Japan",2022-10-15,52.0
"Osaka Prefecture, Japan",2022-10-14,38.0
"Osaka Prefecture, Japan",2022-10-13,29.0
"Osaka Prefecture, Japan",2022-10-12,25.0
"Osaka Prefecture, Japan",2022-10-11,35.0
"Osaka Prefecture, Japan",2022-10-10,30.0
"Osaka Prefecture, Japan",2022-10-09,22.0
"Osaka Prefecture, Japan",2022-10-08,31.0
"Osaka Prefecture, Japan",2022-10-07,24.0
"Osaka Prefecture, Japan",2022-10-06,27.0
"Osaka Prefecture, Japan",2022-10-05,32.0
"Osaka Prefecture, Japan",2022-10-04,46.0
"Osaka Prefecture, Japan",2022-10-03,49.0
"Osaka Prefecture, Japan",2022-10-02,53.0
"Osaka Prefecture, Japan",2022-10-01,60.0
"Osaka Prefecture, Japan",2022-09-30,38.0
"Osaka Prefecture, Japan",2022-09-29,30.0
"Osaka Prefecture, Japan",2022-09-28,49.0
"Osaka Prefecture, Japan",2022-09-27,46.0
"Osaka Prefecture, Japan",2022-09-26,60.0
"Osaka Prefecture, Japan",2022-09-25,46.0
"Osaka Prefecture, Japan",2022-09-24,47.0
"Osaka Prefecture, Japan",2022-09-23,16.0
"Osaka Prefecture, Japan",2022-09-22,25.0
"Osaka Prefecture, Japan",2022-09-21,27.0
"Osaka Prefecture, Japan",2022-09-20,31.0
"Osaka Prefecture, Japan",2022-09-19,23.0
"Osaka Prefecture, Japan",2022-09-18,25.0
"Osaka Prefecture, Japan",2022-09-17,37.0
"Osaka Prefecture, Japan",2022-09-16,41.0
"Osaka Prefecture, Japan",2022-09-15,51.0
"Osaka Prefecture, Japan",2022-09-14,41.0
"Osaka Prefecture, Japan",2022-09-13,32.0
"Osaka Prefecture, Japan",2022-09-12,35.0
"Osaka Prefecture, Japan",2022-09-11,48.0
"Osaka Prefecture, Japan",2022-09-10,29.0
"Osaka Prefecture, Japan",2022-09-09,32.0
"Osaka Prefecture, Japan",2022-09-08,33.0
"Osaka Prefecture, Japan",2022-09-07,40.0
"Osaka Prefecture, Japan",2022-09-06,16.0
"Osaka Prefecture, Japan",2022-09-05,16.0
"Osaka Prefecture, Japan",2022-09-04,24.0
"Osaka Prefecture, Japan",2022-09-03,23.0
"Osaka Prefecture, Japan",2022-09-02,36.0
"Osaka Prefecture, Japan",2022-09-01,16.0
"Osaka Prefecture, Japan",2022-08-31,23.0
"Osaka Prefecture, Japan",2022-08-30,47.0
"Osaka Prefecture, Japan",2022-08-29,73.0
"Osaka Prefecture, Japan",2022-08-28,47.0
"Osaka Prefecture, Japan",2022-08-27,53.0
"Osaka Prefecture, Japan",2022-08-26,55.0
"Osaka Prefecture, Japan",2022-08-25,46.0
"Osaka Prefecture, Japan",2022-08-24,53.0
"Osaka Prefecture, Japan",2022-08-23,45.0
"Osaka Prefecture, Japan",2022-08-22,37.0
"Osaka Prefecture, Japan",2022-08-21,39.0
"Osaka Prefecture, Japan",2022-08-20,32.0
"Osaka Prefecture, Japan",2022-08-19,53.0
"Osaka Prefecture, Japan",2022-08-18,54.0
"Osaka Prefecture, Japan",2022-08-17,35.0
"Osaka Prefecture, Japan",2022-08-16,57.0
"Osaka Prefecture, Japan",2022-08-15,54.0
"Osaka Prefecture, Japan",2022-08-14,36.0
"Osaka Prefecture, Japan",2022-08-13,40.0
"Osaka Prefecture, Japan",2022-08-12,29.0
"Osaka Prefecture, Japan",2022-08-11,33.0
"Osaka Prefecture, Japan",2022-08-10,57.0
"Osaka Prefecture, Japan",2022-08-09,43.0
"Osaka Prefecture, Japan",2022-08-08,32.0
"Osaka Prefecture, Japan",2022-08-07,39.0
"Osaka Prefecture, Japan",2022-08-06,43.0
"Osaka Prefecture, Japan",2022-08-05,42.0
"Osaka Prefecture, Japan",2022-08-04,47.0
"Osaka Prefecture, Japan",2022-08-03,30.0
"Osaka Prefecture, Japan",2022-08-02,30.0
"Osaka Prefecture, Japan",2022-08-01,19.0
"Osaka Prefecture, Japan",2022-07-31,21.0
"Osaka Prefecture, Japan",2022-07-29,30.0
"Osaka Prefecture, Japan",2022-07-28,48.0
"Osaka Prefecture, Japan",2022-07-27,51.0
"Osaka Prefecture, Japan",2022-07-26,52.0
"Osaka Prefecture, Japan",2022-07-25,60.0
"Osaka Prefecture, Japan",2022-07-24,41.0
"Osaka Prefecture, Japan",2022-07-23,36.0
"Osaka Prefecture, Japan",2022-07-22,52.0
"Osaka Prefecture, Japan",2022-07-21,55.0
"Osaka Prefecture, Japan",2022-07-20,50.0
"Osaka Prefecture, Japan",2022-07-18,57.0
"Osaka Prefecture, Japan",2022-07-17,51.0
"Osaka Prefecture, Japan",2022-07-16,44.0
"Osaka Prefecture, Japan",2022-07-15,44.0
"Osaka Prefecture, Japan",2022-07-14,28.0
"Osaka Prefecture, Japan",2022-07-13,42.0
