location,date,aqi
"Richmond Sydney North-west, Australia",2022-11-13,28.0
"Richmond Sydney North-west, Australia",2022-11-12,33.0
"Richmond Sydney North-west, Australia",2022-11-05,26.0
"Richmond Sydney North-west, Australia",2022-10-31,27.0
"Richmond Sydney North-west, Australia",2022-10-30,21.0
"Richmond Sydney North-west, Australia",2022-10-27,25.0
"Richmond Sydney North-west, Australia",2022-10-26,23.0
"Richmond Sydney North-west, Australia",2022-10-25,22.0
"Richmond Sydney North-west, Australia",2022-10-22,30.0
"Richmond Sydney North-west, Australia",2022-10-21,23.0
"Richmond Sydney North-west, Australia",2022-10-20,16.0
"Richmond Sydney North-west, Australia",2022-10-19,24.0
"Richmond Sydney North-west, Australia",2022-10-18,21.0
"Richmond Sydney North-west, Australia",2022-10-15,17.0
"Richmond Sydney North-west, Australia",2022-10-14,24.0
"Richmond Sydney North-west, Australia",2022-10-13,22.0
"Richmond Sydney North-west, Australia",2022-10-12,21.0
"Richmond Sydney North-west, Australia",2022-10-11,26.0
"Richmond Sydney North-west, Australia",2022-10-10,21.0
"Richmond Sydney North-west, Australia",2022-10-08,22.0
"Richmond Sydney North-west, Australia",2022-10-07,14.0
"Richmond Sydney North-west, Australia",2022-10-06,21.0
"Richmond Sydney North-west, Australia",2022-10-04,27.0
"Richmond Sydney North-west, Australia",2022-10-03,27.0
"Richmond Sydney North-west, Australia",2022-09-29,29.0
"Richmond Sydney North-west, Australia",2022-09-28,23.0
"Richmond Sydney North-west, Australia",2022-09-27,23.0
"Richmond Sydney North-west, Australia",2022-09-26,28.0
"Richmond Sydney North-west, Australia",2022-09-24,19.0
"Richmond Sydney North-west, Australia",2022-09-23,19.0
"Richmond Sydney North-west, Australia",2022-09-22,25.0
"Richmond Sydney North-west, Australia",2022-09-21,18.0
"Richmond Sydney North-west, Australia",2022-09-20,26.0
"Richmond Sydney North-west, Australia",2022-09-19,23.0
"Richmond Sydney North-west, Australia",2022-09-17,23.0
"Richmond Sydney North-west, Australia",2022-09-16,23.0
