location,date,aqi
"Transportation technical school, Taian",2022-11-16,145.0
"Transportation technical school, Taian",2022-11-15,97.0
"Transportation technical school, Taian",2022-11-14,38.0
"Transportation technical school, Taian",2022-11-13,46.0
"Transportation technical school, Taian",2022-11-12,129.0
"Transportation technical school, Taian",2022-11-11,162.0
"Transportation technical school, Taian",2022-11-10,179.0
"Transportation technical school, Taian",2022-11-09,176.0
"Transportation technical school, Taian",2022-11-08,161.0
"Transportation technical school, Taian",2022-11-07,135.0
"Transportation technical school, Taian",2022-11-05,80.0
"Transportation technical school, Taian",2022-11-04,104.0
"Transportation technical school, Taian",2022-11-03,91.0
"Transportation technical school, Taian",2022-11-02,127.0
"Transportation technical school, Taian",2022-11-01,54.0
"Transportation technical school, Taian",2022-10-31,154.0
"Transportation technical school, Taian",2022-10-30,104.0
"Transportation technical school, Taian",2022-10-29,99.0
"Transportation technical school, Taian",2022-10-28,73.0
"Transportation technical school, Taian",2022-10-27,83.0
"Transportation technical school, Taian",2022-10-26,119.0
"Transportation technical school, Taian",2022-10-25,106.0
"Transportation technical school, Taian",2022-10-24,98.0
"Transportation technical school, Taian",2022-10-23,113.0
"Transportation technical school, Taian",2022-10-22,89.0
"Transportation technical school, Taian",2022-10-21,89.0
"Transportation technical school, Taian",2022-10-20,83.0
"Transportation technical school, Taian",2022-10-19,50.0
"Transportation technical school, Taian",2022-10-18,53.0
"Transportation technical school, Taian",2022-10-17,148.0
"Transportation technical school, Taian",2022-10-16,151.0
"Transportation technical school, Taian",2022-10-15,141.0
"Transportation technical school, Taian",2022-10-14,124.0
"Transportation technical school, Taian",2022-10-13,108.0
"Transportation technical school, Taian",2022-10-12,57.0
"Transportation technical school, Taian",2022-10-11,41.0
"Transportation technical school, Taian",2022-10-10,77.0
"Transportation technical school, Taian",2022-10-09,119.0
"Transportation technical school, Taian",2022-10-08,117.0
"Transportation technical school, Taian",2022-10-07,90.0
"Transportation technical school, Taian",2022-10-06,47.0
"Transportation technical school, Taian",2022-10-05,39.0
"Transportation technical school, Taian",2022-10-04,63.0
"Transportation technical school, Taian",2022-10-03,61.0
"Transportation technical school, Taian",2022-10-02,103.0
"Transportation technical school, Taian",2022-10-01,95.0
"Transportation technical school, Taian",2022-09-30,111.0
"Transportation technical school, Taian",2022-09-29,125.0
"Transportation technical school, Taian",2022-09-28,136.0
"Transportation technical school, Taian",2022-09-27,98.0
"Transportation technical school, Taian",2022-09-26,91.0
"Transportation technical school, Taian",2022-09-25,74.0
"Transportation technical school, Taian",2022-09-24,58.0
"Transportation technical school, Taian",2022-09-23,73.0
"Transportation technical school, Taian",2022-09-22,72.0
"Transportation technical school, Taian",2022-09-21,57.0
