location,date,aqi
"Europa, Bilbao, País Vasco, Spain",2022-11-15,27.0
"Europa, Bilbao, País Vasco, Spain",2022-11-14,33.0
"Europa, Bilbao, País Vasco, Spain",2022-11-13,23.0
"Europa, Bilbao, País Vasco, Spain",2022-11-12,29.0
"Europa, Bilbao, País Vasco, Spain",2022-11-11,30.0
"Europa, Bilbao, País Vasco, Spain",2022-11-10,19.0
"Europa, Bilbao, País Vasco, Spain",2022-11-09,21.0
"Europa, Bilbao, País Vasco, Spain",2022-11-08,28.0
"Europa, Bilbao, País Vasco, Spain",2022-11-07,32.0
"Europa, Bilbao, País Vasco, Spain",2022-11-05,34.0
"Europa, Bilbao, País Vasco, Spain",2022-11-04,23.0
"Europa, Bilbao, País Vasco, Spain",2022-11-03,40.0
"Europa, Bilbao, País Vasco, Spain",2022-11-02,34.0
"Europa, Bilbao, País Vasco, Spain",2022-11-01,36.0
"Europa, Bilbao, País Vasco, Spain",2022-10-31,36.0
"Europa, Bilbao, País Vasco, Spain",2022-10-30,55.0
"Europa, Bilbao, País Vasco, Spain",2022-10-29,66.0
"Europa, Bilbao, País Vasco, Spain",2022-10-28,54.0
"Europa, Bilbao, País Vasco, Spain",2022-10-27,24.0
"Europa, Bilbao, País Vasco, Spain",2022-10-26,31.0
"Europa, Bilbao, País Vasco, Spain",2022-10-25,28.0
"Europa, Bilbao, País Vasco, Spain",2022-10-24,32.0
"Europa, Bilbao, País Vasco, Spain",2022-10-23,29.0
"Europa, Bilbao, País Vasco, Spain",2022-10-22,28.0
"Europa, Bilbao, País Vasco, Spain",2022-10-21,28.0
"Europa, Bilbao, País Vasco, Spain",2022-10-20,65.0
"Europa, Bilbao, País Vasco, Spain",2022-10-19,70.0
"Europa, Bilbao, País Vasco, Spain",2022-10-18,52.0
"Europa, Bilbao, País Vasco, Spain",2022-10-17,49.0
"Europa, Bilbao, País Vasco, Spain",2022-10-16,44.0
"Europa, Bilbao, País Vasco, Spain",2022-10-15,42.0
"Europa, Bilbao, País Vasco, Spain",2022-10-14,56.0
"Europa, Bilbao, País Vasco, Spain",2022-10-13,61.0
"Europa, Bilbao, País Vasco, Spain",2022-10-12,80.0
"Europa, Bilbao, País Vasco, Spain",2022-10-11,83.0
"Europa, Bilbao, País Vasco, Spain",2022-10-10,64.0
"Europa, Bilbao, País Vasco, Spain",2022-10-08,73.0
"Europa, Bilbao, País Vasco, Spain",2022-09-20,34.0
"Europa, Bilbao, País Vasco, Spain",2022-09-19,32.0
"Europa, Bilbao, País Vasco, Spain",2022-09-18,31.0
"Europa, Bilbao, País Vasco, Spain",2022-09-17,32.0
"Europa, Bilbao, País Vasco, Spain",2022-09-16,28.0
"Europa, Bilbao, País Vasco, Spain",2022-09-15,23.0
"Europa, Bilbao, País Vasco, Spain",2022-09-14,33.0
"Europa, Bilbao, País Vasco, Spain",2022-08-04,25.0
"Europa, Bilbao, País Vasco, Spain",2022-08-03,28.0
"Europa, Bilbao, País Vasco, Spain",2022-07-31,25.0
"Europa, Bilbao, País Vasco, Spain",2022-07-30,47.0
"Europa, Bilbao, País Vasco, Spain",2022-07-29,50.0
"Europa, Bilbao, País Vasco, Spain",2022-07-28,34.0
"Europa, Bilbao, País Vasco, Spain",2022-07-27,47.0
"Europa, Bilbao, País Vasco, Spain",2022-07-26,35.0
"Europa, Bilbao, País Vasco, Spain",2022-07-25,48.0
"Europa, Bilbao, País Vasco, Spain",2022-07-24,49.0
"Europa, Bilbao, País Vasco, Spain",2022-07-23,41.0
"Europa, Bilbao, País Vasco, Spain",2022-07-22,30.0
"Europa, Bilbao, País Vasco, Spain",2022-07-21,43.0
"Europa, Bilbao, País Vasco, Spain",2022-07-20,52.0
"Europa, Bilbao, País Vasco, Spain",2022-07-19,81.0
"Europa, Bilbao, País Vasco, Spain",2022-07-18,112.0
"Europa, Bilbao, País Vasco, Spain",2022-07-17,133.0
"Europa, Bilbao, País Vasco, Spain",2022-07-16,134.0
"Europa, Bilbao, País Vasco, Spain",2022-07-15,82.0
"Europa, Bilbao, País Vasco, Spain",2022-07-14,79.0
"Europa, Bilbao, País Vasco, Spain",2022-07-13,83.0
"Europa, Bilbao, País Vasco, Spain",2022-07-12,68.0
"Europa, Bilbao, País Vasco, Spain",2022-07-11,63.0
"Europa, Bilbao, País Vasco, Spain",2022-07-10,58.0
"Europa, Bilbao, País Vasco, Spain",2022-07-09,38.0
"Europa, Bilbao, País Vasco, Spain",2022-07-08,48.0
"Europa, Bilbao, País Vasco, Spain",2022-07-07,37.0
"Europa, Bilbao, País Vasco, Spain",2022-07-06,32.0
"Europa, Bilbao, País Vasco, Spain",2022-07-01,22.0
"Europa, Bilbao, País Vasco, Spain",2022-06-30,59.0
"Europa, Bilbao, País Vasco, Spain",2022-06-29,43.0
"Europa, Bilbao, País Vasco, Spain",2022-06-28,42.0
"Europa, Bilbao, País Vasco, Spain",2022-06-27,43.0
"Europa, Bilbao, País Vasco, Spain",2022-06-26,38.0
"Europa, Bilbao, País Vasco, Spain",2022-06-25,62.0
"Europa, Bilbao, País Vasco, Spain",2022-06-24,54.0
"Europa, Bilbao, País Vasco, Spain",2022-06-23,50.0
"Europa, Bilbao, País Vasco, Spain",2022-06-22,45.0
"Europa, Bilbao, País Vasco, Spain",2022-06-21,32.0
"Europa, Bilbao, País Vasco, Spain",2022-06-20,47.0
"Europa, Bilbao, País Vasco, Spain",2022-06-19,90.0
"Europa, Bilbao, País Vasco, Spain",2022-06-18,89.0
"Europa, Bilbao, País Vasco, Spain",2022-06-17,94.0
"Europa, Bilbao, País Vasco, Spain",2022-06-16,105.0
"Europa, Bilbao, País Vasco, Spain",2022-06-15,96.0
"Europa, Bilbao, País Vasco, Spain",2022-06-14,61.0
"Europa, Bilbao, País Vasco, Spain",2022-06-13,57.0
"Europa, Bilbao, País Vasco, Spain",2022-06-12,52.0
"Europa, Bilbao, País Vasco, Spain",2022-06-11,50.0
