location,date,aqi
Haifa,2022-11-16,73.0
Haifa,2022-11-15,73.0
Haifa,2022-11-14,75.0
Haifa,2022-11-13,69.0
Haifa,2022-11-12,58.0
Haifa,2022-11-11,52.0
Haifa,2022-11-10,50.0
Haifa,2022-11-09,49.0
Haifa,2022-11-08,61.0
Haifa,2022-11-05,65.0
Haifa,2022-11-04,63.0
Haifa,2022-11-03,56.0
Haifa,2022-11-02,49.0
Haifa,2022-11-01,64.0
Haifa,2022-10-31,88.0
Haifa,2022-10-30,76.0
Haifa,2022-10-29,70.0
Haifa,2022-10-28,69.0
Haifa,2022-10-27,82.0
Haifa,2022-10-26,77.0
Haifa,2022-10-25,65.0
Haifa,2022-10-24,71.0
Haifa,2022-10-23,63.0
Haifa,2022-10-22,60.0
Haifa,2022-10-21,54.0
Haifa,2022-10-20,47.0
Haifa,2022-10-19,47.0
Haifa,2022-10-18,56.0
Haifa,2022-10-17,56.0
Haifa,2022-10-16,59.0
Haifa,2022-10-15,57.0
Haifa,2022-10-14,53.0
Haifa,2022-10-13,56.0
Haifa,2022-10-12,63.0
Haifa,2022-10-11,51.0
Haifa,2022-10-10,48.0
Haifa,2022-10-09,39.0
Haifa,2022-10-08,48.0
Haifa,2022-10-07,48.0
Haifa,2022-10-06,50.0
Haifa,2022-10-05,55.0
Haifa,2022-10-04,60.0
Haifa,2022-10-02,52.0
Haifa,2022-10-01,38.0
Haifa,2022-09-30,42.0
Haifa,2022-09-29,44.0
Haifa,2022-09-28,47.0
Haifa,2022-09-27,43.0
Haifa,2022-09-26,50.0
Haifa,2022-09-25,40.0
Haifa,2022-09-24,41.0
Haifa,2022-09-23,36.0
Haifa,2022-09-22,41.0
Haifa,2022-09-21,42.0
Haifa,2022-09-20,57.0
Haifa,2022-09-19,61.0
Haifa,2022-09-18,55.0
Haifa,2022-09-17,51.0
Haifa,2022-09-16,47.0
Haifa,2022-09-15,49.0
Haifa,2022-09-14,62.0
Haifa,2022-09-13,55.0
Haifa,2022-09-12,55.0
Haifa,2022-09-11,48.0
Haifa,2022-09-10,55.0
Haifa,2022-09-09,56.0
Haifa,2022-09-08,55.0
Haifa,2022-09-07,64.0
Haifa,2022-09-06,62.0
Haifa,2022-09-04,72.0
Haifa,2022-09-03,67.0
Haifa,2022-09-02,68.0
Haifa,2022-09-01,38.0
Haifa,2022-08-31,54.0
Haifa,2022-08-30,54.0
Haifa,2022-08-29,43.0
Haifa,2022-08-28,35.0
Haifa,2022-08-27,41.0
Haifa,2022-08-26,51.0
Haifa,2022-08-25,47.0
Haifa,2022-08-24,55.0
Haifa,2022-08-23,66.0
Haifa,2022-08-22,70.0
Haifa,2022-08-21,60.0
Haifa,2022-08-20,55.0
Haifa,2022-08-19,47.0
Haifa,2022-08-18,54.0
Haifa,2022-08-17,55.0
Haifa,2022-08-16,61.0
Haifa,2022-08-15,60.0
Haifa,2022-08-14,54.0
Haifa,2022-08-13,49.0
Haifa,2022-08-12,60.0
Haifa,2022-08-11,64.0
Haifa,2022-08-10,57.0
Haifa,2022-08-09,50.0
Haifa,2022-08-08,63.0
Haifa,2022-08-07,70.0
Haifa,2022-08-06,71.0
Haifa,2022-08-05,91.0
Haifa,2022-08-04,36.0
Haifa,2022-08-02,106.0
Haifa,2022-07-31,97.0
Haifa,2022-07-30,104.0
Haifa,2022-07-29,95.0
Haifa,2022-07-28,98.0
Haifa,2022-07-27,87.0
Haifa,2022-07-26,101.0
Haifa,2022-07-25,93.0
Haifa,2022-07-24,100.0
Haifa,2022-07-23,94.0
Haifa,2022-07-22,82.0
Haifa,2022-07-21,97.0
Haifa,2022-07-20,93.0
Haifa,2022-07-19,97.0
Haifa,2022-07-18,87.0
Haifa,2022-07-17,88.0
Haifa,2022-07-16,99.0
Haifa,2022-07-15,106.0
Haifa,2022-07-14,94.0
Haifa,2022-07-13,89.0
Haifa,2022-07-12,89.0
Haifa,2022-07-11,99.0
Haifa,2022-07-10,92.0
Haifa,2022-07-09,85.0
Haifa,2022-07-08,103.0
Haifa,2022-07-07,103.0
Haifa,2022-07-06,123.0
Haifa,2022-07-05,153.0
Haifa,2022-07-04,88.0
Haifa,2022-07-03,96.0
Haifa,2022-07-02,87.0
Haifa,2022-07-01,81.0
Haifa,2022-06-30,87.0
Haifa,2022-06-29,98.0
Haifa,2022-06-28,86.0
Haifa,2022-06-27,105.0
Haifa,2022-06-26,101.0
Haifa,2022-06-25,103.0
Haifa,2022-06-24,107.0
Haifa,2022-06-23,99.0
Haifa,2022-06-22,103.0
Haifa,2022-06-21,98.0
Haifa,2022-06-20,101.0
Haifa,2022-06-19,92.0
Haifa,2022-06-18,95.0
Haifa,2022-06-17,90.0
Haifa,2022-06-16,63.0
Haifa,2022-06-15,82.0
Haifa,2022-06-14,74.0
Haifa,2022-06-13,88.0
Haifa,2022-06-12,80.0
Haifa,2022-06-11,82.0
Haifa,2022-06-10,83.0
Haifa,2022-06-09,82.0
Haifa,2022-06-08,95.0
Haifa,2022-06-07,93.0
Haifa,2022-06-05,88.0
Haifa,2022-06-04,75.0
Haifa,2022-06-03,86.0
Haifa,2022-06-02,70.0
Haifa,2022-06-01,72.0
Haifa,2022-05-31,89.0
Haifa,2022-05-30,123.0
Haifa,2022-05-29,130.0
Haifa,2022-05-28,132.0
Haifa,2022-05-27,122.0
Haifa,2022-05-26,101.0
Haifa,2022-05-25,78.0
Haifa,2022-05-24,87.0
Haifa,2022-05-23,94.0
Haifa,2022-05-22,108.0
Haifa,2022-05-21,81.0
Haifa,2022-05-20,104.0
Haifa,2022-05-19,88.0
Haifa,2022-05-18,86.0
Haifa,2022-05-17,91.0
Haifa,2022-05-16,90.0
Haifa,2022-05-15,102.0
Haifa,2022-05-14,102.0
Haifa,2022-05-13,130.0
Haifa,2022-05-12,90.0
Haifa,2022-05-11,92.0
Haifa,2022-05-10,95.0
Haifa,2022-05-09,81.0
Haifa,2022-05-08,98.0
Haifa,2022-05-07,104.0
Haifa,2022-05-06,103.0
Haifa,2022-05-05,95.0
Haifa,2022-05-04,104.0
Haifa,2022-05-03,134.0
Haifa,2022-05-01,130.0
Haifa,2022-04-30,165.0
Haifa,2022-04-29,253.0
Haifa,2022-04-28,83.0
Haifa,2022-04-27,130.0
Haifa,2022-04-26,299.0
Haifa,2022-04-25,465.0
Haifa,2022-04-24,211.0
Haifa,2022-04-23,93.0
Haifa,2022-04-22,87.0
Haifa,2022-04-21,84.0
Haifa,2022-04-20,90.0
Haifa,2022-04-19,108.0
Haifa,2022-04-18,99.0
Haifa,2022-04-17,136.0
Haifa,2022-04-16,109.0
Haifa,2022-04-15,117.0
Haifa,2022-04-14,104.0
Haifa,2022-04-13,93.0
Haifa,2022-04-12,94.0
Haifa,2022-04-11,101.0
Haifa,2022-04-10,85.0
Haifa,2022-04-09,118.0
Haifa,2022-04-08,121.0
Haifa,2022-04-07,130.0
Haifa,2022-04-06,123.0
Haifa,2022-04-05,147.0
Haifa,2022-04-03,126.0
Haifa,2022-04-02,125.0
Haifa,2022-04-01,103.0
Haifa,2022-03-31,74.0
Haifa,2022-03-28,111.0
Haifa,2022-03-24,79.0
Haifa,2022-03-23,105.0
Haifa,2022-03-22,106.0
Haifa,2022-03-21,99.0
Haifa,2022-03-20,92.0
Haifa,2022-03-19,92.0
Haifa,2022-03-18,92.0
Haifa,2022-03-17,94.0
