location,date,aqi
"Dàshí xī lù, Chengdu",2022-11-16,89.0
"Dàshí xī lù, Chengdu",2022-11-15,94.0
"Dàshí xī lù, Chengdu",2022-11-14,69.0
"Dàshí xī lù, Chengdu",2022-11-13,58.0
"Dàshí xī lù, Chengdu",2022-11-12,156.0
"Dàshí xī lù, Chengdu",2022-11-11,156.0
"Dàshí xī lù, Chengdu",2022-11-10,163.0
"Dàshí xī lù, Chengdu",2022-11-09,119.0
"Dàshí xī lù, Chengdu",2022-11-08,131.0
"Dàshí xī lù, Chengdu",2022-11-07,152.0
"Dàshí xī lù, Chengdu",2022-11-05,89.0
"Dàshí xī lù, Chengdu",2022-11-04,109.0
"Dàshí xī lù, Chengdu",2022-11-03,160.0
"Dàshí xī lù, Chengdu",2022-11-02,122.0
"Dàshí xī lù, Chengdu",2022-11-01,56.0
"Dàshí xī lù, Chengdu",2022-10-31,54.0
"Dàshí xī lù, Chengdu",2022-10-30,33.0
"Dàshí xī lù, Chengdu",2022-10-29,41.0
"Dàshí xī lù, Chengdu",2022-10-28,109.0
"Dàshí xī lù, Chengdu",2022-10-27,120.0
"Dàshí xī lù, Chengdu",2022-10-26,125.0
"Dàshí xī lù, Chengdu",2022-10-25,152.0
"Dàshí xī lù, Chengdu",2022-10-24,156.0
"Dàshí xī lù, Chengdu",2022-10-23,153.0
"Dàshí xī lù, Chengdu",2022-10-22,145.0
"Dàshí xī lù, Chengdu",2022-10-21,144.0
"Dàshí xī lù, Chengdu",2022-10-20,175.0
"Dàshí xī lù, Chengdu",2022-10-19,158.0
"Dàshí xī lù, Chengdu",2022-10-18,132.0
"Dàshí xī lù, Chengdu",2022-10-17,109.0
"Dàshí xī lù, Chengdu",2022-10-16,154.0
"Dàshí xī lù, Chengdu",2022-10-15,146.0
"Dàshí xī lù, Chengdu",2022-10-14,139.0
"Dàshí xī lù, Chengdu",2022-10-13,142.0
"Dàshí xī lù, Chengdu",2022-10-12,112.0
"Dàshí xī lù, Chengdu",2022-10-11,85.0
"Dàshí xī lù, Chengdu",2022-10-10,70.0
"Dàshí xī lù, Chengdu",2022-10-09,63.0
"Dàshí xī lù, Chengdu",2022-10-08,48.0
"Dàshí xī lù, Chengdu",2022-10-07,53.0
"Dàshí xī lù, Chengdu",2022-10-06,46.0
"Dàshí xī lù, Chengdu",2022-10-05,64.0
"Dàshí xī lù, Chengdu",2022-10-04,89.0
"Dàshí xī lù, Chengdu",2022-10-03,118.0
"Dàshí xī lù, Chengdu",2022-10-02,111.0
"Dàshí xī lù, Chengdu",2022-10-01,102.0
"Dàshí xī lù, Chengdu",2022-09-30,73.0
"Dàshí xī lù, Chengdu",2022-09-29,52.0
"Dàshí xī lù, Chengdu",2022-09-28,44.0
"Dàshí xī lù, Chengdu",2022-09-27,75.0
"Dàshí xī lù, Chengdu",2022-09-26,77.0
"Dàshí xī lù, Chengdu",2022-09-25,71.0
"Dàshí xī lù, Chengdu",2022-09-24,50.0
"Dàshí xī lù, Chengdu",2022-09-23,80.0
"Dàshí xī lù, Chengdu",2022-09-22,62.0
"Dàshí xī lù, Chengdu",2022-09-21,42.0
"Dàshí xī lù, Chengdu",2022-09-20,50.0
"Dàshí xī lù, Chengdu",2022-09-19,49.0
"Dàshí xī lù, Chengdu",2022-09-18,72.0
"Dàshí xī lù, Chengdu",2022-09-17,92.0
"Dàshí xī lù, Chengdu",2022-09-16,69.0
"Dàshí xī lù, Chengdu",2022-09-15,60.0
"Dàshí xī lù, Chengdu",2022-09-14,129.0
"Dàshí xī lù, Chengdu",2022-09-13,147.0
"Dàshí xī lù, Chengdu",2022-09-12,108.0
