location,date,aqi
"Limassol (traffic), Cyprus",2022-11-14,66.0
"Limassol (traffic), Cyprus",2022-11-13,69.0
"Limassol (traffic), Cyprus",2022-11-12,67.0
"Limassol (traffic), Cyprus",2022-11-11,55.0
"Limassol (traffic), Cyprus",2022-11-10,59.0
"Limassol (traffic), Cyprus",2022-11-09,44.0
"Limassol (traffic), Cyprus",2022-11-08,37.0
"Limassol (traffic), Cyprus",2022-11-05,59.0
"Limassol (traffic), Cyprus",2022-11-04,65.0
"Limassol (traffic), Cyprus",2022-11-03,66.0
"Limassol (traffic), Cyprus",2022-11-02,67.0
"Limassol (traffic), Cyprus",2022-11-01,68.0
"Limassol (traffic), Cyprus",2022-10-31,59.0
"Limassol (traffic), Cyprus",2022-10-30,55.0
"Limassol (traffic), Cyprus",2022-10-29,67.0
"Limassol (traffic), Cyprus",2022-10-28,70.0
"Limassol (traffic), Cyprus",2022-10-27,72.0
"Limassol (traffic), Cyprus",2022-10-26,58.0
"Limassol (traffic), Cyprus",2022-10-25,43.0
"Limassol (traffic), Cyprus",2022-10-24,43.0
"Limassol (traffic), Cyprus",2022-10-23,47.0
"Limassol (traffic), Cyprus",2022-10-22,66.0
"Limassol (traffic), Cyprus",2022-10-21,44.0
"Limassol (traffic), Cyprus",2022-10-20,36.0
"Limassol (traffic), Cyprus",2022-10-19,31.0
"Limassol (traffic), Cyprus",2022-10-18,30.0
"Limassol (traffic), Cyprus",2022-10-17,34.0
"Limassol (traffic), Cyprus",2022-10-16,52.0
"Limassol (traffic), Cyprus",2022-10-15,61.0
"Limassol (traffic), Cyprus",2022-10-14,57.0
"Limassol (traffic), Cyprus",2022-10-13,45.0
"Limassol (traffic), Cyprus",2022-10-12,39.0
"Limassol (traffic), Cyprus",2022-10-11,44.0
"Limassol (traffic), Cyprus",2022-10-10,44.0
"Limassol (traffic), Cyprus",2022-10-09,40.0
"Limassol (traffic), Cyprus",2022-10-08,43.0
"Limassol (traffic), Cyprus",2022-10-07,42.0
"Limassol (traffic), Cyprus",2022-10-06,58.0
"Limassol (traffic), Cyprus",2022-10-05,61.0
"Limassol (traffic), Cyprus",2022-10-04,63.0
"Limassol (traffic), Cyprus",2022-10-03,60.0
"Limassol (traffic), Cyprus",2022-10-02,60.0
"Limassol (traffic), Cyprus",2022-10-01,58.0
"Limassol (traffic), Cyprus",2022-09-30,49.0
"Limassol (traffic), Cyprus",2022-09-29,44.0
"Limassol (traffic), Cyprus",2022-09-28,39.0
"Limassol (traffic), Cyprus",2022-09-27,43.0
"Limassol (traffic), Cyprus",2022-09-26,36.0
"Limassol (traffic), Cyprus",2022-09-25,36.0
"Limassol (traffic), Cyprus",2022-09-24,29.0
"Limassol (traffic), Cyprus",2022-09-23,42.0
"Limassol (traffic), Cyprus",2022-09-22,45.0
"Limassol (traffic), Cyprus",2022-09-21,42.0
"Limassol (traffic), Cyprus",2022-09-20,52.0
"Limassol (traffic), Cyprus",2022-09-19,54.0
"Limassol (traffic), Cyprus",2022-09-18,56.0
"Limassol (traffic), Cyprus",2022-09-17,56.0
"Limassol (traffic), Cyprus",2022-09-16,54.0
"Limassol (traffic), Cyprus",2022-09-15,48.0
"Limassol (traffic), Cyprus",2022-09-14,59.0
"Limassol (traffic), Cyprus",2022-09-13,66.0
"Limassol (traffic), Cyprus",2022-09-12,58.0
"Limassol (traffic), Cyprus",2022-09-11,50.0
"Limassol (traffic), Cyprus",2022-09-10,51.0
"Limassol (traffic), Cyprus",2022-09-09,42.0
"Limassol (traffic), Cyprus",2022-09-08,64.0
"Limassol (traffic), Cyprus",2022-09-07,79.0
"Limassol (traffic), Cyprus",2022-09-06,71.0
"Limassol (traffic), Cyprus",2022-09-04,66.0
"Limassol (traffic), Cyprus",2022-09-03,69.0
"Limassol (traffic), Cyprus",2022-09-02,64.0
"Limassol (traffic), Cyprus",2022-08-31,54.0
"Limassol (traffic), Cyprus",2022-08-30,49.0
"Limassol (traffic), Cyprus",2022-08-29,42.0
"Limassol (traffic), Cyprus",2022-08-28,35.0
"Limassol (traffic), Cyprus",2022-08-27,30.0
"Limassol (traffic), Cyprus",2022-08-26,39.0
"Limassol (traffic), Cyprus",2022-08-25,46.0
"Limassol (traffic), Cyprus",2022-08-24,47.0
"Limassol (traffic), Cyprus",2022-08-23,61.0
"Limassol (traffic), Cyprus",2022-08-22,65.0
"Limassol (traffic), Cyprus",2022-08-21,71.0
"Limassol (traffic), Cyprus",2022-08-20,63.0
"Limassol (traffic), Cyprus",2022-08-19,58.0
"Limassol (traffic), Cyprus",2022-08-18,50.0
"Limassol (traffic), Cyprus",2022-08-17,49.0
"Limassol (traffic), Cyprus",2022-08-16,54.0
"Limassol (traffic), Cyprus",2022-08-15,61.0
"Limassol (traffic), Cyprus",2022-08-14,58.0
"Limassol (traffic), Cyprus",2022-08-13,54.0
"Limassol (traffic), Cyprus",2022-08-12,56.0
"Limassol (traffic), Cyprus",2022-08-11,58.0
"Limassol (traffic), Cyprus",2022-08-10,58.0
"Limassol (traffic), Cyprus",2022-08-09,48.0
"Limassol (traffic), Cyprus",2022-08-08,52.0
"Limassol (traffic), Cyprus",2022-08-07,68.0
"Limassol (traffic), Cyprus",2022-08-06,63.0
"Limassol (traffic), Cyprus",2022-08-05,62.0
"Limassol (traffic), Cyprus",2022-08-04,71.0
"Limassol (traffic), Cyprus",2022-08-03,64.0
"Limassol (traffic), Cyprus",2022-08-02,73.0
"Limassol (traffic), Cyprus",2022-07-31,64.0
"Limassol (traffic), Cyprus",2022-07-30,65.0
"Limassol (traffic), Cyprus",2022-07-29,54.0
"Limassol (traffic), Cyprus",2022-07-28,43.0
"Limassol (traffic), Cyprus",2022-07-27,34.0
"Limassol (traffic), Cyprus",2022-07-26,30.0
"Limassol (traffic), Cyprus",2022-07-25,41.0
"Limassol (traffic), Cyprus",2022-07-24,49.0
"Limassol (traffic), Cyprus",2022-07-23,47.0
"Limassol (traffic), Cyprus",2022-07-22,52.0
"Limassol (traffic), Cyprus",2022-07-21,55.0
"Limassol (traffic), Cyprus",2022-07-20,47.0
"Limassol (traffic), Cyprus",2022-07-19,50.0
