location,date,aqi
"Godo, Kawaguchi, Saitama, Japan",2022-11-16,29.0
"Godo, Kawaguchi, Saitama, Japan",2022-11-15,22.0
"Godo, Kawaguchi, Saitama, Japan",2022-11-14,71.0
"Godo, Kawaguchi, Saitama, Japan",2022-11-13,70.0
"Godo, Kawaguchi, Saitama, Japan",2022-11-12,63.0
"Godo, Kawaguchi, Saitama, Japan",2022-11-11,86.0
"Godo, Kawaguchi, Saitama, Japan",2022-11-10,44.0
"Godo, Kawaguchi, Saitama, Japan",2022-11-09,48.0
"Godo, Kawaguchi, Saitama, Japan",2022-11-08,53.0
"Godo, Kawaguchi, Saitama, Japan",2022-11-05,49.0
"Godo, Kawaguchi, Saitama, Japan",2022-11-04,58.0
"Godo, Kawaguchi, Saitama, Japan",2022-11-03,42.0
"Godo, Kawaguchi, Saitama, Japan",2022-11-02,47.0
"Godo, Kawaguchi, Saitama, Japan",2022-11-01,45.0
"Godo, Kawaguchi, Saitama, Japan",2022-10-31,41.0
"Godo, Kawaguchi, Saitama, Japan",2022-10-30,44.0
"Godo, Kawaguchi, Saitama, Japan",2022-10-29,64.0
"Godo, Kawaguchi, Saitama, Japan",2022-10-28,52.0
"Godo, Kawaguchi, Saitama, Japan",2022-10-27,29.0
"Godo, Kawaguchi, Saitama, Japan",2022-10-26,29.0
"Godo, Kawaguchi, Saitama, Japan",2022-10-25,29.0
"Godo, Kawaguchi, Saitama, Japan",2022-10-24,60.0
"Godo, Kawaguchi, Saitama, Japan",2022-10-23,70.0
"Godo, Kawaguchi, Saitama, Japan",2022-10-22,48.0
"Godo, Kawaguchi, Saitama, Japan",2022-10-21,37.0
"Godo, Kawaguchi, Saitama, Japan",2022-10-20,33.0
"Godo, Kawaguchi, Saitama, Japan",2022-10-19,35.0
"Godo, Kawaguchi, Saitama, Japan",2022-10-18,56.0
"Godo, Kawaguchi, Saitama, Japan",2022-10-17,43.0
"Godo, Kawaguchi, Saitama, Japan",2022-10-16,35.0
"Godo, Kawaguchi, Saitama, Japan",2022-10-15,28.0
