location,date,aqi
"North Parramatta Sydney North-west, Australia",2022-11-16,16.0
"North Parramatta Sydney North-west, Australia",2022-11-15,20.0
"North Parramatta Sydney North-west, Australia",2022-11-14,24.0
"North Parramatta Sydney North-west, Australia",2022-11-13,21.0
"North Parramatta Sydney North-west, Australia",2022-11-12,33.0
"North Parramatta Sydney North-west, Australia",2022-11-11,21.0
"North Parramatta Sydney North-west, Australia",2022-11-10,23.0
"North Parramatta Sydney North-west, Australia",2022-11-09,22.0
"North Parramatta Sydney North-west, Australia",2022-11-08,20.0
"North Parramatta Sydney North-west, Australia",2022-11-05,21.0
"North Parramatta Sydney North-west, Australia",2022-11-04,18.0
"North Parramatta Sydney North-west, Australia",2022-11-03,17.0
"North Parramatta Sydney North-west, Australia",2022-11-01,20.0
"North Parramatta Sydney North-west, Australia",2022-10-31,27.0
"North Parramatta Sydney North-west, Australia",2022-10-30,24.0
"North Parramatta Sydney North-west, Australia",2022-10-29,22.0
"North Parramatta Sydney North-west, Australia",2022-10-28,22.0
"North Parramatta Sydney North-west, Australia",2022-10-27,20.0
"North Parramatta Sydney North-west, Australia",2022-10-26,22.0
"North Parramatta Sydney North-west, Australia",2022-10-25,20.0
"North Parramatta Sydney North-west, Australia",2022-10-23,20.0
"North Parramatta Sydney North-west, Australia",2022-10-22,24.0
"North Parramatta Sydney North-west, Australia",2022-10-21,20.0
"North Parramatta Sydney North-west, Australia",2022-10-20,16.0
"North Parramatta Sydney North-west, Australia",2022-10-19,23.0
"North Parramatta Sydney North-west, Australia",2022-10-18,20.0
"North Parramatta Sydney North-west, Australia",2022-10-17,19.0
"North Parramatta Sydney North-west, Australia",2022-10-16,27.0
"North Parramatta Sydney North-west, Australia",2022-10-15,24.0
"North Parramatta Sydney North-west, Australia",2022-10-14,21.0
"North Parramatta Sydney North-west, Australia",2022-10-13,22.0
"North Parramatta Sydney North-west, Australia",2022-10-12,20.0
"North Parramatta Sydney North-west, Australia",2022-10-11,23.0
"North Parramatta Sydney North-west, Australia",2022-10-10,20.0
"North Parramatta Sydney North-west, Australia",2022-10-09,22.0
"North Parramatta Sydney North-west, Australia",2022-10-08,20.0
"North Parramatta Sydney North-west, Australia",2022-10-07,10.0
"North Parramatta Sydney North-west, Australia",2022-10-06,18.0
"North Parramatta Sydney North-west, Australia",2022-10-04,28.0
"North Parramatta Sydney North-west, Australia",2022-10-03,27.0
"North Parramatta Sydney North-west, Australia",2022-09-28,24.0
"North Parramatta Sydney North-west, Australia",2022-09-27,24.0
"North Parramatta Sydney North-west, Australia",2022-09-26,23.0
"North Parramatta Sydney North-west, Australia",2022-09-25,28.0
"North Parramatta Sydney North-west, Australia",2022-09-24,20.0
"North Parramatta Sydney North-west, Australia",2022-09-23,20.0
"North Parramatta Sydney North-west, Australia",2022-09-22,25.0
"North Parramatta Sydney North-west, Australia",2022-09-21,20.0
"North Parramatta Sydney North-west, Australia",2022-09-20,24.0
"North Parramatta Sydney North-west, Australia",2022-09-19,22.0
"North Parramatta Sydney North-west, Australia",2022-09-18,24.0
