location,date,aqi
"Pusa, Delhi, Delhi, India",2022-11-16,168.0
"Pusa, Delhi, Delhi, India",2022-11-15,185.0
"Pusa, Delhi, Delhi, India",2022-11-14,222.0
"Pusa, Delhi, Delhi, India",2022-11-13,265.0
"Pusa, Delhi, Delhi, India",2022-11-12,289.0
"Pusa, Delhi, Delhi, India",2022-11-11,267.0
"Pusa, Delhi, Delhi, India",2022-11-10,162.0
"Pusa, Delhi, Delhi, India",2022-11-09,289.0
"Pusa, Delhi, Delhi, India",2022-11-08,242.0
"Pusa, Delhi, Delhi, India",2022-11-07,202.0
"Pusa, Delhi, Delhi, India",2022-11-05,360.0
"Pusa, Delhi, Delhi, India",2022-11-04,407.0
"Pusa, Delhi, Delhi, India",2022-11-03,449.0
"Pusa, Delhi, Delhi, India",2022-11-02,311.0
"Pusa, Delhi, Delhi, India",2022-11-01,290.0
"Pusa, Delhi, Delhi, India",2022-10-31,287.0
"Pusa, Delhi, Delhi, India",2022-10-30,256.0
"Pusa, Delhi, Delhi, India",2022-10-29,231.0
"Pusa, Delhi, Delhi, India",2022-10-28,213.0
"Pusa, Delhi, Delhi, India",2022-10-27,190.0
"Pusa, Delhi, Delhi, India",2022-10-26,285.0
"Pusa, Delhi, Delhi, India",2022-10-25,257.0
"Pusa, Delhi, Delhi, India",2022-10-24,182.0
"Pusa, Delhi, Delhi, India",2022-10-23,179.0
"Pusa, Delhi, Delhi, India",2022-10-22,176.0
"Pusa, Delhi, Delhi, India",2022-10-21,154.0
"Pusa, Delhi, Delhi, India",2022-10-20,130.0
"Pusa, Delhi, Delhi, India",2022-10-19,181.0
"Pusa, Delhi, Delhi, India",2022-10-18,168.0
"Pusa, Delhi, Delhi, India",2022-10-17,165.0
"Pusa, Delhi, Delhi, India",2022-10-16,162.0
"Pusa, Delhi, Delhi, India",2022-10-15,155.0
"Pusa, Delhi, Delhi, India",2022-10-14,169.0
"Pusa, Delhi, Delhi, India",2022-10-13,156.0
"Pusa, Delhi, Delhi, India",2022-10-12,182.0
"Pusa, Delhi, Delhi, India",2022-10-11,75.0
"Pusa, Delhi, Delhi, India",2022-10-10,17.0
"Pusa, Delhi, Delhi, India",2022-10-07,36.0
"Pusa, Delhi, Delhi, India",2022-10-06,167.0
"Pusa, Delhi, Delhi, India",2022-10-05,144.0
"Pusa, Delhi, Delhi, India",2022-10-04,131.0
"Pusa, Delhi, Delhi, India",2022-10-02,156.0
"Pusa, Delhi, Delhi, India",2022-10-01,160.0
"Pusa, Delhi, Delhi, India",2022-09-30,146.0
"Pusa, Delhi, Delhi, India",2022-09-29,131.0
"Pusa, Delhi, Delhi, India",2022-09-28,127.0
"Pusa, Delhi, Delhi, India",2022-09-27,124.0
"Pusa, Delhi, Delhi, India",2022-09-26,108.0
"Pusa, Delhi, Delhi, India",2022-09-25,77.0
"Pusa, Delhi, Delhi, India",2022-09-24,49.0
"Pusa, Delhi, Delhi, India",2022-09-23,69.0
"Pusa, Delhi, Delhi, India",2022-09-22,101.0
"Pusa, Delhi, Delhi, India",2022-09-21,111.0
"Pusa, Delhi, Delhi, India",2022-09-20,144.0
"Pusa, Delhi, Delhi, India",2022-09-19,125.0
"Pusa, Delhi, Delhi, India",2022-09-18,88.0
"Pusa, Delhi, Delhi, India",2022-09-17,105.0
"Pusa, Delhi, Delhi, India",2022-09-16,45.0
"Pusa, Delhi, Delhi, India",2022-09-15,53.0
"Pusa, Delhi, Delhi, India",2022-09-14,58.0
"Pusa, Delhi, Delhi, India",2022-09-13,64.0
"Pusa, Delhi, Delhi, India",2022-09-12,81.0
"Pusa, Delhi, Delhi, India",2022-09-11,125.0
"Pusa, Delhi, Delhi, India",2022-09-10,134.0
"Pusa, Delhi, Delhi, India",2022-09-09,136.0
"Pusa, Delhi, Delhi, India",2022-09-08,105.0
"Pusa, Delhi, Delhi, India",2022-09-07,98.0
"Pusa, Delhi, Delhi, India",2022-09-06,93.0
"Pusa, Delhi, Delhi, India",2022-09-05,81.0
"Pusa, Delhi, Delhi, India",2022-09-04,85.0
"Pusa, Delhi, Delhi, India",2022-09-03,102.0
"Pusa, Delhi, Delhi, India",2022-09-02,108.0
"Pusa, Delhi, Delhi, India",2022-09-01,103.0
"Pusa, Delhi, Delhi, India",2022-08-31,116.0
"Pusa, Delhi, Delhi, India",2022-08-30,111.0
"Pusa, Delhi, Delhi, India",2022-08-29,95.0
"Pusa, Delhi, Delhi, India",2022-08-28,97.0
"Pusa, Delhi, Delhi, India",2022-08-27,94.0
"Pusa, Delhi, Delhi, India",2022-08-26,99.0
"Pusa, Delhi, Delhi, India",2022-08-25,84.0
"Pusa, Delhi, Delhi, India",2022-08-24,53.0
"Pusa, Delhi, Delhi, India",2022-08-23,81.0
"Pusa, Delhi, Delhi, India",2022-08-22,108.0
"Pusa, Delhi, Delhi, India",2022-08-21,95.0
"Pusa, Delhi, Delhi, India",2022-08-20,79.0
"Pusa, Delhi, Delhi, India",2022-08-19,59.0
"Pusa, Delhi, Delhi, India",2022-08-18,65.0
"Pusa, Delhi, Delhi, India",2022-08-17,36.0
"Pusa, Delhi, Delhi, India",2022-08-16,45.0
"Pusa, Delhi, Delhi, India",2022-08-15,66.0
"Pusa, Delhi, Delhi, India",2022-08-14,70.0
"Pusa, Delhi, Delhi, India",2022-08-13,62.0
"Pusa, Delhi, Delhi, India",2022-08-12,43.0
"Pusa, Delhi, Delhi, India",2022-08-11,49.0
"Pusa, Delhi, Delhi, India",2022-08-10,102.0
"Pusa, Delhi, Delhi, India",2022-08-09,103.0
"Pusa, Delhi, Delhi, India",2022-08-08,104.0
"Pusa, Delhi, Delhi, India",2022-08-07,125.0
"Pusa, Delhi, Delhi, India",2022-08-06,99.0
"Pusa, Delhi, Delhi, India",2022-08-05,127.0
"Pusa, Delhi, Delhi, India",2022-08-04,123.0
"Pusa, Delhi, Delhi, India",2022-08-03,91.0
"Pusa, Delhi, Delhi, India",2022-08-02,86.0
"Pusa, Delhi, Delhi, India",2022-08-01,78.0
"Pusa, Delhi, Delhi, India",2022-07-31,77.0
"Pusa, Delhi, Delhi, India",2022-07-30,83.0
"Pusa, Delhi, Delhi, India",2022-07-29,86.0
"Pusa, Delhi, Delhi, India",2022-07-28,78.0
"Pusa, Delhi, Delhi, India",2022-07-27,66.0
"Pusa, Delhi, Delhi, India",2022-07-26,61.0
"Pusa, Delhi, Delhi, India",2022-07-25,65.0
"Pusa, Delhi, Delhi, India",2022-07-24,71.0
"Pusa, Delhi, Delhi, India",2022-07-23,115.0
"Pusa, Delhi, Delhi, India",2022-07-22,98.0
"Pusa, Delhi, Delhi, India",2022-07-21,92.0
"Pusa, Delhi, Delhi, India",2022-07-20,94.0
"Pusa, Delhi, Delhi, India",2022-07-19,92.0
"Pusa, Delhi, Delhi, India",2022-07-18,69.0
"Pusa, Delhi, Delhi, India",2022-07-17,43.0
"Pusa, Delhi, Delhi, India",2022-07-16,51.0
"Pusa, Delhi, Delhi, India",2022-07-15,66.0
"Pusa, Delhi, Delhi, India",2022-07-14,97.0
"Pusa, Delhi, Delhi, India",2022-07-13,102.0
"Pusa, Delhi, Delhi, India",2022-07-12,97.0
"Pusa, Delhi, Delhi, India",2022-07-11,82.0
"Pusa, Delhi, Delhi, India",2022-07-10,93.0
"Pusa, Delhi, Delhi, India",2022-07-09,76.0
"Pusa, Delhi, Delhi, India",2022-07-08,74.0
"Pusa, Delhi, Delhi, India",2022-07-07,108.0
"Pusa, Delhi, Delhi, India",2022-07-06,126.0
"Pusa, Delhi, Delhi, India",2022-07-05,127.0
"Pusa, Delhi, Delhi, India",2022-07-03,87.0
"Pusa, Delhi, Delhi, India",2022-07-02,81.0
"Pusa, Delhi, Delhi, India",2022-07-01,52.0
"Pusa, Delhi, Delhi, India",2022-06-30,127.0
"Pusa, Delhi, Delhi, India",2022-06-29,144.0
"Pusa, Delhi, Delhi, India",2022-06-28,123.0
"Pusa, Delhi, Delhi, India",2022-06-27,129.0
"Pusa, Delhi, Delhi, India",2022-06-26,137.0
"Pusa, Delhi, Delhi, India",2022-06-25,139.0
"Pusa, Delhi, Delhi, India",2022-06-24,135.0
"Pusa, Delhi, Delhi, India",2022-06-23,123.0
"Pusa, Delhi, Delhi, India",2022-06-22,100.0
"Pusa, Delhi, Delhi, India",2022-06-21,118.0
