location,date,aqi
Charleroi,2021-06-30,25.0
Charleroi,2021-06-29,46.0
Charleroi,2021-06-28,55.0
Charleroi,2021-06-27,62.0
Charleroi,2021-06-26,63.0
Charleroi,2021-06-25,75.0
Charleroi,2021-06-24,70.0
Charleroi,2021-06-23,51.0
Charleroi,2021-06-22,28.0
Charleroi,2021-06-21,33.0
Charleroi,2021-06-20,29.0
Charleroi,2021-06-19,43.0
Charleroi,2021-06-18,37.0
Charleroi,2021-06-17,41.0
Charleroi,2021-06-16,54.0
Charleroi,2021-06-15,44.0
Charleroi,2021-06-14,43.0
Charleroi,2021-06-13,34.0
Charleroi,2021-06-12,31.0
Charleroi,2021-06-11,40.0
Charleroi,2021-06-10,66.0
Charleroi,2021-06-09,55.0
Charleroi,2021-06-08,46.0
Charleroi,2021-06-07,42.0
Charleroi,2021-06-06,66.0
Charleroi,2021-06-05,68.0
Charleroi,2021-06-04,42.0
Charleroi,2021-06-03,36.0
Charleroi,2021-06-02,42.0
Charleroi,2021-06-01,44.0
Charleroi,2021-05-31,43.0
Charleroi,2021-05-30,44.0
Charleroi,2021-05-29,48.0
Charleroi,2021-05-28,42.0
Charleroi,2021-05-27,28.0
Charleroi,2021-05-26,22.0
Charleroi,2021-05-25,24.0
Charleroi,2021-05-24,31.0
Charleroi,2021-05-23,30.0
Charleroi,2021-05-22,23.0
Charleroi,2021-05-21,33.0
Charleroi,2021-05-20,27.0
Charleroi,2021-05-18,24.0
Charleroi,2021-05-17,17.0
Charleroi,2021-05-16,37.0
Charleroi,2021-05-14,33.0
Charleroi,2021-05-13,30.0
Charleroi,2021-05-12,40.0
Charleroi,2021-05-11,36.0
Charleroi,2021-05-10,30.0
Charleroi,2021-05-09,35.0
Charleroi,2021-05-08,63.0
Charleroi,2021-05-07,36.0
Charleroi,2021-05-06,25.0
Charleroi,2021-05-05,26.0
Charleroi,2021-05-04,61.0
Charleroi,2021-05-03,46.0
Charleroi,2021-05-02,73.0
Charleroi,2021-05-01,66.0
Charleroi,2021-04-30,67.0
Charleroi,2021-04-29,57.0
Charleroi,2021-04-28,54.0
Charleroi,2021-04-27,45.0
Charleroi,2021-04-26,32.0
Charleroi,2021-04-25,47.0
Charleroi,2021-04-24,43.0
Charleroi,2021-04-23,34.0
Charleroi,2021-04-22,111.0
Charleroi,2021-04-21,123.0
Charleroi,2021-04-20,96.0
Charleroi,2021-04-19,57.0
Charleroi,2021-04-18,39.0
Charleroi,2021-04-17,55.0
Charleroi,2021-04-16,31.0
Charleroi,2021-04-15,85.0
Charleroi,2021-04-14,69.0
Charleroi,2021-04-13,50.0
Charleroi,2021-04-12,28.0
Charleroi,2021-04-11,56.0
Charleroi,2021-04-10,60.0
Charleroi,2021-04-09,68.0
Charleroi,2021-04-08,44.0
Charleroi,2021-04-07,24.0
Charleroi,2021-04-06,48.0
Charleroi,2021-04-04,39.0
Charleroi,2021-04-03,43.0
Charleroi,2021-04-02,111.0
Charleroi,2021-04-01,71.0
Charleroi,2021-03-31,92.0
Charleroi,2021-03-30,62.0
Charleroi,2021-03-29,35.0
Charleroi,2021-03-28,32.0
Charleroi,2021-03-27,49.0
Charleroi,2021-03-26,94.0
Charleroi,2021-03-25,106.0
Charleroi,2021-03-24,78.0
Charleroi,2021-03-23,54.0
Charleroi,2021-03-22,57.0
Charleroi,2021-03-21,67.0
Charleroi,2021-03-20,41.0
Charleroi,2021-03-19,38.0
Charleroi,2021-03-18,37.0
Charleroi,2021-03-17,33.0
Charleroi,2021-03-16,19.0
Charleroi,2021-03-15,13.0
Charleroi,2021-03-13,29.0
Charleroi,2021-03-12,25.0
Charleroi,2021-03-10,101.0
Charleroi,2021-03-09,93.0
Charleroi,2021-03-08,97.0
Charleroi,2021-03-07,55.0
Charleroi,2021-03-06,28.0
Charleroi,2021-03-05,70.0
Charleroi,2021-03-04,138.0
Charleroi,2021-03-03,96.0
Charleroi,2021-03-02,88.0
Charleroi,2021-03-01,58.0
Charleroi,2021-02-28,71.0
Charleroi,2021-02-27,54.0
Charleroi,2021-02-26,92.0
Charleroi,2021-02-25,74.0
Charleroi,2021-02-24,58.0
Charleroi,2021-02-23,51.0
Charleroi,2021-02-22,36.0
Charleroi,2021-02-21,44.0
Charleroi,2021-02-20,26.0
Charleroi,2021-02-19,22.0
Charleroi,2021-02-18,24.0
Charleroi,2021-02-17,29.0
Charleroi,2021-02-16,43.0
Charleroi,2021-02-15,21.0
Charleroi,2021-02-14,25.0
Charleroi,2021-02-13,74.0
Charleroi,2021-02-12,70.0
Charleroi,2021-02-11,62.0
Charleroi,2021-02-10,76.0
Charleroi,2021-02-09,92.0
Charleroi,2021-02-08,68.0
Charleroi,2021-02-07,52.0
Charleroi,2021-02-06,39.0
Charleroi,2021-02-05,28.0
Charleroi,2021-02-04,18.0
Charleroi,2021-02-03,26.0
Charleroi,2021-02-02,33.0
Charleroi,2021-02-01,43.0
Charleroi,2021-01-31,31.0
Charleroi,2021-01-30,20.0
Charleroi,2021-01-29,23.0
Charleroi,2021-01-28,27.0
Charleroi,2021-01-27,36.0
Charleroi,2021-01-26,51.0
Charleroi,2021-01-25,42.0
Charleroi,2021-01-24,31.0
Charleroi,2021-01-23,34.0
Charleroi,2021-01-22,20.0
Charleroi,2021-01-21,26.0
Charleroi,2021-01-20,26.0
Charleroi,2021-01-19,44.0
Charleroi,2021-01-18,52.0
Charleroi,2021-01-17,71.0
Charleroi,2021-01-16,64.0
Charleroi,2021-01-15,24.0
Charleroi,2021-01-14,48.0
Charleroi,2021-01-13,30.0
Charleroi,2021-01-12,79.0
Charleroi,2021-01-11,101.0
Charleroi,2021-01-10,87.0
Charleroi,2021-01-09,66.0
Charleroi,2021-01-08,67.0
Charleroi,2021-01-07,62.0
Charleroi,2021-01-06,73.0
Charleroi,2021-01-05,58.0
Charleroi,2021-01-03,87.0
Charleroi,2021-01-02,85.0
Charleroi,2021-01-01,46.0
Charleroi,2020-12-31,60.0
Charleroi,2020-12-30,59.0
Charleroi,2020-12-29,23.0
Charleroi,2020-12-28,19.0
Charleroi,2020-12-26,40.0
Charleroi,2020-12-25,17.0
Charleroi,2020-12-24,19.0
Charleroi,2020-12-23,22.0
Charleroi,2020-12-22,17.0
Charleroi,2020-12-21,25.0
Charleroi,2020-12-20,20.0
Charleroi,2020-12-18,25.0
Charleroi,2020-12-17,27.0
Charleroi,2020-12-16,27.0
Charleroi,2020-12-15,12.0
Charleroi,2020-12-14,31.0
Charleroi,2020-12-13,55.0
Charleroi,2020-12-12,22.0
Charleroi,2020-12-09,78.0
Charleroi,2020-12-08,81.0
Charleroi,2020-12-07,93.0
Charleroi,2020-12-06,36.0
Charleroi,2020-12-05,18.0
Charleroi,2020-12-03,65.0
Charleroi,2020-12-02,34.0
Charleroi,2020-12-01,75.0
Charleroi,2020-11-30,91.0
Charleroi,2020-11-29,69.0
Charleroi,2020-11-28,134.0
Charleroi,2020-11-27,116.0
Charleroi,2020-11-26,64.0
Charleroi,2020-11-24,52.0
Charleroi,2020-11-23,46.0
Charleroi,2020-11-22,27.0
Charleroi,2020-11-21,57.0
Charleroi,2020-11-20,29.0
Charleroi,2020-11-19,20.0
Charleroi,2020-11-18,24.0
Charleroi,2020-11-17,15.0
Charleroi,2020-11-16,21.0
Charleroi,2020-11-14,25.0
Charleroi,2020-11-13,35.0
Charleroi,2020-11-12,45.0
Charleroi,2020-11-11,98.0
Charleroi,2020-11-10,53.0
Charleroi,2020-11-09,55.0
Charleroi,2020-11-08,71.0
Charleroi,2020-11-07,60.0
Charleroi,2020-11-06,95.0
Charleroi,2020-11-05,45.0
Charleroi,2020-11-04,19.0
Charleroi,2020-11-03,20.0
Charleroi,2020-11-02,17.0
Charleroi,2020-10-29,14.0
Charleroi,2020-10-28,17.0
Charleroi,2020-10-27,19.0
Charleroi,2020-10-26,18.0
Charleroi,2020-10-25,20.0
Charleroi,2020-10-24,38.0
Charleroi,2020-10-23,31.0
Charleroi,2020-10-22,17.0
Charleroi,2020-10-21,25.0
Charleroi,2020-10-20,52.0
Charleroi,2020-10-19,81.0
Charleroi,2020-10-18,78.0
Charleroi,2020-10-17,58.0
Charleroi,2020-10-16,23.0
Charleroi,2020-10-15,49.0
Charleroi,2020-10-14,26.0
Charleroi,2020-10-13,39.0
Charleroi,2020-10-12,31.0
Charleroi,2020-10-11,14.0
Charleroi,2020-10-10,28.0
Charleroi,2020-10-09,14.0
Charleroi,2020-10-08,14.0
Charleroi,2020-10-07,15.0
Charleroi,2020-10-06,17.0
Charleroi,2020-10-05,18.0
Charleroi,2020-10-04,34.0
Charleroi,2020-10-03,19.0
Charleroi,2020-10-02,15.0
Charleroi,2020-09-30,33.0
Charleroi,2020-09-29,34.0
Charleroi,2020-09-28,35.0
Charleroi,2020-09-27,20.0
Charleroi,2020-09-26,20.0
Charleroi,2020-09-25,19.0
Charleroi,2020-09-24,75.0
Charleroi,2020-09-23,111.0
Charleroi,2020-09-22,78.0
Charleroi,2020-09-21,67.0
Charleroi,2020-09-20,43.0
Charleroi,2020-09-19,41.0
Charleroi,2020-09-18,46.0
Charleroi,2020-09-17,102.0
Charleroi,2020-09-16,87.0
Charleroi,2020-09-15,71.0
Charleroi,2020-09-14,42.0
Charleroi,2020-09-13,42.0
Charleroi,2020-09-12,55.0
Charleroi,2020-09-11,39.0
Charleroi,2020-09-10,39.0
Charleroi,2020-09-09,29.0
Charleroi,2020-09-08,34.0
Charleroi,2020-09-07,25.0
Charleroi,2020-09-06,28.0
