location,date,aqi
"Vocational and Technical College, Huaibei",2022-11-16,144.0
"Vocational and Technical College, Huaibei",2022-11-15,135.0
"Vocational and Technical College, Huaibei",2022-11-14,60.0
"Vocational and Technical College, Huaibei",2022-11-13,68.0
"Vocational and Technical College, Huaibei",2022-11-12,88.0
"Vocational and Technical College, Huaibei",2022-11-11,116.0
"Vocational and Technical College, Huaibei",2022-11-10,113.0
"Vocational and Technical College, Huaibei",2022-11-09,180.0
"Vocational and Technical College, Huaibei",2022-11-08,164.0
"Vocational and Technical College, Huaibei",2022-11-05,61.0
"Vocational and Technical College, Huaibei",2022-11-04,140.0
"Vocational and Technical College, Huaibei",2022-11-03,87.0
"Vocational and Technical College, Huaibei",2022-11-02,169.0
"Vocational and Technical College, Huaibei",2022-11-01,154.0
"Vocational and Technical College, Huaibei",2022-10-31,108.0
"Vocational and Technical College, Huaibei",2022-10-30,108.0
"Vocational and Technical College, Huaibei",2022-10-29,96.0
"Vocational and Technical College, Huaibei",2022-10-28,68.0
"Vocational and Technical College, Huaibei",2022-10-27,71.0
"Vocational and Technical College, Huaibei",2022-10-26,105.0
"Vocational and Technical College, Huaibei",2022-10-25,121.0
"Vocational and Technical College, Huaibei",2022-10-24,113.0
"Vocational and Technical College, Huaibei",2022-10-23,146.0
"Vocational and Technical College, Huaibei",2022-10-22,92.0
"Vocational and Technical College, Huaibei",2022-10-21,93.0
"Vocational and Technical College, Huaibei",2022-10-20,103.0
"Vocational and Technical College, Huaibei",2022-10-19,57.0
"Vocational and Technical College, Huaibei",2022-10-18,49.0
"Vocational and Technical College, Huaibei",2022-10-17,121.0
"Vocational and Technical College, Huaibei",2022-10-16,90.0
"Vocational and Technical College, Huaibei",2022-10-15,98.0
"Vocational and Technical College, Huaibei",2022-10-14,73.0
"Vocational and Technical College, Huaibei",2022-10-13,87.0
"Vocational and Technical College, Huaibei",2022-10-12,98.0
"Vocational and Technical College, Huaibei",2022-10-11,59.0
"Vocational and Technical College, Huaibei",2022-10-10,57.0
"Vocational and Technical College, Huaibei",2022-10-09,95.0
"Vocational and Technical College, Huaibei",2022-10-08,82.0
"Vocational and Technical College, Huaibei",2022-10-07,73.0
"Vocational and Technical College, Huaibei",2022-10-06,49.0
"Vocational and Technical College, Huaibei",2022-10-05,37.0
"Vocational and Technical College, Huaibei",2022-10-04,85.0
"Vocational and Technical College, Huaibei",2022-10-03,117.0
"Vocational and Technical College, Huaibei",2022-10-02,88.0
"Vocational and Technical College, Huaibei",2022-10-01,74.0
"Vocational and Technical College, Huaibei",2022-09-30,83.0
"Vocational and Technical College, Huaibei",2022-09-29,82.0
"Vocational and Technical College, Huaibei",2022-09-28,63.0
"Vocational and Technical College, Huaibei",2022-09-27,73.0
"Vocational and Technical College, Huaibei",2022-09-26,74.0
"Vocational and Technical College, Huaibei",2022-09-25,77.0
"Vocational and Technical College, Huaibei",2022-09-24,62.0
"Vocational and Technical College, Huaibei",2022-09-23,74.0
"Vocational and Technical College, Huaibei",2022-09-22,54.0
"Vocational and Technical College, Huaibei",2022-09-21,51.0
"Vocational and Technical College, Huaibei",2022-09-20,54.0
"Vocational and Technical College, Huaibei",2022-09-19,81.0
"Vocational and Technical College, Huaibei",2022-09-18,77.0
"Vocational and Technical College, Huaibei",2022-09-17,57.0
"Vocational and Technical College, Huaibei",2022-09-16,61.0
"Vocational and Technical College, Huaibei",2022-09-15,78.0
"Vocational and Technical College, Huaibei",2022-09-14,62.0
"Vocational and Technical College, Huaibei",2022-09-13,107.0
"Vocational and Technical College, Huaibei",2022-09-12,95.0
"Vocational and Technical College, Huaibei",2022-09-11,77.0
"Vocational and Technical College, Huaibei",2022-09-10,75.0
"Vocational and Technical College, Huaibei",2022-09-09,68.0
"Vocational and Technical College, Huaibei",2022-09-08,82.0
"Vocational and Technical College, Huaibei",2022-09-07,117.0
"Vocational and Technical College, Huaibei",2022-09-06,109.0
"Vocational and Technical College, Huaibei",2022-09-04,67.0
"Vocational and Technical College, Huaibei",2022-09-03,82.0
"Vocational and Technical College, Huaibei",2022-09-02,87.0
"Vocational and Technical College, Huaibei",2022-09-01,71.0
"Vocational and Technical College, Huaibei",2022-08-31,45.0
"Vocational and Technical College, Huaibei",2022-08-30,60.0
"Vocational and Technical College, Huaibei",2022-08-29,23.0
"Vocational and Technical College, Huaibei",2022-08-28,59.0
"Vocational and Technical College, Huaibei",2022-08-27,78.0
"Vocational and Technical College, Huaibei",2022-08-26,80.0
"Vocational and Technical College, Huaibei",2022-08-25,61.0
"Vocational and Technical College, Huaibei",2022-08-24,62.0
"Vocational and Technical College, Huaibei",2022-08-23,58.0
"Vocational and Technical College, Huaibei",2022-08-22,64.0
