location,date,aqi
"Gojan, Namdong-gu, Incheon, South Korea",2022-11-16,71.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-11-15,59.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-11-14,56.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-11-13,120.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-11-12,124.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-11-11,155.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-11-10,128.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-11-09,90.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-11-08,75.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-11-05,42.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-11-04,65.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-11-03,69.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-11-02,97.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-11-01,75.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-10-31,81.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-10-30,79.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-10-29,98.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-10-28,72.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-10-27,44.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-10-26,47.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-10-25,44.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-10-24,55.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-10-23,89.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-10-22,101.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-10-21,69.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-10-20,58.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-10-19,38.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-10-18,41.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-10-17,88.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-10-16,75.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-10-15,66.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-10-14,54.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-10-13,60.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-10-12,41.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-10-11,27.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-10-10,29.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-10-09,34.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-10-08,33.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-10-07,35.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-10-06,43.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-10-05,33.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-10-04,43.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-10-03,83.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-10-02,122.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-10-01,127.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-09-30,107.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-09-29,84.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-09-28,82.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-09-27,58.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-09-26,54.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-09-25,54.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-09-24,45.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-09-23,45.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-09-22,58.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-09-21,57.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-09-20,41.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-09-19,46.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-09-18,43.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-09-17,50.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-09-16,49.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-09-15,42.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-09-14,56.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-09-13,58.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-09-12,48.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-09-11,34.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-09-10,54.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-09-09,63.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-09-08,66.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-09-07,53.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-09-06,55.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-09-04,32.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-09-03,52.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-09-02,46.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-09-01,40.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-08-31,27.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-08-30,41.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-08-29,42.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-08-28,48.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-08-27,64.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-08-26,71.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-08-25,44.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-08-24,45.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-08-23,52.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-08-22,57.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-08-21,62.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-08-20,59.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-08-19,52.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-08-18,55.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-08-17,52.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-08-16,47.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-08-15,56.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-08-14,60.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-08-13,56.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-08-12,61.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-08-11,50.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-08-10,44.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-08-09,44.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-08-08,40.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-08-07,31.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-08-05,30.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-08-04,53.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-08-03,35.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-08-02,37.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-08-01,24.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-07-31,48.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-07-30,67.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-07-29,67.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-07-28,78.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-07-27,69.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-07-26,94.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-07-25,59.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-07-24,81.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-07-23,68.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-07-22,49.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-07-21,66.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-07-20,74.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-07-19,66.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-07-18,58.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-07-17,59.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-07-16,54.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-07-15,46.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-07-14,78.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-07-13,54.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-07-12,68.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-07-11,87.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-07-10,83.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-07-09,63.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-07-08,55.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-07-07,90.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-07-06,101.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-07-05,74.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-07-04,83.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-07-03,67.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-07-02,48.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-07-01,18.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-06-30,42.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-06-29,41.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-06-28,40.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-06-27,50.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-06-26,91.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-06-25,58.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-06-24,78.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-06-23,60.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-06-22,48.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-06-21,45.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-06-20,39.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-06-19,44.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-06-18,67.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-06-17,39.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-06-16,44.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-06-15,40.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-06-14,69.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-06-13,58.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-06-12,62.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-06-11,71.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-06-10,49.0
"Gojan, Namdong-gu, Incheon, South Korea",2022-06-09,54.0
