location,date,aqi
"Rv 4, Aker sykehus, Oslo, Norway",2018-04-12,32.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-04-11,29.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-04-10,24.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-04-09,40.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-04-08,35.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-04-07,25.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-04-06,23.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-04-05,17.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-04-04,19.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-04-03,32.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-04-01,26.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-03-31,23.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-03-30,23.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-03-29,23.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-03-28,34.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-03-27,24.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-03-26,27.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-03-25,36.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-03-24,18.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-03-23,23.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-03-22,26.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-03-21,22.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-03-20,37.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-03-19,50.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-03-18,33.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-03-17,19.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-03-16,20.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-03-15,19.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-03-14,20.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-03-13,19.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-03-12,40.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-03-10,31.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-03-09,51.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-03-08,65.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-03-07,21.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-03-06,21.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-03-05,33.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-03-04,41.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-03-03,24.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-03-02,25.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-03-01,18.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-02-28,18.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-02-27,23.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-02-26,19.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-02-25,22.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-02-24,54.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-02-23,40.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-02-22,44.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-02-21,24.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-02-20,19.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-02-19,56.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-02-18,60.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-02-17,32.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-02-16,25.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-02-15,21.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-02-14,61.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-02-13,40.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-02-12,62.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-02-11,55.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-02-10,67.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-02-09,67.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-02-08,65.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-02-07,67.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-02-06,62.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-02-05,32.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-02-04,21.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-02-03,18.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-02-02,18.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-02-01,16.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-01-31,39.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-01-30,20.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-01-29,13.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-01-28,44.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-01-27,30.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-01-26,21.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-01-25,22.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-01-24,29.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-01-23,33.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-01-22,29.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-01-21,19.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-01-20,39.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-01-19,24.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-01-18,16.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-01-17,21.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-01-16,40.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-01-15,28.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-01-14,19.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-01-13,43.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-01-12,41.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-01-11,16.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-01-10,39.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-01-09,50.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-01-08,59.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-01-07,21.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-01-06,21.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-01-05,15.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-01-04,17.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-01-03,43.0
"Rv 4, Aker sykehus, Oslo, Norway",2018-01-02,40.0
"Rv 4, Aker sykehus, Oslo, Norway",2017-12-30,17.0
