location,date,aqi
"Clinton, Houston, Texas",2022-11-15,28.0
"Clinton, Houston, Texas",2022-11-14,24.0
"Clinton, Houston, Texas",2022-11-13,28.0
"Clinton, Houston, Texas",2022-10-31,47.0
"Clinton, Houston, Texas",2022-10-27,42.0
"Clinton, Houston, Texas",2022-10-26,41.0
"Clinton, Houston, Texas",2022-10-21,47.0
"Clinton, Houston, Texas",2022-10-20,41.0
"Clinton, Houston, Texas",2022-10-19,37.0
"Clinton, Houston, Texas",2022-10-18,38.0
"Clinton, Houston, Texas",2022-10-14,49.0
"Clinton, Houston, Texas",2022-10-10,44.0
"Clinton, Houston, Texas",2022-10-09,56.0
"Clinton, Houston, Texas",2022-10-08,66.0
"Clinton, Houston, Texas",2022-10-07,53.0
"Clinton, Houston, Texas",2022-10-06,52.0
"Clinton, Houston, Texas",2022-10-05,52.0
"Clinton, Houston, Texas",2022-10-04,47.0
"Clinton, Houston, Texas",2022-10-03,47.0
"Clinton, Houston, Texas",2022-10-02,47.0
"Clinton, Houston, Texas",2022-10-01,49.0
"Clinton, Houston, Texas",2022-09-29,53.0
"Clinton, Houston, Texas",2022-09-28,50.0
"Clinton, Houston, Texas",2022-09-14,64.0
"Clinton, Houston, Texas",2022-09-09,50.0
"Clinton, Houston, Texas",2022-09-08,41.0
"Clinton, Houston, Texas",2022-09-07,41.0
"Clinton, Houston, Texas",2022-08-10,51.0
"Clinton, Houston, Texas",2022-08-08,37.0
"Clinton, Houston, Texas",2022-08-06,55.0
"Clinton, Houston, Texas",2022-08-05,52.0
"Clinton, Houston, Texas",2022-08-04,47.0
"Clinton, Houston, Texas",2022-08-03,40.0
"Clinton, Houston, Texas",2022-06-17,106.0
"Clinton, Houston, Texas",2022-06-16,78.0
"Clinton, Houston, Texas",2022-06-15,92.0
"Clinton, Houston, Texas",2022-06-14,103.0
"Clinton, Houston, Texas",2022-06-10,53.0
"Clinton, Houston, Texas",2022-06-09,50.0
"Clinton, Houston, Texas",2022-06-08,41.0
"Clinton, Houston, Texas",2022-06-07,30.0
"Clinton, Houston, Texas",2022-06-05,51.0
"Clinton, Houston, Texas",2022-06-03,40.0
"Clinton, Houston, Texas",2022-06-02,43.0
"Clinton, Houston, Texas",2022-06-01,50.0
"Clinton, Houston, Texas",2022-05-31,51.0
"Clinton, Houston, Texas",2022-05-30,55.0
"Clinton, Houston, Texas",2022-05-29,54.0
"Clinton, Houston, Texas",2022-05-28,47.0
"Clinton, Houston, Texas",2022-05-27,49.0
"Clinton, Houston, Texas",2022-05-26,45.0
"Clinton, Houston, Texas",2022-05-25,39.0
"Clinton, Houston, Texas",2022-05-13,44.0
"Clinton, Houston, Texas",2022-05-12,51.0
"Clinton, Houston, Texas",2022-05-11,52.0
"Clinton, Houston, Texas",2022-05-10,60.0
"Clinton, Houston, Texas",2022-05-09,59.0
"Clinton, Houston, Texas",2022-05-08,66.0
"Clinton, Houston, Texas",2022-05-07,52.0
"Clinton, Houston, Texas",2022-05-06,54.0
"Clinton, Houston, Texas",2022-05-05,45.0
"Clinton, Houston, Texas",2022-05-04,52.0
"Clinton, Houston, Texas",2022-05-03,51.0
"Clinton, Houston, Texas",2022-04-29,37.0
"Clinton, Houston, Texas",2022-04-28,34.0
"Clinton, Houston, Texas",2022-04-27,51.0
"Clinton, Houston, Texas",2022-04-25,38.0
"Clinton, Houston, Texas",2022-04-24,39.0
"Clinton, Houston, Texas",2022-04-23,45.0
"Clinton, Houston, Texas",2022-04-22,50.0
"Clinton, Houston, Texas",2022-04-21,51.0
"Clinton, Houston, Texas",2022-04-20,42.0
"Clinton, Houston, Texas",2022-04-19,39.0
"Clinton, Houston, Texas",2022-04-18,48.0
"Clinton, Houston, Texas",2022-04-17,51.0
"Clinton, Houston, Texas",2022-04-16,38.0
"Clinton, Houston, Texas",2022-04-15,36.0
"Clinton, Houston, Texas",2022-04-14,62.0
"Clinton, Houston, Texas",2022-04-13,64.0
"Clinton, Houston, Texas",2022-04-12,56.0
"Clinton, Houston, Texas",2022-04-11,44.0
"Clinton, Houston, Texas",2022-04-10,43.0
"Clinton, Houston, Texas",2022-04-09,49.0
"Clinton, Houston, Texas",2022-04-08,32.0
"Clinton, Houston, Texas",2022-04-07,56.0
"Clinton, Houston, Texas",2022-04-06,69.0
"Clinton, Houston, Texas",2022-04-05,43.0
"Clinton, Houston, Texas",2022-04-04,32.0
"Clinton, Houston, Texas",2022-04-03,53.0
"Clinton, Houston, Texas",2022-04-02,49.0
"Clinton, Houston, Texas",2022-03-31,43.0
"Clinton, Houston, Texas",2022-03-30,55.0
"Clinton, Houston, Texas",2022-03-29,42.0
"Clinton, Houston, Texas",2022-03-28,37.0
"Clinton, Houston, Texas",2022-03-27,50.0
"Clinton, Houston, Texas",2022-03-26,45.0
"Clinton, Houston, Texas",2022-03-25,42.0
"Clinton, Houston, Texas",2022-03-24,30.0
"Clinton, Houston, Texas",2022-03-23,34.0
"Clinton, Houston, Texas",2022-03-20,36.0
"Clinton, Houston, Texas",2022-03-19,48.0
"Clinton, Houston, Texas",2022-03-18,35.0
"Clinton, Houston, Texas",2022-03-17,46.0
"Clinton, Houston, Texas",2022-03-16,39.0
"Clinton, Houston, Texas",2022-03-15,31.0
"Clinton, Houston, Texas",2022-03-14,29.0
"Clinton, Houston, Texas",2022-03-12,45.0
"Clinton, Houston, Texas",2022-03-11,33.0
"Clinton, Houston, Texas",2022-03-10,37.0
"Clinton, Houston, Texas",2022-03-09,30.0
"Clinton, Houston, Texas",2022-03-08,26.0
"Clinton, Houston, Texas",2022-03-03,54.0
"Clinton, Houston, Texas",2022-03-02,55.0
"Clinton, Houston, Texas",2022-02-28,31.0
"Clinton, Houston, Texas",2022-02-24,44.0
"Clinton, Houston, Texas",2022-02-22,46.0
"Clinton, Houston, Texas",2022-02-21,36.0
"Clinton, Houston, Texas",2022-02-20,31.0
"Clinton, Houston, Texas",2022-02-19,33.0
"Clinton, Houston, Texas",2022-02-18,48.0
"Clinton, Houston, Texas",2022-02-17,36.0
"Clinton, Houston, Texas",2022-02-16,39.0
"Clinton, Houston, Texas",2022-02-15,42.0
"Clinton, Houston, Texas",2022-02-14,30.0
"Clinton, Houston, Texas",2022-02-13,36.0
"Clinton, Houston, Texas",2022-02-12,51.0
"Clinton, Houston, Texas",2022-02-11,48.0
"Clinton, Houston, Texas",2022-02-10,58.0
"Clinton, Houston, Texas",2022-02-09,42.0
"Clinton, Houston, Texas",2022-02-08,43.0
"Clinton, Houston, Texas",2022-02-07,43.0
"Clinton, Houston, Texas",2022-02-06,27.0
"Clinton, Houston, Texas",2022-02-05,33.0
"Clinton, Houston, Texas",2022-01-30,49.0
"Clinton, Houston, Texas",2022-01-29,40.0
"Clinton, Houston, Texas",2022-01-28,40.0
"Clinton, Houston, Texas",2022-01-27,42.0
