location,date,aqi
"Dunkou Xinou, Wuhan",2021-10-16,81.0
"Dunkou Xinou, Wuhan",2021-10-15,119.0
"Dunkou Xinou, Wuhan",2021-10-14,65.0
"Dunkou Xinou, Wuhan",2021-10-13,67.0
"Dunkou Xinou, Wuhan",2021-10-12,38.0
"Dunkou Xinou, Wuhan",2021-10-11,53.0
"Dunkou Xinou, Wuhan",2021-10-10,73.0
"Dunkou Xinou, Wuhan",2021-10-09,60.0
"Dunkou Xinou, Wuhan",2021-10-08,42.0
"Dunkou Xinou, Wuhan",2021-10-07,45.0
"Dunkou Xinou, Wuhan",2021-10-06,70.0
"Dunkou Xinou, Wuhan",2021-10-05,93.0
"Dunkou Xinou, Wuhan",2021-10-04,106.0
"Dunkou Xinou, Wuhan",2021-10-03,96.0
"Dunkou Xinou, Wuhan",2021-10-02,78.0
"Dunkou Xinou, Wuhan",2021-09-30,46.0
"Dunkou Xinou, Wuhan",2021-09-29,87.0
"Dunkou Xinou, Wuhan",2021-09-28,73.0
"Dunkou Xinou, Wuhan",2021-09-27,96.0
"Dunkou Xinou, Wuhan",2021-09-26,74.0
"Dunkou Xinou, Wuhan",2021-09-25,80.0
"Dunkou Xinou, Wuhan",2021-09-24,104.0
"Dunkou Xinou, Wuhan",2021-09-23,73.0
"Dunkou Xinou, Wuhan",2021-09-22,59.0
"Dunkou Xinou, Wuhan",2021-09-21,72.0
"Dunkou Xinou, Wuhan",2021-09-20,96.0
"Dunkou Xinou, Wuhan",2021-09-19,98.0
"Dunkou Xinou, Wuhan",2021-09-18,101.0
"Dunkou Xinou, Wuhan",2021-09-17,108.0
"Dunkou Xinou, Wuhan",2021-09-16,69.0
"Dunkou Xinou, Wuhan",2021-09-15,57.0
"Dunkou Xinou, Wuhan",2021-09-14,63.0
"Dunkou Xinou, Wuhan",2021-09-13,74.0
"Dunkou Xinou, Wuhan",2021-09-12,114.0
"Dunkou Xinou, Wuhan",2021-09-11,99.0
"Dunkou Xinou, Wuhan",2021-09-10,85.0
"Dunkou Xinou, Wuhan",2021-09-09,87.0
"Dunkou Xinou, Wuhan",2021-09-08,63.0
"Dunkou Xinou, Wuhan",2021-09-07,50.0
"Dunkou Xinou, Wuhan",2021-09-05,78.0
"Dunkou Xinou, Wuhan",2021-09-04,85.0
"Dunkou Xinou, Wuhan",2021-09-03,72.0
"Dunkou Xinou, Wuhan",2021-09-02,78.0
"Dunkou Xinou, Wuhan",2021-09-01,97.0
"Dunkou Xinou, Wuhan",2021-08-31,86.0
"Dunkou Xinou, Wuhan",2021-08-30,96.0
"Dunkou Xinou, Wuhan",2021-08-29,61.0
"Dunkou Xinou, Wuhan",2021-08-28,38.0
"Dunkou Xinou, Wuhan",2021-08-27,69.0
"Dunkou Xinou, Wuhan",2021-08-26,71.0
"Dunkou Xinou, Wuhan",2021-08-25,34.0
"Dunkou Xinou, Wuhan",2021-08-24,81.0
"Dunkou Xinou, Wuhan",2021-08-23,76.0
"Dunkou Xinou, Wuhan",2021-08-22,49.0
"Dunkou Xinou, Wuhan",2021-08-21,60.0
"Dunkou Xinou, Wuhan",2021-08-20,66.0
"Dunkou Xinou, Wuhan",2021-08-19,64.0
"Dunkou Xinou, Wuhan",2021-08-18,78.0
"Dunkou Xinou, Wuhan",2021-08-17,90.0
"Dunkou Xinou, Wuhan",2021-08-16,78.0
"Dunkou Xinou, Wuhan",2021-08-15,38.0
"Dunkou Xinou, Wuhan",2021-08-14,36.0
"Dunkou Xinou, Wuhan",2021-08-13,40.0
"Dunkou Xinou, Wuhan",2021-08-12,61.0
"Dunkou Xinou, Wuhan",2021-08-11,68.0
"Dunkou Xinou, Wuhan",2021-08-10,87.0
"Dunkou Xinou, Wuhan",2021-08-09,73.0
"Dunkou Xinou, Wuhan",2021-08-08,77.0
"Dunkou Xinou, Wuhan",2021-08-07,63.0
"Dunkou Xinou, Wuhan",2021-08-06,60.0
"Dunkou Xinou, Wuhan",2021-08-05,56.0
"Dunkou Xinou, Wuhan",2021-08-04,105.0
"Dunkou Xinou, Wuhan",2021-08-03,115.0
"Dunkou Xinou, Wuhan",2021-08-02,107.0
"Dunkou Xinou, Wuhan",2021-08-01,94.0
"Dunkou Xinou, Wuhan",2021-07-31,83.0
"Dunkou Xinou, Wuhan",2021-07-30,53.0
"Dunkou Xinou, Wuhan",2021-07-29,40.0
"Dunkou Xinou, Wuhan",2021-07-28,41.0
"Dunkou Xinou, Wuhan",2021-07-27,54.0
