location,date,aqi
"Binshui Xidao, Tianjin",2022-11-16,114.0
"Binshui Xidao, Tianjin",2022-11-15,130.0
"Binshui Xidao, Tianjin",2022-11-14,56.0
"Binshui Xidao, Tianjin",2022-11-13,53.0
"Binshui Xidao, Tianjin",2022-11-12,182.0
"Binshui Xidao, Tianjin",2022-11-11,218.0
"Binshui Xidao, Tianjin",2022-11-10,206.0
"Binshui Xidao, Tianjin",2022-11-09,158.0
"Binshui Xidao, Tianjin",2022-11-08,87.0
"Binshui Xidao, Tianjin",2022-11-05,71.0
"Binshui Xidao, Tianjin",2022-11-04,55.0
"Binshui Xidao, Tianjin",2022-11-03,130.0
"Binshui Xidao, Tianjin",2022-11-02,76.0
"Binshui Xidao, Tianjin",2022-11-01,94.0
"Binshui Xidao, Tianjin",2022-10-31,137.0
"Binshui Xidao, Tianjin",2022-10-30,96.0
"Binshui Xidao, Tianjin",2022-10-29,57.0
"Binshui Xidao, Tianjin",2022-10-28,43.0
"Binshui Xidao, Tianjin",2022-10-27,126.0
"Binshui Xidao, Tianjin",2022-10-26,145.0
"Binshui Xidao, Tianjin",2022-10-25,106.0
"Binshui Xidao, Tianjin",2022-10-24,70.0
"Binshui Xidao, Tianjin",2022-10-23,82.0
"Binshui Xidao, Tianjin",2022-10-22,158.0
"Binshui Xidao, Tianjin",2022-10-21,132.0
"Binshui Xidao, Tianjin",2022-10-20,140.0
"Binshui Xidao, Tianjin",2022-10-19,72.0
"Binshui Xidao, Tianjin",2022-10-18,43.0
"Binshui Xidao, Tianjin",2022-10-17,67.0
"Binshui Xidao, Tianjin",2022-10-16,180.0
"Binshui Xidao, Tianjin",2022-10-15,178.0
"Binshui Xidao, Tianjin",2022-10-14,162.0
"Binshui Xidao, Tianjin",2022-10-13,118.0
"Binshui Xidao, Tianjin",2022-10-12,92.0
"Binshui Xidao, Tianjin",2022-10-11,52.0
"Binshui Xidao, Tianjin",2022-10-10,19.0
"Binshui Xidao, Tianjin",2022-10-09,112.0
"Binshui Xidao, Tianjin",2022-10-08,123.0
"Binshui Xidao, Tianjin",2022-10-07,93.0
"Binshui Xidao, Tianjin",2022-10-06,68.0
"Binshui Xidao, Tianjin",2022-10-05,36.0
"Binshui Xidao, Tianjin",2022-10-04,24.0
"Binshui Xidao, Tianjin",2022-10-03,32.0
"Binshui Xidao, Tianjin",2022-10-02,129.0
"Binshui Xidao, Tianjin",2022-09-30,133.0
"Binshui Xidao, Tianjin",2022-09-29,125.0
"Binshui Xidao, Tianjin",2022-09-28,133.0
"Binshui Xidao, Tianjin",2022-09-27,123.0
"Binshui Xidao, Tianjin",2022-09-26,129.0
"Binshui Xidao, Tianjin",2022-09-25,75.0
"Binshui Xidao, Tianjin",2022-09-24,48.0
"Binshui Xidao, Tianjin",2022-09-23,56.0
"Binshui Xidao, Tianjin",2022-09-22,73.0
"Binshui Xidao, Tianjin",2022-09-21,44.0
"Binshui Xidao, Tianjin",2022-09-20,34.0
"Binshui Xidao, Tianjin",2022-09-19,76.0
"Binshui Xidao, Tianjin",2022-09-18,82.0
"Binshui Xidao, Tianjin",2022-09-17,71.0
"Binshui Xidao, Tianjin",2022-09-16,56.0
"Binshui Xidao, Tianjin",2022-09-15,76.0
"Binshui Xidao, Tianjin",2022-09-14,103.0
"Binshui Xidao, Tianjin",2022-09-13,85.0
"Binshui Xidao, Tianjin",2022-09-12,72.0
"Binshui Xidao, Tianjin",2022-09-11,125.0
"Binshui Xidao, Tianjin",2022-09-10,104.0
"Binshui Xidao, Tianjin",2022-09-09,89.0
"Binshui Xidao, Tianjin",2022-09-08,52.0
"Binshui Xidao, Tianjin",2022-09-07,31.0
"Binshui Xidao, Tianjin",2022-09-06,53.0
"Binshui Xidao, Tianjin",2022-09-04,75.0
"Binshui Xidao, Tianjin",2022-09-03,46.0
"Binshui Xidao, Tianjin",2022-09-02,39.0
"Binshui Xidao, Tianjin",2022-09-01,44.0
"Binshui Xidao, Tianjin",2022-08-31,109.0
"Binshui Xidao, Tianjin",2022-08-30,70.0
"Binshui Xidao, Tianjin",2022-08-29,55.0
"Binshui Xidao, Tianjin",2022-08-28,31.0
"Binshui Xidao, Tianjin",2022-08-27,57.0
"Binshui Xidao, Tianjin",2022-08-26,56.0
"Binshui Xidao, Tianjin",2022-08-25,37.0
"Binshui Xidao, Tianjin",2022-08-24,28.0
"Binshui Xidao, Tianjin",2022-08-23,65.0
"Binshui Xidao, Tianjin",2022-08-22,70.0
"Binshui Xidao, Tianjin",2022-08-21,38.0
"Binshui Xidao, Tianjin",2022-08-18,52.0
"Binshui Xidao, Tianjin",2022-08-17,39.0
"Binshui Xidao, Tianjin",2022-08-16,54.0
"Binshui Xidao, Tianjin",2022-08-15,93.0
"Binshui Xidao, Tianjin",2022-08-14,97.0
"Binshui Xidao, Tianjin",2022-08-13,116.0
"Binshui Xidao, Tianjin",2022-08-12,62.0
"Binshui Xidao, Tianjin",2022-08-11,47.0
"Binshui Xidao, Tianjin",2022-08-10,37.0
"Binshui Xidao, Tianjin",2022-08-09,52.0
"Binshui Xidao, Tianjin",2022-08-08,73.0
"Binshui Xidao, Tianjin",2022-08-07,87.0
"Binshui Xidao, Tianjin",2022-08-06,89.0
"Binshui Xidao, Tianjin",2022-08-05,98.0
"Binshui Xidao, Tianjin",2022-08-04,105.0
"Binshui Xidao, Tianjin",2022-08-03,96.0
"Binshui Xidao, Tianjin",2022-08-02,82.0
"Binshui Xidao, Tianjin",2022-07-31,70.0
"Binshui Xidao, Tianjin",2022-07-30,47.0
"Binshui Xidao, Tianjin",2022-07-29,53.0
"Binshui Xidao, Tianjin",2022-07-28,69.0
"Binshui Xidao, Tianjin",2022-07-27,95.0
"Binshui Xidao, Tianjin",2022-07-26,89.0
"Binshui Xidao, Tianjin",2022-07-25,68.0
"Binshui Xidao, Tianjin",2022-07-24,47.0
"Binshui Xidao, Tianjin",2022-07-23,61.0
"Binshui Xidao, Tianjin",2022-07-22,87.0
"Binshui Xidao, Tianjin",2022-07-21,63.0
"Binshui Xidao, Tianjin",2022-07-20,77.0
"Binshui Xidao, Tianjin",2022-07-19,55.0
"Binshui Xidao, Tianjin",2022-07-18,57.0
"Binshui Xidao, Tianjin",2022-07-17,105.0
"Binshui Xidao, Tianjin",2022-07-16,94.0
"Binshui Xidao, Tianjin",2022-07-15,112.0
"Binshui Xidao, Tianjin",2022-07-14,52.0
"Binshui Xidao, Tianjin",2022-07-11,42.0
"Binshui Xidao, Tianjin",2022-07-10,79.0
"Binshui Xidao, Tianjin",2022-07-09,97.0
"Binshui Xidao, Tianjin",2022-07-08,57.0
"Binshui Xidao, Tianjin",2022-07-07,29.0
"Binshui Xidao, Tianjin",2022-07-06,80.0
"Binshui Xidao, Tianjin",2022-07-05,73.0
"Binshui Xidao, Tianjin",2022-07-02,84.0
"Binshui Xidao, Tianjin",2022-07-01,102.0
"Binshui Xidao, Tianjin",2022-06-30,52.0
"Binshui Xidao, Tianjin",2022-06-29,60.0
"Binshui Xidao, Tianjin",2022-06-28,107.0
"Binshui Xidao, Tianjin",2022-06-27,89.0
"Binshui Xidao, Tianjin",2022-06-26,79.0
"Binshui Xidao, Tianjin",2022-06-25,50.0
"Binshui Xidao, Tianjin",2022-06-24,73.0
"Binshui Xidao, Tianjin",2022-06-23,139.0
"Binshui Xidao, Tianjin",2022-06-22,100.0
"Binshui Xidao, Tianjin",2022-06-21,120.0
"Binshui Xidao, Tianjin",2022-06-20,103.0
