location,date,aqi
"Baekryeongdo, Incheon, South Korea",2022-11-16,105.0
"Baekryeongdo, Incheon, South Korea",2022-11-15,64.0
"Baekryeongdo, Incheon, South Korea",2022-11-14,68.0
"Baekryeongdo, Incheon, South Korea",2022-11-13,117.0
"Baekryeongdo, Incheon, South Korea",2022-11-12,118.0
"Baekryeongdo, Incheon, South Korea",2022-11-11,107.0
"Baekryeongdo, Incheon, South Korea",2022-11-10,88.0
"Baekryeongdo, Incheon, South Korea",2022-11-09,79.0
"Baekryeongdo, Incheon, South Korea",2022-11-08,50.0
"Baekryeongdo, Incheon, South Korea",2022-11-05,44.0
"Baekryeongdo, Incheon, South Korea",2022-11-04,46.0
"Baekryeongdo, Incheon, South Korea",2022-11-03,39.0
"Baekryeongdo, Incheon, South Korea",2022-11-02,86.0
"Baekryeongdo, Incheon, South Korea",2022-11-01,37.0
"Baekryeongdo, Incheon, South Korea",2022-10-31,95.0
"Baekryeongdo, Incheon, South Korea",2022-10-30,68.0
"Baekryeongdo, Incheon, South Korea",2022-10-29,54.0
"Baekryeongdo, Incheon, South Korea",2022-10-28,53.0
"Baekryeongdo, Incheon, South Korea",2022-10-27,60.0
"Baekryeongdo, Incheon, South Korea",2022-10-26,40.0
"Baekryeongdo, Incheon, South Korea",2022-10-25,44.0
"Baekryeongdo, Incheon, South Korea",2022-10-24,47.0
"Baekryeongdo, Incheon, South Korea",2022-10-23,62.0
"Baekryeongdo, Incheon, South Korea",2022-10-22,44.0
"Baekryeongdo, Incheon, South Korea",2022-10-21,71.0
"Baekryeongdo, Incheon, South Korea",2022-10-20,47.0
"Baekryeongdo, Incheon, South Korea",2022-10-19,42.0
"Baekryeongdo, Incheon, South Korea",2022-10-18,47.0
"Baekryeongdo, Incheon, South Korea",2022-10-17,132.0
"Baekryeongdo, Incheon, South Korea",2022-10-16,106.0
"Baekryeongdo, Incheon, South Korea",2022-10-15,78.0
"Baekryeongdo, Incheon, South Korea",2022-10-14,61.0
"Baekryeongdo, Incheon, South Korea",2022-10-13,44.0
"Baekryeongdo, Incheon, South Korea",2022-10-12,41.0
"Baekryeongdo, Incheon, South Korea",2022-10-11,40.0
"Baekryeongdo, Incheon, South Korea",2022-10-10,50.0
"Baekryeongdo, Incheon, South Korea",2022-10-09,49.0
"Baekryeongdo, Incheon, South Korea",2022-10-08,49.0
"Baekryeongdo, Incheon, South Korea",2022-10-07,44.0
"Baekryeongdo, Incheon, South Korea",2022-10-06,41.0
"Baekryeongdo, Incheon, South Korea",2022-10-05,40.0
