lat,lon,co2
33.7680065,66.2385139,1.165
41.000028,19.9999619,1.993
28.0000272,2.9999825,96.786
42.5407167,1.5732033,0.454
-11.8775768,17.5691241,10.424
18.1954947,-63.0750234,0.07
-79.4063075,0.3149312,0.004
17.2234721,-61.9554608,0.238
-34.9964963,-64.9672817,134.762
40.7696272,44.6736646,2.595
12.51756625,-69.98186415210564,0.725
-24.7761086,134.755,316.332
47.59397,14.12456,67.355
40.3936294,47.7872508,31.242
24.7736546,-78.0000547,1.814
26.1551249,50.5344606,15.59
24.4769288,90.2934413,21.493
13.1500331,-59.5250305,0.823
53.4250605,27.6971358,58.377
50.6402809,4.6667145,129.48
16.8259793,-88.7600927,0.308
9.5293472,2.2584408,1.151
32.30382,-64.7561647,0.528
27.549511,90.5119273,0.284
-17.0568696,-64.9912286,10.086
12.11632955,-68.22087151226087,0.222
44.3053476,17.5961467,4.24
-23.1681782,24.5928742,2.755
-10.3333333,-53.2,289.311
18.4024395,-64.5661642,0.117
4.4137155,114.5653908,4.741
42.6073975,25.4856617,58.501
12.0753083,-1.6880314,0.705
-3.426449,29.9324519,0.242
12.5433216,104.8144914,1.517
4.6125522,13.1535811,3.594
61.0666922,-107.991707,507.0
16.0000552,-24.0083947,0.143
7.0323598,19.9981227,0.213
15.6134137,19.0156172,0.436
-31.7613365,-71.3187697,47.611
35.000074,104.999927,3503.234
-10.49124145,105.6173514897963,
4.099917,-72.9088133,59.771
-12.2045176,44.2832964,0.081
-2.9814344,23.8222636,1.339
-19.919672900000002,-157.9753368892878,0.048
10.2735633,-84.0739102,4.686
7.9897371,-5.5679458,7.335
45.5643442,17.0118954,17.344
23.0131338,-80.8328748,23.333
12.21339425,-69.0408499890865,4.165
34.9823018,33.1451285,6.222
49.7439047,15.3381061,134.955
-15.4139213,28.289698,2.311
55.670249,10.3333283,74.852
11.8145966,42.8453061,0.293
19.0974031,-70.3028026,0.073
19.0974031,-70.3028026,16.484
-1.3397668,-79.3666965,24.025
26.2540493,29.2675469,93.569
13.8000382,-88.9140683,4.414
1.613172,10.5170357,0.128
15.9500319,37.9999668,0.898
58.7523778,25.3319078,19.134
-26.5624806,31.3991317,0.788
10.2116702,38.6521203,2.794
62.0448724,-7.0322972,0.601
-18.1239696,179.0122737,0.814
63.2467777,25.9209164,64.057
46.603354,1.8883335,402.403
9.0,19.0,
4.0039882,-52.999998,0.586
-17.0243749,-144.6434898,0.436
16.0,0.0,
-0.8999695,11.6899699,4.754
13.470062,-15.4900464,0.22
32.3293809,-83.1137366,4.054
51.1638175,10.4478313,959.151
8.0300284,-1.0800271,5.469
38.9953683,21.9877132,89.132
77.6192349,-42.8125967,0.597
12.1360374,-61.6904045,0.154
16.2528827,-61.5686855,1.824
15.5855545,-90.345759,6.571
10.7226226,-10.7083587,1.235
12.100035,-14.9000214,0.183
4.8417097,-58.6416891,1.652
19.1399952,-72.3570972,1.019
15.2572432,-86.0755145,3.817
22.2793278,114.1628131,28.909
47.1817585,19.5060937,63.025
64.9841821,-18.1059013,2.523
22.3511148,78.6677428,825.919
-2.4833826,117.8902853,255.067
32.6475314,54.5643516,273.769
33.0955793,44.1749775,69.283
52.865196,-7.9794599,37.469
30.8124247,34.8594762,51.936
42.6384261,12.674297,444.029
18.1850507,-77.3947693,9.688
36.5748441,139.2394179,1251.531
31.1667049,36.941628,13.825
48.1012954,66.7780818,163.941
1.4419683,38.4313975,9.155
0.3448612,173.6641773,0.029
29.2733964,47.4979476,49.914
41.5089324,74.724091,5.664
20.0171109,103.378253,0.75
56.8406494,24.7537645,9.211
33.8750629,35.843409,12.753
17.65,-63.235,
-29.6039267,28.3350193,1.737
5.7499721,-9.3658524,0.435
26.8234472,18.1236723,44.514
47.1416307,9.5531527,0.206
55.3500003,23.7499997,15.773
49.8158683,6.1296751,9.202
22.1899448,113.5380454,1.407
