lat,lon,co2
33.7680065,66.2385139,2.603
41.000028,19.9999619,5.445
28.0000272,2.9999825,76.738
42.5407167,1.5732033,0.407
-11.8775768,17.5691241,5.09
18.1954947,-63.0750234,0.051
-79.4063075,0.3149312,0.011
17.2234721,-61.9554608,0.22
-34.9964963,-64.9672817,112.079
40.7696272,44.6736646,8.962
12.51756625,-69.98186415210564,0.487
-24.7761086,134.755,279.365
47.59397,14.12456,62.14
40.3936294,47.7872508,51.38
24.7736546,-78.0000547,2.023
26.1551249,50.5344606,12.406
24.4769288,90.2934413,14.082
13.1500331,-59.5250305,1.07
53.4250605,27.6971358,103.758
50.6402809,4.6667145,120.308
16.8259793,-88.7600927,0.311
9.5293472,2.2584408,0.631
32.30382,-64.7561647,0.502
27.549511,90.5119273,0.128
-17.0568696,-64.9912286,5.727
12.11632955,-68.22087151226087,0.247
44.3053476,17.5961467,19.314
-23.1681782,24.5928742,2.7
-10.3333333,-53.2,218.658
18.4024395,-64.5661642,0.066
4.4137155,114.5653908,6.188
42.6073975,25.4856617,76.699
12.0753083,-1.6880314,0.583
-3.426449,29.9324519,0.209
12.5433216,104.8144914,1.26
4.6125522,13.1535811,2.605
61.0666922,-107.991707,458.007
16.0000552,-24.0083947,0.095
7.0323598,19.9981227,0.183
15.6134137,19.0156172,0.377
-31.7613365,-71.3187697,32.891
35.000074,104.999927,2484.855
-10.49124145,105.6173514897963,
4.099917,-72.9088133,56.898
-12.2045176,44.2832964,0.066
-2.9814344,23.8222636,1.008
-19.919672900000002,-157.9753368892878,0.04
10.2735633,-84.0739102,2.913
7.9897371,-5.5679458,4.782
45.5643442,17.0118954,22.978
23.0131338,-80.8328748,29.648
12.21339425,-69.0408499890865,4.624
34.9823018,33.1451285,4.652
49.7439047,15.3381061,164.203
-15.4139213,28.289698,4.249
55.670249,10.3333283,53.573
11.8145966,42.8453061,0.275
19.0974031,-70.3028026,0.059
19.0974031,-70.3028026,8.936
-1.3397668,-79.3666965,16.458
26.2540493,29.2675469,75.218
13.8000382,-88.9140683,2.475
1.613172,10.5170357,0.062
15.9500319,37.9999668,
58.7523778,25.3319078,37.65
-26.5624806,31.3991317,0.96
10.2116702,38.6521203,2.987
62.0448724,-7.0322972,0.703
-18.1239696,179.0122737,0.805
63.2467777,25.9209164,56.968
46.603354,1.8883335,392.998
9.0,19.0,
4.0039882,-52.999998,0.71
-17.0243749,-144.6434898,0.44
16.0,0.0,
-0.8999695,11.6899699,4.485
13.470062,-15.4900464,0.198
32.3293809,-83.1137366,15.945
51.1638175,10.4478313,1052.477
8.0300284,-1.0800271,3.791
38.9953683,21.9877132,83.426
77.6192349,-42.8125967,0.625
12.1360374,-61.6904045,0.106
16.2528827,-61.5686855,1.316
15.5855545,-90.345759,4.972
10.7226226,-10.7083587,1.004
12.100035,-14.9000214,0.172
4.8417097,-58.6416891,1.129
19.1399952,-72.3570972,0.995
15.2572432,-86.0755145,2.417
22.2793278,114.1628131,27.148
47.1817585,19.5060937,73.226
64.9841821,-18.1059013,2.228
22.3511148,78.6677428,578.518
-2.4833826,117.8902853,150.285
32.6475314,54.5643516,209.944
33.0955793,44.1749775,49.057
52.865196,-7.9794599,32.944
30.8124247,34.8594762,35.824
42.6384261,12.674297,439.55
18.1850507,-77.3947693,7.527
36.5748441,139.2394179,1158.007
31.1667049,36.941628,10.476
48.1012954,66.7780818,281.461
1.4419683,38.4313975,5.687
0.3448612,173.6641773,0.022
29.2733964,47.4979476,37.807
41.5089324,74.724091,19.369
20.0171109,103.378253,0.513
56.8406494,24.7537645,19.661
33.8750629,35.843409,7.868
17.65,-63.235,
-29.6039267,28.3350193,1.473
5.7499721,-9.3658524,0.467
26.8234472,18.1236723,36.514
47.1416307,9.5531527,0.199
55.3500003,23.7499997,35.768
49.8158683,6.1296751,11.823
22.1899448,113.5380454,1.033
-18.9249604,46.4416422,0.93
-13.2687204,33.9301963,0.74
4.5693754,102.2656823,54.269
3.7203503,73.2244152,0.172
16.3700359,-2.2900239,0.422
35.8885993,14.4476911,2.408
8.9995549,168.0002575,
14.6367927,-61.01582685063731,1.692
20.2540382,-9.2399263,0.854
-20.2759451,57.5703566,1.462
-12.825543,45.148490830203045,0.066
23.6585116,-102.0077097,317.042
47.2879608,28.5670941,36.634
46.8250388,103.8499736,9.89
42.9868853,19.5180992,1.915
16.7417041,-62.1916844,0.029
31.1728205,-7.3362482,22.298
-19.302233,34.9144977,0.989
17.1750495,95.9999652,4.236
-23.2335499,17.3231107,
-0.5252306,166.9324426,0.125
28.1083929,84.0917139,0.721
52.2434979,5.6343227,161.807
-21.3019905,165.4880773,1.576
-41.5000831,172.8344077,25.649
12.6090157,-85.2936911,2.044
17.7356214,9.3238432,0.602
