lat,lon,co2
33.7680065,66.2385139,8.345
41.000028,19.9999619,4.734
28.0000272,2.9999825,161.487
42.5407167,1.5732033,0.495
-11.8775768,17.5691241,24.376
18.1954947,-63.0750234,0.143
-79.4063075,0.3149312,
17.2234721,-61.9554608,0.498
-34.9964963,-64.9672817,181.1
40.7696272,44.6736646,5.826
12.51756625,-69.98186415210564,0.872
-24.7761086,134.755,416.001
47.59397,14.12456,66.565
40.3936294,47.7872508,36.847
24.7736546,-78.0000547,2.7
26.1551249,50.5344606,32.61
24.4769288,90.2934413,82.6
13.1500331,-59.5250305,1.236
53.4250605,27.6971358,60.962
50.6402809,4.6667145,100.227
16.8259793,-88.7600927,0.605
9.5293472,2.2584408,7.255
32.30382,-64.7561647,0.711
27.549511,90.5119273,1.436
-17.0568696,-64.9912286,23.856
12.11632955,-68.22087151226087,0.348
44.3053476,17.5961467,22.075
-23.1681782,24.5928742,7.561
-10.3333333,-53.2,483.685
18.4024395,-64.5661642,0.161
4.4137155,114.5653908,9.592
42.6073975,25.4856617,43.638
12.0753083,-1.6880314,4.301
-3.426449,29.9324519,0.679
12.5433216,104.8144914,12.879
4.6125522,13.1535811,7.932
61.0666922,-107.991707,579.47
16.0000552,-24.0083947,0.597
7.0323598,19.9981227,0.22
15.6134137,19.0156172,1.044
-31.7613365,-71.3187697,84.409
35.000074,104.999927,10289.989
-10.49124145,105.6173514897963,
4.099917,-72.9088133,84.881
-12.2045176,44.2832964,0.293
-2.9814344,23.8222636,3.623
-19.919672900000002,-157.9753368892878,0.077
10.2735633,-84.0739102,8.222
7.9897371,-5.5679458,10.252
45.5643442,17.0118954,17.698
23.0131338,-80.8328748,22.609
12.21339425,-69.0408499890865,3.829
34.9823018,33.1451285,7.34
49.7439047,15.3381061,106.132
-15.4139213,28.289698,2.78
55.670249,10.3333283,34.672
11.8145966,42.8453061,0.389
19.0974031,-70.3028026,0.161
19.0974031,-70.3028026,25.698
-1.3397668,-79.3666965,37.919
26.2540493,29.2675469,227.721
13.8000382,-88.9140683,6.371
1.613172,10.5170357,11.212
15.9500319,37.9999668,0.805
58.7523778,25.3319078,17.945
-26.5624806,31.3991317,1.033
10.2116702,38.6521203,16.149
62.0448724,-7.0322972,0.725
-18.1239696,179.0122737,1.352
63.2467777,25.9209164,45.849
46.603354,1.8883335,322.372
9.0,19.0,
4.0039882,-52.999998,0.699
-17.0243749,-144.6434898,0.802
16.0,0.0,
-0.8999695,11.6899699,4.759
13.470062,-15.4900464,0.542
32.3293809,-83.1137366,10.105
51.1638175,10.4478313,754.112
8.0300284,-1.0800271,16.683
38.9953683,21.9877132,71.808
77.6192349,-42.8125967,0.548
12.1360374,-61.6904045,0.308
16.2528827,-61.5686855,2.458
15.5855545,-90.345759,18.646
10.7226226,-10.7083587,3.686
12.100035,-14.9000214,0.311
4.8417097,-58.6416891,2.481
19.1399952,-72.3570972,3.368
15.2572432,-86.0755145,10.05
22.2793278,114.1628131,42.738
47.1817585,19.5060937,49.408
64.9841821,-18.1059013,3.663
22.3511148,78.6677428,2599.806
-2.4833826,117.8902853,614.884
32.6475314,54.5643516,707.157
33.0955793,44.1749775,211.326
52.865196,-7.9794599,39.195
30.8124247,34.8594762,60.546
42.6384261,12.674297,349.02
18.1850507,-77.3947693,8.039
36.5748441,139.2394179,1143.458
31.1667049,36.941628,25.26
48.1012954,66.7780818,317.28
1.4419683,38.4313975,18.016
0.3448612,173.6641773,0.066
42.5869578,20.9021231,8.149
29.2733964,47.4979476,95.575
41.5089324,74.724091,11.698
20.0171109,103.378253,19.524
56.8406494,24.7537645,7.859
33.8750629,35.843409,26.551
17.65,-63.235,
-29.6039267,28.3350193,2.583
5.7499721,-9.3658524,1.085
26.8234472,18.1236723,53.362
47.1416307,9.5531527,0.142
55.3500003,23.7499997,13.696
49.8158683,6.1296751,9.568
22.1899448,113.5380454,1.216
-18.9249604,46.4416422,4.167
-13.2687204,33.9301963,1.57
4.5693754,102.2656823,272.229
3.7203503,73.2244152,1.74
16.3700359,-2.2900239,3.66
35.8885993,14.4476911,1.538
8.9995549,168.0002575,0.147
14.6367927,-61.01582685063731,2.253
20.2540382,-9.2399263,3.668
-20.2759451,57.5703566,4.514
-12.825543,45.148490830203045,0.293
23.6585116,-102.0077097,455.308
47.2879608,28.5670941,5.433
46.8250388,103.8499736,47.537
