lat,lon,co2
40.7696272,44.6736646,0.0
47.59397,14.12456,0.429
40.3936294,47.7872508,0.0
53.4250605,27.6971358,0.001
50.6402809,4.6667145,4.565
61.0666922,-107.991707,0.004
58.7523778,25.3319078,0.0
46.603354,1.8883335,7.247
32.3293809,-83.1137366,0.0
51.1638175,10.4478313,4.378
47.1817585,19.5060937,0.066
48.1012954,66.7780818,0.001
41.5089324,74.724091,0.0
56.8406494,24.7537645,0.0
55.3500003,23.7499997,0.0
47.2879608,28.5670941,0.0
60.5000209,9.0999715,
52.215933,19.134422,1.074
64.6863136,97.7453061,0.011
39.3260685,-4.8379791,0.004
38.6281733,70.8156541,0.0
39.3763807,59.3924609,0.0
49.4871968,31.2718321,0.004
54.7023545,-3.2765753,65.494
39.7837304,-100.445882,3.528
41.32373,63.9528098,0.0
