lat,lon,co2
33.7680065,66.2385139,0.889
41.000028,19.9999619,4.104
28.0000272,2.9999825,87.853
42.5407167,1.5732033,0.561
-11.8775768,17.5691241,18.701
18.1954947,-63.0750234,0.121
-79.4063075,0.3149312,0.007
17.2234721,-61.9554608,0.366
-34.9964963,-64.9672817,157.043
40.7696272,44.6736646,3.691
12.51756625,-69.98186415210564,2.616
-24.7761086,134.755,386.766
47.59397,14.12456,77.668
40.3936294,47.7872508,32.077
24.7736546,-78.0000547,2.048
26.1551249,50.5344606,17.884
24.4769288,90.2934413,35.945
13.1500331,-59.5250305,1.27
53.4250605,27.6971358,59.801
50.6402809,4.6667145,128.781
16.8259793,-88.7600927,0.392
9.5293472,2.2584408,2.594
32.30382,-64.7561647,0.583
27.549511,90.5119273,0.291
-17.0568696,-64.9912286,10.185
12.11632955,-68.22087151226087,0.263
44.3053476,17.5961467,15.462
-23.1681782,24.5928742,3.895
-10.3333333,-53.2,361.434
18.4024395,-64.5661642,0.161
4.4137155,114.5653908,4.873
42.6073975,25.4856617,49.585
12.0753083,-1.6880314,1.1
-3.426449,29.9324519,0.198
12.5433216,104.8144914,2.444
4.6125522,13.1535811,3.851
61.0666922,-107.991707,580.759
16.0000552,-24.0083947,0.33
7.0323598,19.9981227,0.22
15.6134137,19.0156172,0.747
-31.7613365,-71.3187697,59.026
35.000074,104.999927,5223.755
-10.49124145,105.6173514897963,
4.099917,-72.9088133,54.569
-12.2045176,44.2832964,0.147
-2.9814344,23.8222636,0.949
-19.919672900000002,-157.9753368892878,0.051
10.2735633,-84.0739102,6.842
7.9897371,-5.5679458,7.335
45.5643442,17.0118954,22.892
23.0131338,-80.8328748,25.221
12.21339425,-69.0408499890865,4.931
34.9823018,33.1451285,7.801
49.7439047,15.3381061,128.169
-15.4139213,28.289698,1.149
55.670249,10.3333283,55.076
11.8145966,42.8453061,0.407
19.0974031,-70.3028026,0.143
19.0974031,-70.3028026,17.333
-1.3397668,-79.3666965,28.786
26.2540493,29.2675469,149.143
13.8000382,-88.9140683,6.254
1.613172,10.5170357,9.962
15.9500319,37.9999668,0.769
58.7523778,25.3319078,17.368
-26.5624806,31.3991317,1.0
10.2116702,38.6521203,5.159
62.0448724,-7.0322972,0.747
-18.1239696,179.0122737,1.341
63.2467777,25.9209164,68.961
46.603354,1.8883335,413.149
9.0,19.0,
4.0039882,-52.999998,0.63
-17.0243749,-144.6434898,0.725
16.0,0.0,
-0.8999695,11.6899699,4.658
13.470062,-15.4900464,0.322
32.3293809,-83.1137366,4.276
51.1638175,10.4478313,887.089
8.0300284,-1.0800271,7.153
38.9953683,21.9877132,109.547
77.6192349,-42.8125967,0.64
12.1360374,-61.6904045,0.205
16.2528827,-61.5686855,2.554
15.5855545,-90.345759,11.18
10.7226226,-10.7083587,1.762
12.100035,-14.9000214,0.202
4.8417097,-58.6416891,1.927
19.1399952,-72.3570972,1.652
15.2572432,-86.0755145,7.194
22.2793278,114.1628131,41.569
47.1817585,19.5060937,60.132
64.9841821,-18.1059013,3.109
22.3511148,78.6677428,1125.471
-2.4833826,117.8902853,344.394
32.6475314,54.5643516,441.947
33.0955793,44.1749775,113.635
52.865196,-7.9794599,46.166
30.8124247,34.8594762,58.679
42.6384261,12.674297,501.568
18.1850507,-77.3947693,10.574
36.5748441,139.2394179,1282.862
31.1667049,36.941628,18.671
48.1012954,66.7780818,188.547
1.4419683,38.4313975,7.439
0.3448612,173.6641773,0.048
29.2733964,47.4979476,63.109
41.5089324,74.724091,5.808
20.0171109,103.378253,1.282
56.8406494,24.7537645,7.731
33.8750629,35.843409,17.208
17.65,-63.235,
-29.6039267,28.3350193,1.982
5.7499721,-9.3658524,0.546
26.8234472,18.1236723,50.629
47.1416307,9.5531527,0.229
55.3500003,23.7499997,13.287
49.8158683,6.1296751,11.829
22.1899448,113.5380454,1.715
-18.9249604,46.4416422,1.79
