0,1,2
Armenia,1836,
Austria,1836,0.674
Azerbaijan,1836,
Belarus,1836,
Belgium,1836,5.599
Canada,1836,0.004
Estonia,1836,
France,1836,10.637
Georgia,1836,
Germany,1836,5.192
Hungary,1836,0.084
Kazakhstan,1836,
Kyrgyzstan,1836,
Latvia,1836,
Lithuania,1836,
Moldova,1836,
Norway,1836,0.018
Poland,1836,1.37
Russia,1836,
Spain,1836,0.022
Sweden,1836,
Tajikistan,1836,
Turkmenistan,1836,
Ukraine,1836,
United Kingdom,1836,76.446
United States,1836,4.73
Uzbekistan,1836,
