lat,lon,co2
33.7680065,66.2385139,1.978
41.000028,19.9999619,7.335
28.0000272,2.9999825,46.342
-11.8775768,17.5691241,5.267
-79.4063075,0.3149312,
17.2234721,-61.9554608,0.106
-34.9964963,-64.9672817,101.969
40.7696272,44.6736646,7.878
12.51756625,-69.98186415210564,0.558
-24.7761086,134.755,230.14
47.59397,14.12456,55.833
40.3936294,47.7872508,45.371
24.7736546,-78.0000547,2.798
26.1551249,50.5344606,8.519
24.4769288,90.2934413,7.886
13.1500331,-59.5250305,0.685
53.4250605,27.6971358,94.987
50.6402809,4.6667145,123.574
16.8259793,-88.7600927,0.183
9.5293472,2.2584408,0.387
32.30382,-64.7561647,0.388
27.549511,90.5119273,0.026
-17.0568696,-64.9912286,4.781
12.11632955,-68.22087151226087,0.429
44.3053476,17.5961467,17.566
-23.1681782,24.5928742,1.008
-10.3333333,-53.2,170.622
18.4024395,-64.5661642,0.044
4.4137155,114.5653908,2.059
42.6073975,25.4856617,80.087
12.0753083,-1.6880314,0.557
-3.426449,29.9324519,0.158
12.5433216,104.8144914,0.3
4.6125522,13.1535811,5.319
61.0666922,-107.991707,429.63
16.0000552,-24.0083947,0.033
7.0323598,19.9981227,0.136
15.6134137,19.0156172,0.209
-31.7613365,-71.3187697,24.339
35.000074,104.999927,1476.488
-10.49124145,105.6173514897963,0.103
4.099917,-72.9088133,44.26
-12.2045176,44.2832964,0.048
-2.9814344,23.8222636,0.471
-19.919672900000002,-157.9753368892878,0.066
10.2735633,-84.0739102,2.236
7.9897371,-5.5679458,3.866
45.5643442,17.0118954,17.557
23.0131338,-80.8328748,32.723
12.21339425,-69.0408499890865,8.045
34.9823018,33.1451285,3.096
49.7439047,15.3381061,179.596
-15.4139213,28.289698,3.755
55.670249,10.3333283,51.773
11.8145966,42.8453061,0.3
19.0974031,-70.3028026,0.037
19.0974031,-70.3028026,6.135
-1.3397668,-79.3666965,16.653
26.2540493,29.2675469,50.903
13.8000382,-88.9140683,1.819
1.613172,10.5170357,0.07
15.9500319,37.9999668,
58.7523778,25.3319078,34.463
-26.5624806,31.3991317,0.436
10.2116702,38.6521203,1.86
62.0448724,-7.0322972,0.44
-18.1239696,179.0122737,1.077
63.2467777,25.9209164,51.403
46.603354,1.8883335,457.517
9.0,19.0,
4.0039882,-52.999998,0.326
-17.0243749,-144.6434898,0.33
16.0,0.0,
-0.8999695,11.6899699,6.564
13.470062,-15.4900464,0.158
32.3293809,-83.1137366,14.031
51.1638175,10.4478313,1048.523
8.0300284,-1.0800271,3.03
38.9953683,21.9877132,50.125
77.6192349,-42.8125967,0.528
12.1360374,-61.6904045,0.059
16.2528827,-61.5686855,0.707
15.5855545,-90.345759,3.949
10.7226226,-10.7083587,0.989
12.100035,-14.9000214,0.143
4.8417097,-58.6416891,1.799
19.1399952,-72.3570972,0.759
15.2572432,-86.0755145,1.808
22.2793278,114.1628131,18.617
47.1817585,19.5060937,86.352
64.9841821,-18.1059013,1.748
22.3511148,78.6677428,315.266
-2.4833826,117.8902853,100.297
32.6475314,54.5643516,112.996
33.0955793,44.1749775,31.901
52.865196,-7.9794599,26.062
30.8124247,34.8594762,21.018
42.6384261,12.674297,375.3
18.1850507,-77.3947693,7.408
36.5748441,139.2394179,926.836
31.1667049,36.941628,5.825
48.1012954,66.7780818,225.147
1.4419683,38.4313975,6.473
0.3448612,173.6641773,0.029
29.2733964,47.4979476,25.14
41.5089324,74.724091,20.097
