0,1,2
Armenia,1839,
Austria,1839,1.059
Azerbaijan,1839,
Belarus,1839,
Belgium,1839,6.709
Canada,1839,0.004
Estonia,1839,
France,1839,11.571
Georgia,1839,
Germany,1839,7.02
Hungary,1839,0.139
Kazakhstan,1839,
Kyrgyzstan,1839,
Latvia,1839,
Lithuania,1839,
Moldova,1839,
Norway,1839,0.04
Poland,1839,1.682
Russia,1839,
Spain,1839,0.048
Sweden,1839,0.044
Tajikistan,1839,
Turkmenistan,1839,
Ukraine,1839,
United Kingdom,1839,77.779
United States,1839,5.518
Uzbekistan,1839,
