lat,lon,aqi
29.7473985,106.5875419,227.0
29.7473985,106.5875419,198.0
29.7473985,106.5875419,181.0
29.7473985,106.5875419,155.0
29.7473985,106.5875419,155.0
29.7473985,106.5875419,131.0
29.7473985,106.5875419,183.0
29.7473985,106.5875419,175.0
29.7473985,106.5875419,170.0
29.7473985,106.5875419,169.0
29.7473985,106.5875419,164.0
29.7473985,106.5875419,159.0
29.7473985,106.5875419,160.0
29.7473985,106.5875419,138.0
29.7473985,106.5875419,70.0
29.7473985,106.5875419,121.0
29.7473985,106.5875419,109.0
29.7473985,106.5875419,110.0
29.7473985,106.5875419,126.0
29.7473985,106.5875419,177.0
29.7473985,106.5875419,184.0
29.7473985,106.5875419,198.0
29.7473985,106.5875419,224.0
29.7473985,106.5875419,253.0
29.7473985,106.5875419,206.0
29.7473985,106.5875419,234.0
29.7473985,106.5875419,261.0
29.7473985,106.5875419,194.0
29.7473985,106.5875419,217.0
29.7473985,106.5875419,210.0
29.7473985,106.5875419,226.0
29.7473985,106.5875419,194.0
29.7473985,106.5875419,178.0
29.7473985,106.5875419,183.0
29.7473985,106.5875419,203.0
29.7473985,106.5875419,208.0
29.7473985,106.5875419,185.0
29.7473985,106.5875419,200.0
29.7473985,106.5875419,210.0
29.7473985,106.5875419,183.0
29.7473985,106.5875419,168.0
29.7473985,106.5875419,169.0
29.7473985,106.5875419,178.0
29.7473985,106.5875419,171.0
29.7473985,106.5875419,155.0
29.7473985,106.5875419,162.0
29.7473985,106.5875419,165.0
29.7473985,106.5875419,184.0
29.7473985,106.5875419,206.0
29.7473985,106.5875419,218.0
29.7473985,106.5875419,211.0
29.7473985,106.5875419,221.0
29.7473985,106.5875419,198.0
29.7473985,106.5875419,185.0
30.6815925,104.1414495,151.0
30.6815925,104.1414495,212.0
30.6815925,104.1414495,199.0
30.6815925,104.1414495,203.0
30.6815925,104.1414495,183.0
30.6815925,104.1414495,176.0
30.6815925,104.1414495,162.0
30.6815925,104.1414495,140.0
30.6815925,104.1414495,115.0
30.6815925,104.1414495,90.0
30.6815925,104.1414495,116.0
30.6815925,104.1414495,199.0
30.6815925,104.1414495,188.0
30.6815925,104.1414495,196.0
30.6815925,104.1414495,201.0
30.6815925,104.1414495,162.0
30.6815925,104.1414495,158.0
30.6815925,104.1414495,164.0
30.6815925,104.1414495,172.0
30.6815925,104.1414495,177.0
30.6815925,104.1414495,177.0
30.6815925,104.1414495,164.0
30.6815925,104.1414495,138.0
30.6815925,104.1414495,133.0
30.6815925,104.1414495,155.0
30.6815925,104.1414495,211.0
30.6815925,104.1414495,117.0
30.6815925,104.1414495,129.0
30.6815925,104.1414495,131.0
30.6815925,104.1414495,129.0
30.6815925,104.1414495,99.0
30.6815925,104.1414495,165.0
30.6815925,104.1414495,176.0
30.6815925,104.1414495,215.0
30.6815925,104.1414495,267.0
30.6815925,104.1414495,267.0
30.6815925,104.1414495,236.0
30.6815925,104.1414495,240.0
30.6815925,104.1414495,181.0
30.6815925,104.1414495,173.0
30.6815925,104.1414495,184.0
30.6815925,104.1414495,226.0
30.6815925,104.1414495,200.0
30.6815925,104.1414495,187.0
30.6815925,104.1414495,195.0
30.6815925,104.1414495,177.0
30.6815925,104.1414495,173.0
30.6815925,104.1414495,169.0
30.6815925,104.1414495,133.0
30.6815925,104.1414495,160.0
30.6815925,104.1414495,125.0
30.6815925,104.1414495,98.0
30.6815925,104.1414495,153.0
30.6815925,104.1414495,257.0
30.6815925,104.1414495,213.0
30.6815925,104.1414495,201.0
30.6815925,104.1414495,230.0
30.6815925,104.1414495,488.0
30.6815925,104.1414495,557.0
30.6815925,104.1414495,353.0
30.6815925,104.1414495,386.0
30.6815925,104.1414495,384.0
30.6815925,104.1414495,299.0
30.6815925,104.1414495,258.0
30.6815925,104.1414495,308.0
30.6815925,104.1414495,337.0
30.6815925,104.1414495,276.0
30.6815925,104.1414495,214.0
30.6815925,104.1414495,157.0
30.6815925,104.1414495,185.0
30.6815925,104.1414495,320.0
30.6815925,104.1414495,272.0
30.6815925,104.1414495,278.0
30.6815925,104.1414495,253.0
30.6815925,104.1414495,231.0
30.6815925,104.1414495,180.0
30.6815925,104.1414495,177.0
30.6815925,104.1414495,173.0
30.6815925,104.1414495,177.0
30.6815925,104.1414495,162.0
30.6815925,104.1414495,143.0
30.6815925,104.1414495,164.0
30.6815925,104.1414495,231.0
30.6815925,104.1414495,276.0
30.6815925,104.1414495,260.0
30.6815925,104.1414495,215.0
30.6815925,104.1414495,255.0
30.6815925,104.1414495,235.0
30.6065361,104.0750563,175.0
30.6065361,104.0750563,227.0
30.6065361,104.0750563,232.0
30.6065361,104.0750563,218.0
30.6065361,104.0750563,216.0
30.6065361,104.0750563,186.0
30.6065361,104.0750563,175.0
30.6065361,104.0750563,155.0
30.6065361,104.0750563,142.0
30.6065361,104.0750563,117.0
30.6065361,104.0750563,137.0
30.6065361,104.0750563,206.0
30.6065361,104.0750563,200.0
30.6065361,104.0750563,214.0
30.6065361,104.0750563,187.0
30.6065361,104.0750563,159.0
30.6065361,104.0750563,144.0
30.6065361,104.0750563,169.0
30.6065361,104.0750563,157.0
30.6065361,104.0750563,183.0
30.6065361,104.0750563,161.0
30.6065361,104.0750563,145.0
30.6065361,104.0750563,147.0
30.6065361,104.0750563,132.0
30.6065361,104.0750563,152.0
30.6065361,104.0750563,120.0
30.6065361,104.0750563,134.0
30.6065361,104.0750563,139.0
30.6065361,104.0750563,116.0
30.6065361,104.0750563,165.0
30.6065361,104.0750563,112.0
30.6065361,104.0750563,181.0
30.6065361,104.0750563,185.0
30.6065361,104.0750563,207.0
30.6065361,104.0750563,233.0
30.6065361,104.0750563,241.0
30.6065361,104.0750563,216.0
30.6065361,104.0750563,221.0
30.6065361,104.0750563,176.0
30.6065361,104.0750563,170.0
30.6065361,104.0750563,203.0
30.6065361,104.0750563,225.0
30.6065361,104.0750563,209.0
30.6065361,104.0750563,186.0
30.6065361,104.0750563,200.0
30.6065361,104.0750563,175.0
30.6065361,104.0750563,169.0
30.6065361,104.0750563,163.0
30.6065361,104.0750563,123.0
30.6065361,104.0750563,157.0
30.6065361,104.0750563,124.0
30.6065361,104.0750563,85.0
30.6065361,104.0750563,149.0
30.6065361,104.0750563,209.0
30.6065361,104.0750563,197.0
30.6065361,104.0750563,193.0
30.6065361,104.0750563,224.0
30.6065361,104.0750563,464.0
30.6065361,104.0750563,498.0
30.6065361,104.0750563,358.0
30.6065361,104.0750563,366.0
30.6065361,104.0750563,360.0
30.6065361,104.0750563,292.0
30.6065361,104.0750563,288.0
30.6065361,104.0750563,277.0
30.6065361,104.0750563,298.0
30.6065361,104.0750563,262.0
30.6065361,104.0750563,190.0
30.6065361,104.0750563,166.0
30.6065361,104.0750563,191.0
30.6065361,104.0750563,292.0
30.6065361,104.0750563,230.0
30.6065361,104.0750563,224.0
30.6065361,104.0750563,232.0
30.6065361,104.0750563,207.0
30.6065361,104.0750563,178.0
30.6065361,104.0750563,148.0
30.6065361,104.0750563,156.0
30.6065361,104.0750563,170.0
30.6065361,104.0750563,143.0
30.6065361,104.0750563,124.0
30.6065361,104.0750563,148.0
30.6065361,104.0750563,202.0
30.6065361,104.0750563,235.0
30.6065361,104.0750563,203.0
30.6065361,104.0750563,216.0
30.6065361,104.0750563,241.0
30.6065361,104.0750563,206.0
31.2322758,121.4692071,169.0
31.2322758,121.4692071,153.0
31.2322758,121.4692071,110.0
31.2322758,121.4692071,113.0
31.2322758,121.4692071,163.0
31.2322758,121.4692071,140.0
31.2322758,121.4692071,101.0
31.2322758,121.4692071,93.0
31.2322758,121.4692071,117.0
31.2322758,121.4692071,86.0
31.2322758,121.4692071,144.0
31.2322758,121.4692071,157.0
31.2322758,121.4692071,182.0
31.2322758,121.4692071,155.0
31.2322758,121.4692071,147.0
31.2322758,121.4692071,156.0
31.2322758,121.4692071,157.0
31.2322758,121.4692071,105.0
31.2322758,121.4692071,92.0
31.2322758,121.4692071,128.0
31.2322758,121.4692071,189.0
31.2322758,121.4692071,155.0
31.2322758,121.4692071,79.0
31.2322758,121.4692071,73.0
31.2322758,121.4692071,107.0
31.2322758,121.4692071,80.0
31.2322758,121.4692071,100.0
31.2322758,121.4692071,134.0
31.2322758,121.4692071,88.0
31.2322758,121.4692071,159.0
31.2322758,121.4692071,166.0
31.2322758,121.4692071,117.0
31.2322758,121.4692071,73.0
31.2322758,121.4692071,157.0
31.2322758,121.4692071,163.0
31.2322758,121.4692071,141.0
31.2322758,121.4692071,159.0
31.2322758,121.4692071,184.0
31.2322758,121.4692071,134.0
31.2322758,121.4692071,80.0
31.2322758,121.4692071,95.0
31.2322758,121.4692071,76.0
31.2322758,121.4692071,84.0
31.2322758,121.4692071,112.0
31.2322758,121.4692071,84.0
31.2322758,121.4692071,92.0
31.2322758,121.4692071,111.0
31.2322758,121.4692071,95.0
31.2322758,121.4692071,126.0
31.2322758,121.4692071,121.0
31.2322758,121.4692071,61.0
31.2322758,121.4692071,55.0
31.2322758,121.4692071,64.0
31.2322758,121.4692071,75.0
31.2322758,121.4692071,124.0
31.2322758,121.4692071,236.0
31.2322758,121.4692071,140.0
31.2322758,121.4692071,201.0
31.2322758,121.4692071,230.0
31.2322758,121.4692071,141.0
31.2322758,121.4692071,127.0
31.2322758,121.4692071,69.0
31.2322758,121.4692071,89.0
31.2322758,121.4692071,154.0
31.2322758,121.4692071,95.0
31.2322758,121.4692071,114.0
31.2322758,121.4692071,132.0
31.2322758,121.4692071,122.0
31.2322758,121.4692071,226.0
31.2322758,121.4692071,179.0
31.2322758,121.4692071,207.0
31.2322758,121.4692071,169.0
31.2322758,121.4692071,156.0
31.2322758,121.4692071,94.0
31.2322758,121.4692071,76.0
31.2322758,121.4692071,104.0
31.2322758,121.4692071,152.0
31.2322758,121.4692071,127.0
31.2322758,121.4692071,120.0
31.2322758,121.4692071,97.0
31.2322758,121.4692071,106.0
31.2322758,121.4692071,120.0
31.2322758,121.4692071,83.0
31.2322758,121.4692071,116.0
31.2322758,121.4692071,176.0
31.2322758,121.4692071,191.0
31.2322758,121.4692071,170.0
31.2322758,121.4692071,188.0
23.1301964,113.2592945,103.0
23.1301964,113.2592945,106.0
23.1301964,113.2592945,93.0
23.1301964,113.2592945,109.0
23.1301964,113.2592945,150.0
23.1301964,113.2592945,136.0
23.1301964,113.2592945,138.0
23.1301964,113.2592945,160.0
23.1301964,113.2592945,137.0
23.1301964,113.2592945,142.0
23.1301964,113.2592945,146.0
23.1301964,113.2592945,140.0
23.1301964,113.2592945,145.0
23.1301964,113.2592945,183.0
23.1301964,113.2592945,173.0
23.1301964,113.2592945,150.0
23.1301964,113.2592945,136.0
23.1301964,113.2592945,105.0
23.1301964,113.2592945,231.0
23.1301964,113.2592945,164.0
23.1301964,113.2592945,96.0
23.1301964,113.2592945,69.0
23.1301964,113.2592945,86.0
23.1301964,113.2592945,157.0
23.1301964,113.2592945,79.0
23.1301964,113.2592945,142.0
23.1301964,113.2592945,141.0
23.1301964,113.2592945,94.0
23.1301964,113.2592945,127.0
23.1301964,113.2592945,130.0
23.1301964,113.2592945,116.0
23.1301964,113.2592945,145.0
23.1301964,113.2592945,122.0
23.1301964,113.2592945,139.0
23.1301964,113.2592945,152.0
23.1301964,113.2592945,153.0
23.1301964,113.2592945,157.0
23.1301964,113.2592945,108.0
23.1301964,113.2592945,68.0
23.1301964,113.2592945,105.0
23.1301964,113.2592945,197.0
23.1301964,113.2592945,156.0
23.1301964,113.2592945,130.0
23.1301964,113.2592945,128.0
23.1301964,113.2592945,100.0
23.1301964,113.2592945,136.0
23.1301964,113.2592945,116.0
23.1301964,113.2592945,89.0
23.1301964,113.2592945,38.0
23.1301964,113.2592945,66.0
23.1301964,113.2592945,92.0
23.1301964,113.2592945,90.0
23.1301964,113.2592945,95.0
23.1301964,113.2592945,133.0
23.1301964,113.2592945,128.0
23.1301964,113.2592945,116.0
23.1301964,113.2592945,123.0
23.1301964,113.2592945,189.0
23.1301964,113.2592945,162.0
23.1301964,113.2592945,170.0
23.1301964,113.2592945,161.0
23.1301964,113.2592945,169.0
23.1301964,113.2592945,159.0
23.1301964,113.2592945,151.0
23.1301964,113.2592945,138.0
23.1301964,113.2592945,167.0
23.1301964,113.2592945,128.0
23.1301964,113.2592945,148.0
23.1301964,113.2592945,170.0
23.1301964,113.2592945,172.0
23.1301964,113.2592945,154.0
23.1301964,113.2592945,177.0
23.1301964,113.2592945,171.0
23.1301964,113.2592945,155.0
23.1301964,113.2592945,113.0
23.1301964,113.2592945,107.0
23.1301964,113.2592945,163.0
23.1301964,113.2592945,176.0
23.1301964,113.2592945,156.0
23.1301964,113.2592945,130.0
23.1301964,113.2592945,167.0
23.1301964,113.2592945,163.0
23.1301964,113.2592945,208.0
23.1301964,113.2592945,175.0
23.1301964,113.2592945,184.0
23.1301964,113.2592945,192.0
23.1301964,113.2592945,185.0
23.1301964,113.2592945,166.0
30.6598628,104.0633717,166.0
30.6598628,104.0633717,207.0
30.6598628,104.0633717,220.0
30.6598628,104.0633717,207.0
30.6598628,104.0633717,218.0
30.6598628,104.0633717,187.0
30.6598628,104.0633717,172.0
30.6598628,104.0633717,158.0
30.6598628,104.0633717,133.0
30.6598628,104.0633717,110.0
30.6598628,104.0633717,126.0
30.6598628,104.0633717,196.0
30.6598628,104.0633717,188.0
30.6598628,104.0633717,191.0
30.6598628,104.0633717,189.0
30.6598628,104.0633717,153.0
30.6598628,104.0633717,114.0
30.6598628,104.0633717,144.0
30.6598628,104.0633717,164.0
30.6598628,104.0633717,176.0
30.6598628,104.0633717,176.0
30.6598628,104.0633717,159.0
30.6598628,104.0633717,140.0
30.6598628,104.0633717,130.0
30.6598628,104.0633717,143.0
30.6598628,104.0633717,122.0
30.6598628,104.0633717,175.0
30.6598628,104.0633717,127.0
30.6598628,104.0633717,116.0
30.6598628,104.0633717,129.0
30.6598628,104.0633717,107.0
30.6598628,104.0633717,164.0
30.6598628,104.0633717,178.0
30.6598628,104.0633717,188.0
30.6598628,104.0633717,211.0
30.6598628,104.0633717,220.0
30.6598628,104.0633717,200.0
30.6598628,104.0633717,203.0
30.6598628,104.0633717,170.0
30.6598628,104.0633717,163.0
30.6598628,104.0633717,174.0
30.6598628,104.0633717,196.0
30.6598628,104.0633717,203.0
30.6598628,104.0633717,180.0
30.6598628,104.0633717,183.0
30.6598628,104.0633717,169.0
30.6598628,104.0633717,164.0
30.6598628,104.0633717,158.0
30.6598628,104.0633717,119.0
30.6598628,104.0633717,150.0
30.6598628,104.0633717,102.0
30.6598628,104.0633717,80.0
30.6598628,104.0633717,152.0
30.6598628,104.0633717,195.0
30.6598628,104.0633717,188.0
30.6598628,104.0633717,184.0
30.6598628,104.0633717,199.0
30.6598628,104.0633717,415.0
30.6598628,104.0633717,451.0
30.6598628,104.0633717,313.0
30.6598628,104.0633717,321.0
30.6598628,104.0633717,326.0
30.6598628,104.0633717,250.0
30.6598628,104.0633717,230.0
30.6598628,104.0633717,238.0
30.6598628,104.0633717,268.0
30.6598628,104.0633717,220.0
30.6598628,104.0633717,210.0
30.6598628,104.0633717,132.0
30.6598628,104.0633717,177.0
30.6598628,104.0633717,263.0
30.6598628,104.0633717,224.0
30.6598628,104.0633717,225.0
30.6598628,104.0633717,203.0
30.6598628,104.0633717,187.0
30.6598628,104.0633717,158.0
30.6598628,104.0633717,132.0
30.6598628,104.0633717,158.0
30.6598628,104.0633717,168.0
30.6598628,104.0633717,161.0
30.6598628,104.0633717,116.0
30.6598628,104.0633717,152.0
30.6598628,104.0633717,189.0
30.6598628,104.0633717,218.0
30.6598628,104.0633717,189.0
30.6598628,104.0633717,217.0
30.6598628,104.0633717,242.0
30.6598628,104.0633717,220.0
39.906217,116.3912757,117.0
39.906217,116.3912757,103.0
39.906217,116.3912757,207.0
39.906217,116.3912757,321.0
39.906217,116.3912757,354.0
39.906217,116.3912757,278.0
39.906217,116.3912757,293.0
39.906217,116.3912757,207.0
39.906217,116.3912757,131.0
39.906217,116.3912757,86.0
39.906217,116.3912757,45.0
39.906217,116.3912757,134.0
39.906217,116.3912757,106.0
39.906217,116.3912757,145.0
39.906217,116.3912757,188.0
39.906217,116.3912757,180.0
39.906217,116.3912757,109.0
39.906217,116.3912757,73.0
39.906217,116.3912757,61.0
39.906217,116.3912757,253.0
39.906217,116.3912757,173.0
39.906217,116.3912757,188.0
39.906217,116.3912757,131.0
39.906217,116.3912757,62.0
39.906217,116.3912757,78.0
39.906217,116.3912757,95.0
39.906217,116.3912757,295.0
39.906217,116.3912757,208.0
39.906217,116.3912757,142.0
39.906217,116.3912757,169.0
39.906217,116.3912757,67.0
39.906217,116.3912757,421.0
39.906217,116.3912757,462.0
39.906217,116.3912757,398.0
39.906217,116.3912757,338.0
39.906217,116.3912757,387.0
39.906217,116.3912757,378.0
39.906217,116.3912757,302.0
39.906217,116.3912757,143.0
39.906217,116.3912757,148.0
39.906217,116.3912757,161.0
39.906217,116.3912757,322.0
39.906217,116.3912757,408.0
39.906217,116.3912757,332.0
39.906217,116.3912757,261.0
39.906217,116.3912757,205.0
39.906217,116.3912757,192.0
39.906217,116.3912757,77.0
39.906217,116.3912757,51.0
39.906217,116.3912757,108.0
39.906217,116.3912757,175.0
39.906217,116.3912757,202.0
39.906217,116.3912757,175.0
39.906217,116.3912757,74.0
39.906217,116.3912757,31.0
39.906217,116.3912757,117.0
39.906217,116.3912757,211.0
39.906217,116.3912757,220.0
39.906217,116.3912757,132.0
39.906217,116.3912757,208.0
39.906217,116.3912757,109.0
39.906217,116.3912757,157.0
39.906217,116.3912757,122.0
39.906217,116.3912757,98.0
39.906217,116.3912757,221.0
39.906217,116.3912757,339.0
39.906217,116.3912757,211.0
39.906217,116.3912757,102.0
39.906217,116.3912757,42.0
39.906217,116.3912757,185.0
39.906217,116.3912757,134.0
39.906217,116.3912757,228.0
39.906217,116.3912757,466.0
39.906217,116.3912757,340.0
39.906217,116.3912757,190.0
39.906217,116.3912757,190.0
39.906217,116.3912757,97.0
39.906217,116.3912757,218.0
39.906217,116.3912757,160.0
39.906217,116.3912757,92.0
39.906217,116.3912757,65.0
39.906217,116.3912757,178.0
39.906217,116.3912757,204.0
39.906217,116.3912757,168.0
39.906217,116.3912757,213.0
39.906217,116.3912757,127.0
39.906217,116.3912757,218.0
39.906217,116.3912757,136.0
39.0856735,117.1951073,192.0
39.0856735,117.1951073,208.0
39.0856735,117.1951073,245.0
39.0856735,117.1951073,234.0
39.0856735,117.1951073,259.0
39.0856735,117.1951073,232.0
39.0856735,117.1951073,205.0
39.0856735,117.1951073,224.0
39.0856735,117.1951073,182.0
39.0856735,117.1951073,197.0
39.0856735,117.1951073,151.0
39.0856735,117.1951073,164.0
39.0856735,117.1951073,162.0
39.0856735,117.1951073,208.0
39.0856735,117.1951073,264.0
39.0856735,117.1951073,218.0
39.0856735,117.1951073,207.0
39.0856735,117.1951073,141.0
39.0856735,117.1951073,114.0
39.0856735,117.1951073,312.0
39.0856735,117.1951073,239.0
39.0856735,117.1951073,170.0
39.0856735,117.1951073,173.0
39.0856735,117.1951073,106.0
39.0856735,117.1951073,155.0
39.0856735,117.1951073,154.0
39.0856735,117.1951073,230.0
39.0856735,117.1951073,233.0
39.0856735,117.1951073,197.0
39.0856735,117.1951073,123.0
39.0856735,117.1951073,103.0
39.0856735,117.1951073,294.0
39.0856735,117.1951073,317.0
39.0856735,117.1951073,291.0
39.0856735,117.1951073,281.0
39.0856735,117.1951073,261.0
39.0856735,117.1951073,232.0
39.0856735,117.1951073,206.0
39.0856735,117.1951073,156.0
39.0856735,117.1951073,140.0
39.0856735,117.1951073,138.0
39.0856735,117.1951073,243.0
39.0856735,117.1951073,267.0
39.0856735,117.1951073,274.0
39.0856735,117.1951073,249.0
39.0856735,117.1951073,218.0
39.0856735,117.1951073,160.0
39.0856735,117.1951073,117.0
39.0856735,117.1951073,61.0
39.0856735,117.1951073,146.0
39.0856735,117.1951073,152.0
39.0856735,117.1951073,137.0
39.0856735,117.1951073,113.0
39.0856735,117.1951073,88.0
39.0856735,117.1951073,64.0
39.0856735,117.1951073,153.0
39.0856735,117.1951073,146.0
39.0856735,117.1951073,225.0
39.0856735,117.1951073,210.0
39.0856735,117.1951073,174.0
39.0856735,117.1951073,133.0
39.0856735,117.1951073,199.0
39.0856735,117.1951073,156.0
39.0856735,117.1951073,167.0
39.0856735,117.1951073,262.0
39.0856735,117.1951073,201.0
39.0856735,117.1951073,188.0
39.0856735,117.1951073,124.0
39.0856735,117.1951073,81.0
39.0856735,117.1951073,287.0
39.0856735,117.1951073,282.0
39.0856735,117.1951073,222.0
39.0856735,117.1951073,320.0
39.0856735,117.1951073,356.0
39.0856735,117.1951073,332.0
39.0856735,117.1951073,178.0
39.0856735,117.1951073,142.0
39.0856735,117.1951073,389.0
39.0856735,117.1951073,391.0
39.0856735,117.1951073,168.0
39.0856735,117.1951073,109.0
39.0856735,117.1951073,182.0
39.0856735,117.1951073,188.0
39.0856735,117.1951073,180.0
39.0856735,117.1951073,143.0
39.0856735,117.1951073,157.0
39.0856735,117.1951073,200.0
39.0856735,117.1951073,216.0
29.5647398,106.5478767,97.0
29.5647398,106.5478767,146.0
29.5647398,106.5478767,162.0
29.5647398,106.5478767,178.0
