lat,lon,co2
41.000028,19.9999619,0.007
28.0000272,2.9999825,0.139
-34.9964963,-64.9672817,14.24
40.7696272,44.6736646,0.651
12.51756625,-69.98186415210564,0.129
-24.7761086,134.755,22.697
47.59397,14.12456,13.753
40.3936294,47.7872508,3.774
26.1551249,50.5344606,0.121
13.1500331,-59.5250305,0.004
53.4250605,27.6971358,7.923
50.6402809,4.6667145,74.958
-17.0568696,-64.9912286,0.073
12.11632955,-68.22087151226087,0.1
44.3053476,17.5961467,1.179
-10.3333333,-53.2,4.623
4.4137155,114.5653908,0.044
42.6073975,25.4856617,2.44
61.0666922,-107.991707,79.913
-31.7613365,-71.3187697,4.828
35.000074,104.999927,49.254
4.099917,-72.9088133,0.736
45.5643442,17.0118954,1.267
12.21339425,-69.0408499890865,1.867
49.7439047,15.3381061,30.033
-15.4139213,28.289698,0.018
55.670249,10.3333283,14.642
-1.3397668,-79.3666965,0.733
26.2540493,29.2675469,0.823
58.7523778,25.3319078,2.884
63.2467777,25.9209164,3.953
46.603354,1.8883335,201.35
32.3293809,-83.1137366,1.166
51.1638175,10.4478313,408.62
38.9953683,21.9877132,2.831
47.1817585,19.5060937,10.573
22.3511148,78.6677428,39.666
-2.4833826,117.8902853,19.236
32.6475314,54.5643516,23.494
33.0955793,44.1749775,2.865
52.865196,-7.9794599,9.482
30.8124247,34.8594762,0.069
42.6384261,12.674297,39.661
36.5748441,139.2394179,101.203
48.1012954,66.7780818,18.977
41.5089324,74.724091,1.679
56.8406494,24.7537645,1.89
55.3500003,23.7499997,2.95
-18.9249604,46.4416422,0.007
4.5693754,102.2656823,1.733
23.6585116,-102.0077097,18.892
47.2879608,28.5670941,3.068
42.9868853,19.5180992,0.116
31.1728205,-7.3362482,0.19
-19.302233,34.9144977,0.066
17.1750495,95.9999652,3.063
52.2434979,5.6343227,38.628
-41.5000831,172.8344077,3.983
9.6000359,7.9999721,0.7
40.3736611,127.0870417,4.349
41.6171214,21.7168387,0.861
60.5000209,9.0999715,9.485
-6.8699697,-75.0458515,6.749
12.7503486,122.7312101,0.088
52.215933,19.134422,45.215
39.6621648,-8.1353519,4.096
45.9852129,24.6859225,31.659
64.6863136,97.7453061,174.494
44.1534121,20.55144,3.429
18.0423736,-63.0549948,0.223
48.7411522,19.4528646,9.617
45.8133113,14.4808369,0.971
-28.8166236,24.991639,28.871
36.638392,127.6961188,0.242
39.3260685,-4.8379791,20.245
59.6749712,14.5208584,21.733
46.7985624,8.2319736,9.556
34.6401861,39.0494106,0.011
23.9739374,120.9820179,4.173
38.6281733,70.8156541,0.972
14.8971921,100.83273,0.025
10.7466905,-61.0840075,4.778
33.8439408,9.400138,0.018
38.9597594,34.9249653,5.792
39.3763807,59.3924609,2.394
49.4871968,31.2718321,55.37
54.7023545,-3.2765753,423.204
39.7837304,-100.445882,1436.196
-32.8755548,-56.0201525,0.051
41.32373,63.9528098,7.615
8.0018709,-66.1109318,5.225
15.9266657,107.9650855,4.283
-18.4554963,29.7468414,1.707
