lat,lon,co2
-34.9964963,-64.9672817,10.146
40.7696272,44.6736646,0.282
-24.7761086,134.755,22.391
47.59397,14.12456,60.984
40.3936294,47.7872508,1.632
53.4250605,27.6971358,3.413
50.6402809,4.6667145,68.015
44.3053476,17.5961467,0.627
-10.3333333,-53.2,6.035
42.6073975,25.4856617,0.788
61.0666922,-107.991707,79.282
-31.7613365,-71.3187697,3.356
35.000074,104.999927,10.758
45.5643442,17.0118954,0.681
49.7439047,15.3381061,46.851
55.670249,10.3333283,9.526
26.2540493,29.2675469,0.04
58.7523778,25.3319078,1.237
63.2467777,25.9209164,1.663
46.603354,1.8883335,171.112
32.3293809,-83.1137366,0.505
51.1638175,10.4478313,535.083
38.9953683,21.9877132,1.337
47.1817585,19.5060937,13.026
22.3511148,78.6677428,31.507
-2.4833826,117.8902853,5.899
32.6475314,54.5643516,0.854
52.865196,-7.9794599,0.224
42.6384261,12.674297,29.964
36.5748441,139.2394179,54.315
48.1012954,66.7780818,8.149
41.5089324,74.724091,0.721
56.8406494,24.7537645,0.818
55.3500003,23.7499997,1.276
4.5693754,102.2656823,0.062
23.6585116,-102.0077097,11.743
47.2879608,28.5670941,1.32
42.9868853,19.5180992,0.062
52.2434979,5.6343227,27.55
-41.5000831,172.8344077,4.214
40.3736611,127.0870417,0.323
41.6171214,21.7168387,0.458
60.5000209,9.0999715,6.918
-6.8699697,-75.0458515,1.572
12.7503486,122.7312101,0.007
52.215933,19.134422,116.207
39.6621648,-8.1353519,3.858
45.9852129,24.6859225,6.991
64.6863136,97.7453061,75.06
44.1534121,20.55144,1.82
48.7411522,19.4528646,15.067
45.8133113,14.4808369,0.519
-28.8166236,24.991639,18.983
36.638392,127.6961188,0.018
39.3260685,-4.8379791,17.419
59.6749712,14.5208584,15.953
46.7985624,8.2319736,9.252
23.9739374,120.9820179,0.854
38.6281733,70.8156541,0.419
10.7466905,-61.0840075,0.224
38.9597594,34.9249653,2.037
39.3763807,59.3924609,1.039
49.4871968,31.2718321,23.818
54.7023545,-3.2765753,498.322
39.7837304,-100.445882,1442.542
41.32373,63.9528098,3.338
8.0018709,-66.1109318,0.015
15.9266657,107.9650855,1.352
-18.4554963,29.7468414,0.583
