lat,lon,co2
28.0000272,2.9999825,0.033
-34.9964963,-64.9672817,11.237
40.7696272,44.6736646,0.122
-24.7761086,134.755,28.235
47.59397,14.12456,18.991
40.3936294,47.7872508,0.708
53.4250605,27.6971358,1.48
50.6402809,4.6667145,78.04
44.3053476,17.5961467,1.132
-10.3333333,-53.2,5.375
42.6073975,25.4856617,1.81
61.0666922,-107.991707,75.248
-31.7613365,-71.3187697,3.8
35.000074,104.999927,33.221
4.099917,-72.9088133,0.443
45.5643442,17.0118954,1.231
49.7439047,15.3381061,35.656
-15.4139213,28.289698,0.172
55.670249,10.3333283,10.721
-1.3397668,-79.3666965,0.07
26.2540493,29.2675469,0.553
58.7523778,25.3319078,0.537
63.2467777,25.9209164,1.711
46.603354,1.8883335,213.827
32.3293809,-83.1137366,0.219
51.1638175,10.4478313,458.066
38.9953683,21.9877132,1.979
47.1817585,19.5060937,10.131
22.3511148,78.6677428,40.137
-2.4833826,117.8902853,11.08
32.6475314,54.5643516,14.202
52.865196,-7.9794599,6.035
42.6384261,12.674297,30.968
36.5748441,139.2394179,82.011
48.1012954,66.7780818,3.534
41.5089324,74.724091,0.313
56.8406494,24.7537645,0.355
55.3500003,23.7499997,0.553
4.5693754,102.2656823,2.964
23.6585116,-102.0077097,57.085
47.2879608,28.5670941,0.572
42.9868853,19.5180992,0.112
52.2434979,5.6343227,33.592
-41.5000831,172.8344077,4.089
9.6000359,7.9999721,0.645
40.3736611,127.0870417,1.6
41.6171214,21.7168387,0.828
60.5000209,9.0999715,7.595
-6.8699697,-75.0458515,4.785
12.7503486,122.7312101,0.084
52.215933,19.134422,48.075
39.6621648,-8.1353519,3.122
45.9852129,24.6859225,11.71
64.6863136,97.7453061,32.548
44.1534121,20.55144,3.289
48.7411522,19.4528646,11.467
45.8133113,14.4808369,0.938
-28.8166236,24.991639,28.953
36.638392,127.6961188,0.089
39.3260685,-4.8379791,19.053
59.6749712,14.5208584,13.12
46.7985624,8.2319736,7.537
23.9739374,120.9820179,4.488
38.6281733,70.8156541,0.182
10.7466905,-61.0840075,1.946
38.9597594,34.9249653,2.367
39.3763807,59.3924609,0.451
49.4871968,31.2718321,10.328
54.7023545,-3.2765753,449.657
39.7837304,-100.445882,1758.098
41.32373,63.9528098,1.447
8.0018709,-66.1109318,0.674
15.9266657,107.9650855,3.616
-18.4554963,29.7468414,1.828
