lat,lon,co2
-34.9964963,-64.9672817,2.081
40.7696272,44.6736646,0.117
-24.7761086,134.755,4.976
47.59397,14.12456,23.021
40.3936294,47.7872508,0.677
53.4250605,27.6971358,1.416
50.6402809,4.6667145,43.744
44.3053476,17.5961467,0.05
42.6073975,25.4856617,0.11
61.0666922,-107.991707,14.799
-31.7613365,-71.3187697,0.638
45.5643442,17.0118954,0.055
49.7439047,15.3381061,32.385
55.670249,10.3333283,4.624
58.7523778,25.3319078,0.513
63.2467777,25.9209164,0.517
46.603354,1.8883335,111.261
32.3293809,-83.1137366,0.21
51.1638175,10.4478313,273.554
38.9953683,21.9877132,0.363
47.1817585,19.5060937,7.464
22.3511148,78.6677428,8.263
-2.4833826,117.8902853,1.107
42.6384261,12.674297,11.919
36.5748441,139.2394179,13.542
48.1012954,66.7780818,3.381
41.5089324,74.724091,0.299
56.8406494,24.7537645,0.339
55.3500003,23.7499997,0.529
4.5693754,102.2656823,0.092
23.6585116,-102.0077097,0.689
47.2879608,28.5670941,0.548
42.9868853,19.5180992,0.005
52.2434979,5.6343227,13.102
-41.5000831,172.8344077,1.876
41.6171214,21.7168387,0.037
60.5000209,9.0999715,3.386
-6.8699697,-75.0458515,0.04
52.215933,19.134422,55.092
39.6621648,-8.1353519,1.817
45.9852129,24.6859225,1.297
64.6863136,97.7453061,31.14
44.1534121,20.55144,0.146
48.7411522,19.4528646,10.415
45.8133113,14.4808369,0.042
-28.8166236,24.991639,4.778
39.3260685,-4.8379791,9.545
59.6749712,14.5208584,6.855
46.7985624,8.2319736,4.441
23.9739374,120.9820179,0.051
38.6281733,70.8156541,0.174
38.9597594,34.9249653,0.315
39.3763807,59.3924609,0.431
49.4871968,31.2718321,9.881
54.7023545,-3.2765753,385.969
39.7837304,-100.445882,500.287
41.32373,63.9528098,1.385
15.9266657,107.9650855,0.524
