lat,lon,co2
33.7680065,66.2385139,0.154
41.000028,19.9999619,0.663
28.0000272,2.9999825,4.607
-11.8775768,17.5691241,0.414
-34.9964963,-64.9672817,39.56
40.7696272,44.6736646,2.333
12.51756625,-69.98186415210564,0.722
-24.7761086,134.755,70.674
47.59397,14.12456,29.07
40.3936294,47.7872508,13.538
24.7736546,-78.0000547,0.128
26.1551249,50.5344606,1.403
24.4769288,90.2934413,1.379
13.1500331,-59.5250305,0.128
53.4250605,27.6971358,28.531
50.6402809,4.6667145,92.017
16.8259793,-88.7600927,0.029
32.30382,-64.7561647,0.11
-17.0568696,-64.9912286,0.931
12.11632955,-68.22087151226087,0.556
44.3053476,17.5961467,3.434
-10.3333333,-53.2,34.024
4.4137155,114.5653908,0.3
42.6073975,25.4856617,12.092
-3.426449,29.9324519,0.008
12.5433216,104.8144914,0.103
4.6125522,13.1535811,0.234
61.0666922,-107.991707,169.473
16.0000552,-24.0083947,0.022
-31.7613365,-71.3187697,11.597
35.000074,104.999927,190.521
4.099917,-72.9088133,11.944
10.2735633,-84.0739102,0.348
45.5643442,17.0118954,3.702
23.0131338,-80.8328748,6.777
12.21339425,-69.0408499890865,10.42
34.9823018,33.1451285,0.451
49.7439047,15.3381061,75.747
-15.4139213,28.289698,3.388
55.670249,10.3333283,27.065
11.8145966,42.8453061,0.037
19.0974031,-70.3028026,0.004
19.0974031,-70.3028026,0.915
-1.3397668,-79.3666965,1.198
26.2540493,29.2675469,10.642
13.8000382,-88.9140683,0.461
1.613172,10.5170357,0.037
58.7523778,25.3319078,10.405
-26.5624806,31.3991317,0.004
10.2116702,38.6521203,0.227
62.0448724,-7.0322972,0.099
-18.1239696,179.0122737,0.172
63.2467777,25.9209164,10.925
46.603354,1.8883335,239.231
9.0,19.0,0.267
4.0039882,-52.999998,0.015
-17.0243749,-144.6434898,0.044
16.0,0.0,1.183
13.470062,-15.4900464,0.015
32.3293809,-83.1137366,4.179
51.1638175,10.4478313,723.498
8.0300284,-1.0800271,1.187
38.9953683,21.9877132,5.953
77.6192349,-42.8125967,0.209
12.1360374,-61.6904045,0.011
16.2528827,-61.5686855,0.081
15.5855545,-90.345759,0.916
12.100035,-14.9000214,0.011
4.8417097,-58.6416891,0.517
19.1399952,-72.3570972,0.267
15.2572432,-86.0755145,0.436
22.2793278,114.1628131,1.879
47.1817585,19.5060937,35.705
64.9841821,-18.1059013,0.912
22.3511148,78.6677428,78.879
-2.4833826,117.8902853,20.844
32.6475314,54.5643516,15.813
33.0955793,44.1749775,4.099
52.865196,-7.9794599,11.715
30.8124247,34.8594762,4.815
42.6384261,12.674297,73.266
18.1850507,-77.3947693,0.985
36.5748441,139.2394179,141.875
31.1667049,36.941628,0.381
48.1012954,66.7780818,68.627
1.4419683,38.4313975,1.985
29.2733964,47.4979476,1.847
41.5089324,74.724091,6.07
20.0171109,103.378253,0.026
56.8406494,24.7537645,6.854
33.8750629,35.843409,1.621
17.65,-63.235,0.033
5.7499721,-9.3658524,0.059
26.8234472,18.1236723,0.429
55.3500003,23.7499997,10.577
49.8158683,6.1296751,9.885
22.1899448,113.5380454,0.022
-18.9249604,46.4416422,0.304
-13.2687204,33.9301963,0.411
4.5693754,102.2656823,7.43
35.8885993,14.4476911,0.341
14.6367927,-61.01582685063731,0.114
-20.2759451,57.5703566,0.128
23.6585116,-102.0077097,39.662
47.2879608,28.5670941,11.101
46.8250388,103.8499736,0.59
42.9868853,19.5180992,0.339
