lat,lon,co2
41.000028,19.9999619,0.297
28.0000272,2.9999825,0.069
-34.9964963,-64.9672817,16.711
40.7696272,44.6736646,0.862
12.51756625,-69.98186415210564,0.184
-24.7761086,134.755,28.855
47.59397,14.12456,15.259
40.3936294,47.7872508,5.0
26.1551249,50.5344606,3.254
53.4250605,27.6971358,10.509
50.6402809,4.6667145,90.298
-17.0568696,-64.9912286,0.055
12.11632955,-68.22087151226087,0.142
44.3053476,17.5961467,1.356
-10.3333333,-53.2,6.087
4.4137155,114.5653908,0.205
42.6073975,25.4856617,2.788
61.0666922,-107.991707,93.483
-31.7613365,-71.3187697,5.279
35.000074,104.999927,60.491
4.099917,-72.9088133,2.784
45.5643442,17.0118954,1.459
12.21339425,-69.0408499890865,2.655
49.7439047,15.3381061,40.694
-15.4139213,28.289698,0.103
55.670249,10.3333283,16.295
-1.3397668,-79.3666965,0.975
26.2540493,29.2675469,0.687
58.7523778,25.3319078,3.833
63.2467777,25.9209164,6.78
46.603354,1.8883335,217.705
32.3293809,-83.1137366,1.544
51.1638175,10.4478313,563.513
38.9953683,21.9877132,3.586
47.1817585,19.5060937,13.621
64.9841821,-18.1059013,0.018
22.3511148,78.6677428,45.129
-2.4833826,117.8902853,25.344
32.6475314,54.5643516,31.69
33.0955793,44.1749775,6.243
52.865196,-7.9794599,10.354
30.8124247,34.8594762,0.08
42.6384261,12.674297,45.174
36.5748441,139.2394179,125.431
48.1012954,66.7780818,25.196
41.5089324,74.724091,2.229
56.8406494,24.7537645,2.5
33.8750629,35.843409,0.062
55.3500003,23.7499997,3.908
4.5693754,102.2656823,2.345
23.6585116,-102.0077097,24.903
47.2879608,28.5670941,4.071
42.9868853,19.5180992,0.134
31.1728205,-7.3362482,0.369
-19.302233,34.9144977,0.059
17.1750495,95.9999652,3.217
52.2434979,5.6343227,43.999
-41.5000831,172.8344077,4.381
9.6000359,7.9999721,0.978
40.3736611,127.0870417,6.423
41.6171214,21.7168387,0.991
60.5000209,9.0999715,11.76
-6.8699697,-75.0458515,8.801
12.7503486,122.7312101,0.12
52.215933,19.134422,56.336
39.6621648,-8.1353519,4.931
45.9852129,24.6859225,28.464
64.6863136,97.7453061,231.596
25.6242618,42.3528328,0.026
44.1534121,20.55144,3.942
18.0423736,-63.0549948,0.317
48.7411522,19.4528646,13.024
45.8133113,14.4808369,1.118
-28.8166236,24.991639,36.816
36.638392,127.6961188,0.357
39.3260685,-4.8379791,5.245
59.6749712,14.5208584,28.942
46.7985624,8.2319736,10.464
34.6401861,39.0494106,0.062
23.9739374,120.9820179,5.251
38.6281733,70.8156541,1.289
14.8971921,100.83273,0.036
10.7466905,-61.0840075,7.247
33.8439408,9.400138,0.029
38.9597594,34.9249653,4.246
39.3763807,59.3924609,3.168
49.4871968,31.2718321,73.488
54.7023545,-3.2765753,468.131
39.7837304,-100.445882,1792.546
-32.8755548,-56.0201525,0.073
41.32373,63.9528098,10.06
8.0018709,-66.1109318,9.398
15.9266657,107.9650855,6.239
-18.4554963,29.7468414,2.733
