lat,lon,co2
31.1728205,-7.3362482,50.86
-19.302233,34.9144977,2.439
17.1750495,95.9999652,10.156
-23.2335499,17.3231107,3.056
-0.5252306,166.9324426,0.04
28.1083929,84.0917139,4.129
52.2434979,5.6343227,169.539
-21.3019905,165.4880773,2.933
-41.5000831,172.8344077,34.882
12.6090157,-85.2936911,4.445
17.7356214,9.3238432,0.961
9.6000359,7.9999721,74.885
-19.0536414,-169.861341,0.004
40.3736611,127.0870417,53.567
41.6171214,21.7168387,8.592
60.5000209,9.0999715,43.268
21.0000287,57.0036901,40.654
30.3308401,71.247499,155.221
5.3783537,132.9102573,0.198
8.559559,-81.1308434,8.461
-5.6816069,144.2489081,5.089
-23.3165935,-58.1693445,4.531
-6.8699697,-75.0458515,51.318
12.7503486,122.7312101,76.492
52.215933,19.134422,316.84
39.6621648,-8.1353519,57.224
25.3336984,51.2295295,68.597
-21.130737949999997,55.536480112992315,4.347
45.9852129,24.6859225,81.554
64.6863136,97.7453061,1528.961
-1.9646631,30.0644358,0.558
-15.9694573,-5.7129442,0.011
17.250512,-62.6725973,0.224
13.8250489,-60.975036,0.425
46.783246899999995,-56.195158907484085,0.066
12.90447,-61.2765569,0.278
-13.7693895,-172.12005,0.169
0.9713095,7.02255,0.092
25.6242618,42.3528328,465.844
14.4750607,-14.4529612,5.258
44.1534121,20.55144,45.895
-4.6574977,55.4540146,0.44
8.6400349,-11.8400269,0.502
1.357107,103.8194992,90.098
18.0423736,-63.0549948,0.673
48.7411522,19.4528646,37.635
45.8133113,14.4808369,16.177
-8.7053941,159.1070693851845,0.319
8.3676771,49.083416,0.597
-28.8166236,24.991639,502.259
36.638392,127.6961188,539.23
7.8699431,29.6667897,1.291
39.3260685,-4.8379791,297.385
7.5554942,80.7137847,12.945
14.5844444,29.4917691,14.189
4.1413025,-56.0771187,1.994
59.6749712,14.5208584,47.252
46.7985624,8.2319736,43.534
34.6401861,39.0494106,61.562
23.9739374,120.9820179,252.506
38.6281733,70.8156541,2.444
-6.5247123,35.7878438,5.771
14.8971921,100.83273,242.274
-9.346017100000001,124.63707741045215,0.227
8.7800265,1.0199765,2.741
-19.9160819,-175.202642,0.132
10.7466905,-61.0840075,44.22
33.8439408,9.400138,24.321
38.9597594,34.9249653,315.36
39.3763807,59.3924609,50.17
21.721746,-71.5527809,0.18
-8.6405212,179.1582918181797,0.011
1.5333554,32.2166578,3.0
49.4871968,31.2718321,277.293
24.0002488,53.9994829,165.5
54.7023545,-3.2765753,493.895
39.7837304,-100.445882,5478.209
-32.8755548,-56.0201525,7.947
41.32373,63.9528098,106.252
-16.5255069,168.1069154,0.121
8.0018709,-66.1109318,169.573
15.9266657,107.9650855,123.443
-13.289402,-176.204224,0.029
16.3471243,47.8915271,24.251
-14.5189121,27.5589884,2.94
-18.4554963,29.7468414,5.476
