lat,lon,co2
28.0000272,2.9999825,0.029
-34.9964963,-64.9672817,10.959
40.7696272,44.6736646,0.124
-24.7761086,134.755,27.07
47.59397,14.12456,20.093
40.3936294,47.7872508,0.717
53.4250605,27.6971358,1.499
50.6402809,4.6667145,76.255
44.3053476,17.5961467,1.032
-10.3333333,-53.2,5.104
42.6073975,25.4856617,1.843
61.0666922,-107.991707,77.384
-31.7613365,-71.3187697,4.027
35.000074,104.999927,35.094
4.099917,-72.9088133,0.198
45.5643442,17.0118954,1.121
49.7439047,15.3381061,37.888
-15.4139213,28.289698,0.216
55.670249,10.3333283,12.34
-1.3397668,-79.3666965,0.044
26.2540493,29.2675469,0.498
58.7523778,25.3319078,0.544
63.2467777,25.9209164,1.744
46.603354,1.8883335,206.635
32.3293809,-83.1137366,0.222
51.1638175,10.4478313,451.793
38.9953683,21.9877132,1.297
47.1817585,19.5060937,11.263
22.3511148,78.6677428,40.68
-2.4833826,117.8902853,10.585
32.6475314,54.5643516,13.506
52.865196,-7.9794599,6.687
42.6384261,12.674297,32.181
36.5748441,139.2394179,79.348
48.1012954,66.7780818,3.58
41.5089324,74.724091,0.317
56.8406494,24.7537645,0.359
55.3500003,23.7499997,0.56
4.5693754,102.2656823,2.506
23.6585116,-102.0077097,67.872
47.2879608,28.5670941,0.58
42.9868853,19.5180992,0.102
52.2434979,5.6343227,30.594
-41.5000831,172.8344077,3.99
9.6000359,7.9999721,0.542
40.3736611,127.0870417,1.003
41.6171214,21.7168387,0.754
60.5000209,9.0999715,7.727
-6.8699697,-75.0458515,3.616
12.7503486,122.7312101,0.084
52.215933,19.134422,47.837
39.6621648,-8.1353519,3.03
45.9852129,24.6859225,10.006
64.6863136,97.7453061,32.977
44.1534121,20.55144,2.996
48.7411522,19.4528646,12.184
45.8133113,14.4808369,0.855
-28.8166236,24.991639,27.777
36.638392,127.6961188,0.056
39.3260685,-4.8379791,18.39
59.6749712,14.5208584,14.642
46.7985624,8.2319736,7.233
23.9739374,120.9820179,3.994
38.6281733,70.8156541,0.184
10.7466905,-61.0840075,1.656
38.9597594,34.9249653,2.451
39.3763807,59.3924609,0.457
49.4871968,31.2718321,10.464
54.7023545,-3.2765753,475.983
39.7837304,-100.445882,1698.32
41.32373,63.9528098,1.466
8.0018709,-66.1109318,0.385
15.9266657,107.9650855,3.279
-18.4554963,29.7468414,1.568
