lat,lon,co2
33.7680065,66.2385139,0.106
41.000028,19.9999619,0.502
28.0000272,2.9999825,4.152
-11.8775768,17.5691241,0.348
-34.9964963,-64.9672817,36.75
40.7696272,44.6736646,2.057
12.51756625,-69.98186415210564,0.873
-24.7761086,134.755,67.839
47.59397,14.12456,24.506
40.3936294,47.7872508,11.939
24.7736546,-78.0000547,0.084
26.1551249,50.5344606,1.044
24.4769288,90.2934413,1.339
13.1500331,-59.5250305,0.114
53.4250605,27.6971358,25.16
50.6402809,4.6667145,85.735
16.8259793,-88.7600927,0.029
32.30382,-64.7561647,0.084
-17.0568696,-64.9912286,0.788
12.11632955,-68.22087151226087,0.672
44.3053476,17.5961467,2.999
-10.3333333,-53.2,29.676
4.4137155,114.5653908,0.359
42.6073975,25.4856617,11.392
-3.426449,29.9324519,0.006
4.6125522,13.1535811,0.231
61.0666922,-107.991707,162.968
16.0000552,-24.0083947,0.022
-31.7613365,-71.3187697,11.08
35.000074,104.999927,160.877
4.099917,-72.9088133,9.621
10.2735633,-84.0739102,0.407
45.5643442,17.0118954,3.233
23.0131338,-80.8328748,5.949
12.21339425,-69.0408499890865,12.597
34.9823018,33.1451285,0.443
49.7439047,15.3381061,72.966
-15.4139213,28.289698,2.816
55.670249,10.3333283,25.577
11.8145966,42.8453061,0.033
19.0974031,-70.3028026,0.004
19.0974031,-70.3028026,0.626
-1.3397668,-79.3666965,0.963
26.2540493,29.2675469,11.664
13.8000382,-88.9140683,0.469
1.613172,10.5170357,0.029
58.7523778,25.3319078,9.176
-26.5624806,31.3991317,0.004
10.2116702,38.6521203,0.271
62.0448724,-7.0322972,0.077
-18.1239696,179.0122737,0.158
63.2467777,25.9209164,9.152
46.603354,1.8883335,226.568
9.0,19.0,0.271
4.0039882,-52.999998,0.015
16.0,0.0,1.187
13.470062,-15.4900464,0.015
32.3293809,-83.1137366,3.686
51.1638175,10.4478313,659.732
8.0300284,-1.0800271,1.004
38.9953683,21.9877132,5.082
77.6192349,-42.8125967,0.103
12.1360374,-61.6904045,0.011
16.2528827,-61.5686855,0.073
15.5855545,-90.345759,0.744
12.100035,-14.9000214,0.007
4.8417097,-58.6416891,0.473
19.1399952,-72.3570972,0.216
15.2572432,-86.0755145,0.377
22.2793278,114.1628131,1.799
47.1817585,19.5060937,34.009
64.9841821,-18.1059013,0.78
22.3511148,78.6677428,72.5
-2.4833826,117.8902853,14.747
32.6475314,54.5643516,1.044
33.0955793,44.1749775,3.048
52.865196,-7.9794599,9.092
30.8124247,34.8594762,4.325
42.6384261,12.674297,64.938
18.1850507,-77.3947693,0.791
36.5748441,139.2394179,142.534
31.1667049,36.941628,0.253
48.1012954,66.7780818,60.514
1.4419683,38.4313975,1.7
29.2733964,47.4979476,1.403
41.5089324,74.724091,5.352
56.8406494,24.7537645,6.044
33.8750629,35.843409,1.307
