lat,lon,co2
33.7680065,66.2385139,1.186
41.000028,19.9999619,4.232
28.0000272,2.9999825,91.048
42.5407167,1.5732033,0.535
-11.8775768,17.5691241,8.989
18.1954947,-63.0750234,0.103
-79.4063075,0.3149312,0.004
17.2234721,-61.9554608,0.352
-34.9964963,-64.9672817,134.631
40.7696272,44.6736646,3.456
12.51756625,-69.98186415210564,2.561
-24.7761086,134.755,373.233
47.59397,14.12456,77.451
40.3936294,47.7872508,30.624
24.7736546,-78.0000547,2.07
26.1551249,50.5344606,16.769
24.4769288,90.2934413,33.459
13.1500331,-59.5250305,1.245
53.4250605,27.6971358,56.105
50.6402809,4.6667145,128.25
16.8259793,-88.7600927,0.432
9.5293472,2.2584408,2.394
32.30382,-64.7561647,0.561
27.549511,90.5119273,0.36
-17.0568696,-64.9912286,9.985
12.11632955,-68.22087151226087,0.251
44.3053476,17.5961467,14.358
-23.1681782,24.5928742,3.825
-10.3333333,-53.2,344.645
18.4024395,-64.5661642,0.147
4.4137155,114.5653908,4.47
42.6073975,25.4856617,50.533
12.0753083,-1.6880314,1.075
-3.426449,29.9324519,0.161
12.5433216,104.8144914,2.378
4.6125522,13.1535811,3.699
61.0666922,-107.991707,582.344
16.0000552,-24.0083947,0.308
7.0323598,19.9981227,0.224
15.6134137,19.0156172,0.744
-31.7613365,-71.3187697,54.864
35.000074,104.999927,4545.014
4.099917,-72.9088133,57.094
-12.2045176,44.2832964,0.136
-2.9814344,23.8222636,0.916
-19.919672900000002,-157.9753368892878,0.029
10.2735633,-84.0739102,6.583
7.9897371,-5.5679458,5.133
45.5643442,17.0118954,23.214
23.0131338,-80.8328748,25.943
12.21339425,-69.0408499890865,4.699
34.9823018,33.1451285,7.574
49.7439047,15.3381061,127.413
-15.4139213,28.289698,1.037
55.670249,10.3333283,60.626
11.8145966,42.8453061,0.421
19.0974031,-70.3028026,0.117
19.0974031,-70.3028026,21.345
-1.3397668,-79.3666965,26.747
26.2540493,29.2675469,146.463
13.8000382,-88.9140683,6.435
1.613172,10.5170357,7.962
15.9500319,37.9999668,0.71
58.7523778,25.3319078,17.235
-26.5624806,31.3991317,1.004
10.2116702,38.6521203,4.87
62.0448724,-7.0322972,0.733
-18.1239696,179.0122737,1.037
63.2467777,25.9209164,72.658
46.603354,1.8883335,411.946
4.0039882,-52.999998,0.646
-17.0243749,-144.6434898,0.74
-0.8999695,11.6899699,4.614
13.470062,-15.4900464,0.3
32.3293809,-83.1137366,3.735
51.1638175,10.4478313,901.152
8.0300284,-1.0800271,7.438
38.9953683,21.9877132,109.09
77.6192349,-42.8125967,0.65
12.1360374,-61.6904045,0.216
16.2528827,-61.5686855,2.388
15.5855545,-90.345759,10.448
10.7226226,-10.7083587,1.7
12.100035,-14.9000214,0.194
4.8417097,-58.6416891,1.858
19.1399952,-72.3570972,1.7
15.2572432,-86.0755145,6.617
22.2793278,114.1628131,43.202
47.1817585,19.5060937,61.756
64.9841821,-18.1059013,2.985
22.3511148,78.6677428,1059.616
-2.4833826,117.8902853,340.441
32.6475314,54.5643516,413.665
33.0955793,44.1749775,90.785
52.865196,-7.9794599,45.683
30.8124247,34.8594762,62.415
42.6384261,12.674297,495.965
18.1850507,-77.3947693,10.667
36.5748441,139.2394179,1287.468
31.1667049,36.941628,16.982
48.1012954,66.7780818,178.962
1.4419683,38.4313975,6.587
0.3448612,173.6641773,0.044
29.2733964,47.4979476,59.624
41.5089324,74.724091,5.382
20.0171109,103.378253,1.221
56.8406494,24.7537645,7.726
33.8750629,35.843409,18.529
-29.6039267,28.3350193,1.931
5.7499721,-9.3658524,0.468
26.8234472,18.1236723,49.474
47.1416307,9.5531527,0.229
55.3500003,23.7499997,12.693
49.8158683,6.1296751,10.459
22.1899448,113.5380454,1.532
-18.9249604,46.4416422,1.681
-13.2687204,33.9301963,0.903
4.5693754,102.2656823,156.521
3.7203503,73.2244152,0.506
16.3700359,-2.2900239,1.246
35.8885993,14.4476911,2.979
8.9995549,168.0002575,0.106
14.6367927,-61.01582685063731,2.181
20.2540382,-9.2399263,1.29
-20.2759451,57.5703566,3.059
-12.825543,45.148490830203045,0.19
23.6585116,-102.0077097,437.758
47.2879608,28.5670941,4.404
46.8250388,103.8499736,8.008
42.9868853,19.5180992,1.889
16.7417041,-62.1916844,0.037
31.1728205,-7.3362482,36.57
-19.302233,34.9144977,1.856
17.1750495,95.9999652,9.779
-23.2335499,17.3231107,1.883
-0.5252306,166.9324426,0.066
28.1083929,84.0917139,2.81
