lat,lon,co2
33.7680065,66.2385139,12.106
41.000028,19.9999619,5.031
28.0000272,2.9999825,119.808
42.5407167,1.5732033,0.491
-11.8775768,17.5691241,30.33
18.1954947,-63.0750234,0.143
17.2234721,-61.9554608,0.443
-34.9964963,-64.9672817,190.274
40.7696272,44.6736646,4.969
12.51756625,-69.98186415210564,2.499
-24.7761086,134.755,405.344
47.59397,14.12456,69.889
40.3936294,47.7872508,32.976
24.7736546,-78.0000547,2.114
26.1551249,50.5344606,28.468
24.4769288,90.2934413,56.556
13.1500331,-59.5250305,1.517
53.4250605,27.6971358,61.629
50.6402809,4.6667145,105.026
16.8259793,-88.7600927,0.553
9.5293472,2.2584408,4.48
32.30382,-64.7561647,0.443
27.549511,90.5119273,0.667
-17.0568696,-64.9912286,16.992
12.11632955,-68.22087151226087,0.265
44.3053476,17.5961467,23.761
-23.1681782,24.5928742,4.029
-10.3333333,-53.2,462.58
18.4024395,-64.5661642,0.202
4.4137155,114.5653908,9.545
42.6073975,25.4856617,53.176
12.0753083,-1.6880314,2.131
-3.426449,29.9324519,0.354
12.5433216,104.8144914,5.194
4.6125522,13.1535811,6.521
61.0666922,-107.991707,569.87
16.0000552,-24.0083947,0.616
7.0323598,19.9981227,0.187
15.6134137,19.0156172,1.118
-31.7613365,-71.3187697,78.064
35.000074,104.999927,9528.556
4.099917,-72.9088133,76.08
-12.2045176,44.2832964,0.143
-2.9814344,23.8222636,2.24
-19.919672900000002,-157.9753368892878,0.066
10.2735633,-84.0739102,7.311
7.9897371,-5.5679458,6.342
45.5643442,17.0118954,20.652
23.0131338,-80.8328748,29.431
12.21339425,-69.0408499890865,4.959
34.9823018,33.1451285,7.786
49.7439047,15.3381061,115.168
-15.4139213,28.289698,2.44
55.670249,10.3333283,44.215
11.8145966,42.8453061,0.473
19.0974031,-70.3028026,0.154
19.0974031,-70.3028026,21.318
-1.3397668,-79.3666965,37.398
26.2540493,29.2675469,213.027
13.8000382,-88.9140683,6.499
1.613172,10.5170357,9.464
15.9500319,37.9999668,0.556
58.7523778,25.3319078,19.091
-26.5624806,31.3991317,1.008
10.2116702,38.6521203,7.402
62.0448724,-7.0322972,0.568
-18.1239696,179.0122737,1.068
63.2467777,25.9209164,56.667
46.603354,1.8883335,353.735
4.0039882,-52.999998,0.714
-17.0243749,-144.6434898,0.788
-0.8999695,11.6899699,4.93
13.470062,-15.4900464,0.447
32.3293809,-83.1137366,7.805
51.1638175,10.4478313,809.217
8.0300284,-1.0800271,11.226
38.9953683,21.9877132,94.55
77.6192349,-42.8125967,0.725
12.1360374,-61.6904045,0.253
16.2528827,-61.5686855,2.512
15.5855545,-90.345759,11.237
10.7226226,-10.7083587,2.594
12.100035,-14.9000214,0.242
4.8417097,-58.6416891,1.96
19.1399952,-72.3570972,2.273
15.2572432,-86.0755145,8.736
22.2793278,114.1628131,43.15
47.1817585,19.5060937,50.191
64.9841821,-18.1059013,3.501
22.3511148,78.6677428,1780.13
-2.4833826,117.8902853,504.762
32.6475314,54.5643516,577.336
33.0955793,44.1749775,135.274
52.865196,-7.9794599,38.097
30.8124247,34.8594762,68.595
42.6384261,12.674297,424.278
18.1850507,-77.3947693,8.256
36.5748441,139.2394179,1264.866
31.1667049,36.941628,21.244
48.1012954,66.7780818,239.66
1.4419683,38.4313975,12.928
0.3448612,173.6641773,0.055
42.5869578,20.9021231,8.31
29.2733964,47.4979476,86.263
41.5089324,74.724091,7.554
20.0171109,103.378253,3.17
56.8406494,24.7537645,7.811
33.8750629,35.843409,20.264
-29.6039267,28.3350193,3.063
5.7499721,-9.3658524,0.852
26.8234472,18.1236723,49.212
47.1416307,9.5531527,0.177
55.3500003,23.7499997,14.293
49.8158683,6.1296751,11.102
22.1899448,113.5380454,1.456
-18.9249604,46.4416422,2.381
-13.2687204,33.9301963,1.14
4.5693754,102.2656823,216.994
3.7203503,73.2244152,0.986
16.3700359,-2.2900239,2.279
35.8885993,14.4476911,2.577
8.9995549,168.0002575,0.139
14.6367927,-61.01582685063731,2.303
20.2540382,-9.2399263,2.11
-20.2759451,57.5703566,3.917
-12.825543,45.148490830203045,0.3
23.6585116,-102.0077097,484.165
47.2879608,28.5670941,4.945
46.8250388,103.8499736,21.426
42.9868853,19.5180992,2.407
16.7417041,-62.1916844,0.04
31.1728205,-7.3362482,54.868
-19.302233,34.9144977,3.107
17.1750495,95.9999652,15.068
-23.2335499,17.3231107,2.782
-0.5252306,166.9324426,0.04
28.1083929,84.0917139,5.22
52.2434979,5.6343227,168.271
-21.3019905,165.4880773,3.54
-41.5000831,172.8344077,34.497
12.6090157,-85.2936911,4.806
17.7356214,9.3238432,1.322
